ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
chr12:53880939-53881038|-|53880730|53881212	ENSG00000139625.13_4	MAP3K12	chr12	-	53880730	53881212	53880730	53880939	53881038	53881212	chr12:53880939-53881038|-|53880730|53881212	123,101,184	7,16,12	241,306,263	22,26,11	199	100	0.565287831799	1.0	0.898,0.76,0.885	0.846,0.855,0.923	-0.027
chr8:82751986-82752073|-|82751846|82752317	ENSG00000104497.14_5	SNX16	chr8	-	82751846	82752317	82751846	82751986	82752073	82752317	chr8:82751986-82752073|-|82751846|82752317	292,200,223	45,37,35	300,297,266	40,35,19	187	100	0.0142328456672	0.106330278806	0.776,0.743,0.773	0.8,0.819,0.882	-0.07
chr8:144800246-144800381|+|144800216|144800472	ENSG00000181085.15_3	MAPK15	chr8	+	144800216	144800472	144800216	144800246	144800381	144800472	chr8:144800246-144800381|+|144800216|144800472	248,173,236	12,28,24	45,16,15	19,21,15	200	100	1.13466347429e-10	1.62477628472e-08	0.912,0.755,0.831	0.542,0.276,0.333	0.449
chr8:144802457-144802872|+|144802399|144803010	ENSG00000181085.15_3	MAPK15	chr8	+	144802399	144803010	144802399	144802457	144802872	144803010	chr8:144802457-144802872|+|144802399|144803010	212,185,227	1,2,7	39,40,21	0,1,3	200	100	0.818421048377	1.0	0.991,0.979,0.942	1.0,0.952,0.778	0.061
chr19:54632560-54632646|+|54632431|54632745	ENSG00000105618.14_4	PRPF31	chr19	+	54632431	54632745	54632431	54632560	54632646	54632745	chr19:54632560-54632646|+|54632431|54632745	275,211,229	1771,1426,1873	166,161,157	1037,1086,1246	186	100	0.872818251922	1.0	0.077,0.074,0.062	0.079,0.074,0.063	-0.001
chr17:48755304-48755453|+|48755104|48755580	ENSG00000108846.16_3	ABCC3	chr17	+	48755104	48755580	48755104	48755304	48755453	48755580	chr17:48755304-48755453|+|48755104|48755580	153,345,177	107,415,186	239,321,148	137,226,121	200	100	0.011967474704	0.093645553175	0.417,0.294,0.322	0.466,0.415,0.379	-0.076
chr8:57124733-57127156|+|57124347|57127226	ENSG00000170791.17_4	CHCHD7	chr8	+	57124347	57127226	57124347	57124733	57127156	57127226	chr8:57124733-57127156|+|57124347|57127226	6,5,18	1,1,0	10,20,4	1,0,0	200	100	1	1.0	0.75,0.714,1.0	0.833,1.0,1.0	-0.123
chr19:11493658-11493772|-|11493522|11493908	ENSG00000187266.14_4	EPOR	chr19	-	11493522	11493908	11493522	11493658	11493772	11493908	chr19:11493658-11493772|-|11493522|11493908	28,41,35	0,1,2	22,22,20	0,0,1	200	100	0.664284564322	1.0	1.0,0.953,0.897	1.0,1.0,0.909	-0.02
chr8:42176939-42178252|+|42176787|42178362	ENSG00000104365.15_4	IKBKB	chr8	+	42176787	42178362	42176787	42176939	42178252	42178362	chr8:42176939-42178252|+|42176787|42178362	47,75,70	7,4,16	116,124,84	13,14,16	200	100	0.918351583784	1.0	0.77,0.904,0.686	0.817,0.816,0.724	0.001
chr1:235611755-235611984|+|235611663|235612266	ENSG00000284770.2_3	TBCE	chr1	+	235611663	235612266	235611663	235611755	235611984	235612266	chr1:235611755-235611984|+|235611663|235612266	287,356,306	252,298,257	248,172,210	211,211,216	200	100	0.104996888892	0.451228117606	0.363,0.374,0.373	0.37,0.29,0.327	0.041
chr11:119063953-119064475|-|119063860|119064595	ENSG00000248712.7_2	CCDC153	chr11	-	119063860	119064595	119063860	119063953	119064475	119064595	chr11:119063953-119064475|-|119063860|119064595	14,91,31	4,58,8	5,8,10	3,6,9	200	100	0.119475112668	0.493357677434	0.636,0.44,0.66	0.455,0.4,0.357	0.175
chr8:22885954-22886041|-|22885843|22886115	ENSG00000120889.13_3	TNFRSF10B	chr8	-	22885843	22886115	22885843	22885954	22886041	22886115	chr8:22885954-22886041|-|22885843|22886115	694,824,951	267,371,364	646,629,460	201,212,163	187	100	0.0537957973319	0.283630248941	0.582,0.543,0.583	0.632,0.613,0.601	-0.046
chr8:22476868-22477150|+|22476662|22477981	ENSG00000158941.16_7	CCAR2	chr8	+	22476662	22477981	22476662	22476868	22477150	22477981	chr8:22476868-22477150|+|22476662|22477981	79,54,64	520,570,640	66,51,64	361,432,416	200	100	0.0486819092117	0.26404024641	0.071,0.045,0.048	0.084,0.056,0.071	-0.016
chr14:21731495-21731825|-|21731469|21731988	ENSG00000092199.17_7	HNRNPC	chr14	-	21731469	21731988	21731469	21731495	21731825	21731988	chr14:21731495-21731825|-|21731469|21731988	477,381,526	71,40,67	455,442,355	95,60,69	200	100	0.0156589520064	0.114202356874	0.771,0.826,0.797	0.705,0.786,0.72	0.061
chr19:5684916-5684999|+|5684829|5685130	ENSG00000167733.13_4	HSD11B1L	chr19	+	5684829	5685130	5684829	5684916	5684999	5685130	chr19:5684916-5684999|+|5684829|5685130	12,47,36	5,49,8	41,40,29	8,24,10	183	100	0.436102404093	1.0	0.567,0.344,0.711	0.737,0.477,0.613	-0.068
chr19:5684916-5685003|+|5684829|5685130	ENSG00000167733.13_4	HSD11B1L	chr19	+	5684829	5685130	5684829	5684916	5685003	5685130	chr19:5684916-5685003|+|5684829|5685130	12,47,36	2,2,4	41,40,29	1,6,9	187	100	0.221645088375	0.745590575621	0.762,0.926,0.828	0.956,0.781,0.633	0.049
chr18:33605641-33606862|-|33605561|33607038	ENSG00000141425.18_6	RPRD1A	chr18	-	33605561	33607038	33605561	33605641	33606862	33607038	chr18:33605641-33606862|-|33605561|33607038	33,14,22	4,4,0	30,35,23	0,0,3	200	100	0.00771624587145	0.0672904180842	0.805,0.636,1.0	1.0,1.0,0.793	-0.117
chr8:12003055-12003147|+|12002931|12003209	ENSG00000255052.5_5	FAM66D	chr8	+	12002931	12003209	12002931	12003055	12003147	12003209	chr8:12003055-12003147|+|12002931|12003209	12,21,26	4,5,6	21,14,17	3,3,0	192	100	0.0634227741484	0.318550772681	0.61,0.686,0.693	0.785,0.709,1.0	-0.168
chr11:66366724-66366929|+|66366586|66367107	ENSG00000173992.9_4	CCS	chr11	+	66366586	66367107	66366586	66366724	66366929	66367107	chr11:66366724-66366929|+|66366586|66367107	247,287,242	310,326,342	266,310,209	198,241,225	200	100	0.00060247502827	0.0096342441879	0.285,0.306,0.261	0.402,0.391,0.317	-0.086
chr7:158447950-158448030|-|158447809|158448147	ENSG00000146918.19_3	NCAPG2	chr7	-	158447809	158448147	158447809	158447950	158448030	158448147	chr7:158447950-158448030|-|158447809|158448147	52,46,82	581,534,752	79,43,61	556,426,512	180	100	0.0858534047559	0.393564611715	0.047,0.046,0.057	0.073,0.053,0.062	-0.013
chr7:151262971-151263699|-|151262805|151263785	ENSG00000106617.14_6	PRKAG2	chr7	-	151262805	151263785	151262805	151262971	151263699	151263785	chr7:151262971-151263699|-|151262805|151263785	16,5,14	2,1,0	31,7,17	0,4,7	200	100	0.0214148024304	0.144258858547	0.8,0.714,1.0	1.0,0.467,0.548	0.166
chr9:98212222-98215759|-|98212122|98215902	ENSG00000185920.15_7	PTCH1	chr9	-	98212122	98215902	98212122	98212222	98215759	98215902	chr9:98212222-98215759|-|98212122|98215902	1,0,0	1,18,10	0,4,0	13,11,10	200	100	0.85479783987	1.0	0.333,0.0,0.0	0.0,0.154,0.0	0.06
chr17:80203915-80206750|-|80203851|80206890	ENSG00000141551.14_4	CSNK1D	chr17	-	80203851	80206890	80203851	80203915	80206750	80206890	chr17:80203915-80206750|-|80203851|80206890	275,265,335	1163,1428,1227	234,218,170	1174,1351,1363	200	100	0.000290923328723	0.00533180748025	0.106,0.085,0.12	0.091,0.075,0.059	0.029
chr6:28321729-28321907|-|28321638|28321981	ENSG00000235109.7_6	ZSCAN31	chr6	-	28321638	28321981	28321638	28321729	28321907	28321981	chr6:28321729-28321907|-|28321638|28321981	64,90,91	2,6,1	140,265,132	10,16,11	200	100	0.026111054469	0.167991768446	0.941,0.882,0.978	0.875,0.892,0.857	0.059
chr21:33974283-33975470|-|33973976|33975602	ENSG00000159079.19_6	CFAP298	chr21	-	33973976	33975602	33973976	33974283	33975470	33975602	chr21:33974283-33975470|-|33973976|33975602	98,97,74	33,29,42	43,44,58	21,16,33	200	100	0.374679175337	1.0	0.598,0.626,0.468	0.506,0.579,0.468	0.046
chr17:8132524-8132619|-|8132459|8132764	ENSG00000178971.16_6	CTC1	chr17	-	8132459	8132764	8132459	8132524	8132619	8132764	chr17:8132524-8132619|-|8132459|8132764	51,52,59	84,121,128	63,53,46	97,75,54	195	100	0.0174897503443	0.124039372214	0.237,0.181,0.191	0.25,0.266,0.304	-0.07
chr17:8133240-8133611|-|8133208|8133786	ENSG00000178971.16_6	CTC1	chr17	-	8133208	8133786	8133208	8133240	8133611	8133786	chr17:8133240-8133611|-|8133208|8133786	98,94,78	2,8,6	97,89,72	1,5,2	200	100	0.0838439726304	0.387387575238	0.961,0.855,0.867	0.98,0.899,0.947	-0.048
chr17:8133286-8133611|-|8133208|8133786	ENSG00000178971.16_6	CTC1	chr17	-	8133208	8133786	8133208	8133286	8133611	8133786	chr17:8133286-8133611|-|8133208|8133786	47,41,40	87,89,71	49,39,16	79,88,59	200	100	0.451240237372	1.0	0.213,0.187,0.22	0.237,0.181,0.119	0.028
chr20:61467685-61467829|+|61467538|61467884	ENSG00000092758.18_7	COL9A3	chr20	+	61467538	61467884	61467538	61467685	61467829	61467884	chr20:61467685-61467829|+|61467538|61467884	108,128,102	23,100,32	29,55,26	8,24,12	200	100	0.973058653872	1.0	0.701,0.39,0.614	0.644,0.534,0.52	0.002
chr16:1573957-1574552|-|1573828|1574696	ENSG00000187535.14_4	IFT140	chr16	-	1573828	1574696	1573828	1573957	1574552	1574696	chr16:1573957-1574552|-|1573828|1574696	5,18,2	13,51,38	10,14,11	30,76,38	200	100	0.954174077877	1.0	0.161,0.15,0.026	0.143,0.084,0.126	-0.005
chr16:1576078-1576619|-|1575887|1576797	ENSG00000187535.14_4	IFT140	chr16	-	1575887	1576797	1575887	1576078	1576619	1576797	chr16:1576078-1576619|-|1575887|1576797	8,5,16	17,32,16	8,5,4	5,16,9	200	100	0.693116850473	1.0	0.19,0.072,0.333	0.444,0.135,0.182	-0.055
chr6:71234894-71235566|+|71234633|71236401	ENSG00000082269.16_4	FAM135A	chr6	+	71234633	71236401	71234633	71234894	71235566	71236401	chr6:71234894-71235566|+|71234633|71236401	49,33,39	7,8,9	57,62,18	8,9,1	200	100	0.21510686861	0.733112416347	0.778,0.673,0.684	0.781,0.775,0.9	-0.107
chr16:56716480-56717869|+|56716381|56718108	ENSG00000187193.9_4	MT1X	chr16	+	56716381	56718108	56716381	56716480	56717869	56718108	chr16:56716480-56717869|+|56716381|56718108	19,11,6	9,7,5	5,7,14	10,4,14	200	100	0.152401451186	0.580773097763	0.514,0.44,0.375	0.2,0.467,0.333	0.11
chr12:122967891-122968006|-|122967825|122968110	ENSG00000033030.13_4	ZCCHC8	chr12	-	122967825	122968110	122967825	122967891	122968006	122968110	chr12:122967891-122968006|-|122967825|122968110	96,46,37	138,148,124	96,87,69	208,124,144	200	100	0.149554463112	0.574264795178	0.258,0.135,0.13	0.188,0.26,0.193	-0.039
chr7:128446449-128446741|+|128446290|128446912	ENSG00000128596.17_6	CCDC136	chr7	+	128446290	128446912	128446290	128446449	128446741	128446912	chr7:128446449-128446741|+|128446290|128446912	29,7,39	26,17,18	40,34,16	38,55,42	200	100	0.176069672245	0.641792790044	0.358,0.171,0.52	0.345,0.236,0.16	0.103
chr17:34147079-34147335|+|34147027|34147441	ENSG00000270647.6_4	TAF15	chr17	+	34147027	34147441	34147027	34147079	34147335	34147441	chr17:34147079-34147335|+|34147027|34147441	11,33,23	7,5,14	16,26,20	3,12,4	200	100	0.499347874067	1.0	0.44,0.767,0.451	0.727,0.52,0.714	-0.101
chr2:85828230-85828557|-|85828143|85828605	ENSG00000168890.14_5	TMEM150A	chr2	-	85828143	85828605	85828143	85828230	85828557	85828605	chr2:85828230-85828557|-|85828143|85828605	106,95,112	85,122,137	61,98,78	107,207,118	200	100	0.00090137834798	0.0131113140648	0.384,0.28,0.29	0.222,0.191,0.248	0.098
chr20:62365091-62365996|+|62364938|62366176	ENSG00000197114.11_4	ZGPAT	chr20	+	62364938	62366176	62364938	62365091	62365996	62366176	chr20:62365091-62365996|+|62364938|62366176	130,93,148	29,6,10	137,130,106	11,14,14	200	100	0.83645006531	1.0	0.691,0.886,0.881	0.862,0.823,0.791	-0.006
chr20:62365064-62366056|+|62364938|62366176	ENSG00000197114.11_4	ZGPAT	chr20	+	62364938	62366176	62364938	62365064	62366056	62366176	chr20:62365064-62366056|+|62364938|62366176	305,233,289	52,43,44	355,337,295	38,53,69	200	100	0.810697939226	1.0	0.746,0.73,0.767	0.824,0.761,0.681	-0.008
chr20:62365091-62366056|+|62364938|62366176	ENSG00000197114.11_4	ZGPAT	chr20	+	62364938	62366176	62364938	62365091	62366056	62366176	chr20:62365091-62366056|+|62364938|62366176	139,106,162	393,277,345	153,132,115	353,407,425	200	100	0.144708772233	0.561633723881	0.15,0.161,0.19	0.178,0.14,0.119	0.021
chr19:10668358-10668444|-|10668227|10668571	ENSG00000129347.20_3	KRI1	chr19	-	10668227	10668571	10668227	10668358	10668444	10668571	chr19:10668358-10668444|-|10668227|10668571	453,330,445	767,675,849	178,195,235	458,420,407	186	100	0.221054437737	0.744079791746	0.241,0.208,0.22	0.173,0.2,0.237	0.02
chr19:10670205-10670288|-|10670034|10670384	ENSG00000129347.20_3	KRI1	chr19	-	10670034	10670384	10670034	10670205	10670288	10670384	chr19:10670205-10670288|-|10670034|10670384	104,99,73	997,875,961	86,59,50	755,659,651	183	100	0.762101984529	1.0	0.054,0.058,0.04	0.059,0.047,0.04	0.002
chr19:10675710-10676392|-|10675604|10676466	ENSG00000129347.20_3	KRI1	chr19	-	10675604	10676466	10675604	10675710	10676392	10676466	chr19:10675710-10676392|-|10675604|10676466	104,40,86	646,484,658	64,53,43	339,391,294	200	100	0.140407359097	0.550925602103	0.074,0.04,0.061	0.086,0.063,0.068	-0.014
chr1:151665959-151666068|+|151665899|151666960	ENSG00000143376.14_5	SNX27	chr1	+	151665899	151666960	151665899	151665959	151666068	151666960	chr1:151665959-151666068|+|151665899|151666960	19,14,24	48,23,61	21,24,12	55,32,33	200	100	0.737533826138	1.0	0.165,0.233,0.164	0.16,0.273,0.154	-0.008
chr8:145065972-145066412|+|145065859|145066541	ENSG00000178719.17_4	GRINA	chr8	+	145065859	145066541	145065859	145065972	145066412	145066541	chr8:145065972-145066412|+|145065859|145066541	327,288,342	100,150,172	262,261,253	1,0,1	200	100	0	0.0	0.62,0.49,0.499	0.992,1.0,0.992	-0.458
chr8:145066246-145066412|+|145066045|145066541	ENSG00000178719.17_4	GRINA	chr8	+	145066045	145066541	145066045	145066246	145066412	145066541	chr8:145066246-145066412|+|145066045|145066541	624,570,629	2394,2919,2625	517,504,452	1639,2466,2167	200	100	0.738726004178	1.0	0.115,0.089,0.107	0.136,0.093,0.094	-0.004
chr7:99217616-99218995|+|99217183|99219197	ENSG00000197037.11_5	ZSCAN25	chr7	+	99217183	99219197	99217183	99217616	99218995	99219197	chr7:99217616-99218995|+|99217183|99219197	17,20,27	134,144,195	27,14,17	187,201,143	200	100	0.308827297408	0.916478003392	0.06,0.065,0.065	0.067,0.034,0.056	0.011
chr7:99217620-99218995|+|99217183|99219197	ENSG00000197037.11_5	ZSCAN25	chr7	+	99217183	99219197	99217183	99217620	99218995	99219197	chr7:99217620-99218995|+|99217183|99219197	14,17,23	12,15,19	26,11,14	19,9,12	200	100	0.791441019848	1.0	0.368,0.362,0.377	0.406,0.379,0.368	-0.015
chr7:92774845-92775221|-|92774697|92775353	ENSG00000177409.12_4	SAMD9L	chr7	-	92774697	92775353	92774697	92774845	92775221	92775353	chr7:92774845-92775221|-|92774697|92775353	25,17,28	4,2,4	31,68,28	13,10,8	200	100	0.102020129108	0.442636497442	0.758,0.81,0.778	0.544,0.773,0.636	0.131
chr11:698888-700141|+|698868|700235	ENSG00000177042.14_4	TMEM80	chr11	+	698868	700235	698868	698888	700141	700235	chr11:698888-700141|+|698868|700235	92,125,111	77,81,57	104,119,65	26,45,34	200	100	0.0066465502999	0.0599509062712	0.374,0.436,0.493	0.667,0.569,0.489	-0.141
chr6:34204740-34204980|+|34204649|34205094	ENSG00000137309.19_2	HMGA1	chr6	+	34204649	34205094	34204649	34204740	34204980	34205094	chr6:34204740-34204980|+|34204649|34205094	356,277,842	3241,3826,3999	267,425,429	698,882,1127	200	100	0	0.0	0.052,0.035,0.095	0.161,0.194,0.16	-0.111
chr7:76958708-76959498|-|76958649|76959684	ENSG00000186088.16_4	GSAP	chr7	-	76958649	76959684	76958649	76958708	76959498	76959684	chr7:76958708-76959498|-|76958649|76959684	26,34,41	2,2,6	17,31,6	0,0,0	200	100	1.87169408579e-05	0.000569728817627	0.867,0.895,0.774	1.0,1.0,1.0	-0.155
chr7:76958708-76959555|-|76958649|76959684	ENSG00000186088.16_4	GSAP	chr7	-	76958649	76959684	76958649	76958708	76959555	76959684	chr7:76958708-76959555|-|76958649|76959684	33,56,43	58,57,42	17,30,13	24,31,20	200	100	0.747206824233	1.0	0.221,0.329,0.339	0.262,0.326,0.245	0.019
chr1:26610973-26611954|-|26610852|26612032	ENSG00000158062.20_4	UBXN11	chr1	-	26610852	26612032	26610852	26610973	26611954	26612032	chr1:26610973-26611954|-|26610852|26612032	203,130,229	85,67,98	178,156,197	98,84,92	200	100	0.282550695672	0.867018106514	0.544,0.492,0.539	0.476,0.481,0.517	0.034
chr9:139836918-139836998|-|139836497|139837147	ENSG00000159069.14_4	FBXW5	chr9	-	139836497	139837147	139836497	139836918	139836998	139837147	chr9:139836918-139836998|-|139836497|139837147	164,146,169	718,630,816	81,104,141	552,622,691	180	100	0.0282472668294	0.177605957046	0.113,0.114,0.103	0.075,0.085,0.102	0.023
chr9:139837147-139837220|-|139836998|139837395	ENSG00000159069.14_4	FBXW5	chr9	-	139836998	139837395	139836998	139837147	139837220	139837395	chr9:139837147-139837220|-|139836998|139837395	265,195,282	716,733,756	212,187,224	568,730,680	173	100	0.582067464953	1.0	0.176,0.133,0.177	0.177,0.129,0.16	0.007
chr3:41280845-41281150|+|41280624|41281391	ENSG00000168036.18_6	CTNNB1	chr3	+	41280624	41281391	41280624	41280845	41281150	41281391	chr3:41280845-41281150|+|41280624|41281391	1503,1148,1489	775,860,898	1518,1441,1400	723,898,922	200	100	0.573595895152	1.0	0.492,0.4,0.453	0.512,0.445,0.432	-0.015
chr3:41280845-41281303|+|41280624|41281446	ENSG00000168036.18_6	CTNNB1	chr3	+	41280624	41281446	41280624	41280845	41281303	41281446	chr3:41280845-41281303|+|41280624|41281446	2758,2951,2953	85,82,85	2996,2890,3116	60,87,126	200	100	0.811369056946	1.0	0.942,0.947,0.946	0.961,0.943,0.925	0.002
chr3:41280845-41281309|+|41280624|41281395	ENSG00000168036.18_6	CTNNB1	chr3	+	41280624	41281395	41280624	41280845	41281309	41281395	chr3:41280845-41281309|+|41280624|41281395	2694,2859,2866	922,846,937	2918,2825,3008	772,776,916	200	100	0.127135827197	0.514032693548	0.594,0.628,0.605	0.654,0.645,0.621	-0.031
chr7:75617466-75617569|-|75617400|75617659	ENSG00000189077.11_4	TMEM120A	chr7	-	75617400	75617659	75617400	75617466	75617569	75617659	chr7:75617466-75617569|-|75617400|75617659	245,215,229	167,375,193	181,163,182	226,316,284	200	100	0.0165422039716	0.119082330086	0.423,0.223,0.372	0.286,0.205,0.243	0.095
chr7:65956226-65956336|-|65956017|65956458	ENSG00000179406.8_5	LINC00174	chr7	-	65956017	65956458	65956017	65956226	65956336	65956458	chr7:65956226-65956336|-|65956017|65956458	19,15,26	0,0,0	12,12,2	6,3,0	200	100	1.19264125764e-06	5.71489465136e-05	1.0,1.0,1.0	0.5,0.667,1.0	0.278
chr17:33433268-33433404|-|33433146|33433500	ENSG00000185379.20_6	RAD51D	chr17	-	33433146	33433500	33433146	33433268	33433404	33433500	chr17:33433268-33433404|-|33433146|33433500	17,3,5	4,6,15	12,6,3	15,8,2	200	100	0.954035192264	1.0	0.68,0.2,0.143	0.286,0.273,0.429	0.012
chr6:43589527-43589739|-|43588226|43589904	ENSG00000172432.19_5	GTPBP2	chr6	-	43588226	43589904	43588226	43589527	43589739	43589904	chr6:43589527-43589739|-|43588226|43589904	89,107,98	481,993,545	71,66,66	497,578,473	200	100	0.288350616972	0.878952294805	0.085,0.051,0.082	0.067,0.054,0.065	0.011
chr6:43592799-43593099|-|43592624|43593297	ENSG00000172432.19_5	GTPBP2	chr6	-	43592624	43593297	43592624	43592799	43593099	43593297	chr6:43592799-43593099|-|43592624|43593297	300,437,236	160,339,206	332,335,201	174,268,190	200	100	0.877385327676	1.0	0.484,0.392,0.364	0.488,0.385,0.346	0.007
chr4:2933192-2933551|-|2933101|2933663	ENSG00000109736.15_4	MFSD10	chr4	-	2933101	2933663	2933101	2933192	2933551	2933663	chr4:2933192-2933551|-|2933101|2933663	134,123,153	13,13,33	189,214,186	20,32,23	200	100	0.704651365136	1.0	0.838,0.826,0.699	0.825,0.77,0.802	-0.011
chr4:2933663-2933771|-|2933551|2933880	ENSG00000109736.15_4	MFSD10	chr4	-	2933551	2933880	2933551	2933663	2933771	2933880	chr4:2933663-2933771|-|2933551|2933880	128,127,129	491,788,712	148,170,191	565,792,609	200	100	0.00963114809234	0.0794521140879	0.115,0.075,0.083	0.116,0.097,0.136	-0.025
chr4:2934485-2934832|-|2934326|2934936	ENSG00000109736.15_4	MFSD10	chr4	-	2934326	2934936	2934326	2934485	2934832	2934936	chr4:2934485-2934832|-|2934326|2934936	279,161,222	241,500,423	328,357,322	416,658,513	200	100	0.603256459608	1.0	0.367,0.139,0.208	0.283,0.213,0.239	-0.007
chr7:53879267-53879352|-|53879200|53879624	ENSG00000205628.4_6	LINC01446	chr7	-	53879200	53879624	53879200	53879267	53879352	53879624	chr7:53879267-53879352|-|53879200|53879624	25,9,26	1,2,4	70,41,53	2,2,1	185	100	0.0637020312832	0.319473760323	0.931,0.709,0.778	0.95,0.917,0.966	-0.138
chr7:53879264-53879352|-|53879200|53879635	ENSG00000205628.4_6	LINC01446	chr7	-	53879200	53879635	53879200	53879264	53879352	53879635	chr7:53879264-53879352|-|53879200|53879635	25,9,26	2,3,6	74,41,53	0,3,1	188	100	0.000162262390694	0.00331745457774	0.869,0.615,0.697	1.0,0.879,0.966	-0.221
chr9:27558605-27560224|-|27558488|27560297	ENSG00000147894.15_3	C9orf72	chr9	-	27558488	27560297	27558488	27558605	27560224	27560297	chr9:27558605-27560224|-|27558488|27560297	9,3,10	54,37,53	28,13,4	90,114,73	200	100	0.659620626723	1.0	0.077,0.039,0.086	0.135,0.054,0.027	-0.005
chr12:57917875-57918062|+|57917811|57918199	ENSG00000166987.15_5	MBD6	chr12	+	57917811	57918199	57917811	57917875	57918062	57918199	chr12:57917875-57918062|+|57917811|57918199	31,21,72	201,295,303	63,82,43	167,217,141	200	100	2.27219515425e-08	1.891833798e-06	0.072,0.034,0.106	0.159,0.159,0.132	-0.079
