ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
chr11:34916556-34916657|-|34912099|34937774	ENSG00000149089.13_3	APIP	chr11	-	34916556	34916657	34912050	34912099	34937774	34937926	chr11:34916556-34916657|-|34912099|34937774	1035,1108,1251	35,82,41	892,802,813	82,70,89	200	100	3.05314107329e-08	3.60968608351e-06	0.937,0.871,0.938	0.845,0.851,0.82	0.077
chrX:102470609-102470692|+|102470166|102471076	ENSG00000102409.10_3	BEX4	chrX	+	102470609	102470692	102470035	102470166	102471076	102472174	chrX:102470609-102470692|+|102470166|102471076	254,290,291	9,6,5	698,836,786	62,65,35	183	100	5.9524164453e-07	5.01240207997e-05	0.939,0.964,0.97	0.86,0.875,0.925	0.071
chr7:94164620-94164835|+|94163114|94166783	ENSG00000127995.17_3	CASD1	chr7	+	94164620	94164835	94162990	94163114	94166783	94167206	chr7:94164620-94164835|+|94163114|94166783	185,104,161	6,4,1	181,150,96	17,9,10	200	100	6.3507138549e-05	0.0025776451543	0.939,0.929,0.988	0.842,0.893,0.828	0.098
chr7:87489386-87489484|-|87488066|87489886	ENSG00000075303.13_3	SLC25A40	chr7	-	87489386	87489484	87487945	87488066	87489886	87489955	chr7:87489386-87489484|-|87488066|87489886	55,72,62	61,68,59	19,20,12	64,48,39	198	100	3.61053238418e-08	4.17689975195e-06	0.313,0.348,0.347	0.13,0.174,0.134	0.19
chr9:132678244-132678259|-|132671278|132686122	ENSG00000187239.17_4	FNBP1	chr9	-	132678244	132678259	132671168	132671278	132686122	132686218	chr9:132678244-132678259|-|132671278|132686122	121,157,118	92,42,79	53,85,43	177,156,127	115	100	2.555555767e-11	5.31356352815e-09	0.534,0.765,0.565	0.207,0.321,0.227	0.37
chr9:132678244-132678259|-|132671278|132687238	ENSG00000187239.17_4	FNBP1	chr9	-	132678244	132678259	132671168	132671278	132687238	132687436	chr9:132678244-132678259|-|132671278|132687238	28,93,61	13,15,17	12,57,36	58,85,64	115	100	8.35553848333e-13	2.05494652747e-10	0.652,0.844,0.757	0.152,0.368,0.328	0.468
chr9:132686122-132686275|-|132671278|132687238	ENSG00000187239.17_4	FNBP1	chr9	-	132686122	132686275	132671168	132671278	132687238	132687436	chr9:132686122-132686275|-|132671278|132687238	167,89,137	13,15,17	271,227,197	58,85,64	200	100	5.84606925014e-06	0.000354188413271	0.865,0.748,0.801	0.7,0.572,0.606	0.179
chr9:132686122-132686305|-|132671278|132687238	ENSG00000187239.17_4	FNBP1	chr9	-	132686122	132686305	132671168	132671278	132687238	132687436	chr9:132686122-132686305|-|132671278|132687238	183,159,152	13,15,17	283,279,228	58,85,64	200	100	7.11522474273e-09	9.8250009015e-07	0.876,0.841,0.817	0.709,0.621,0.64	0.188
chr4:81196062-81196166|+|81188333|81207478	ENSG00000138675.16_3	FGF5	chr4	+	81196062	81196166	81187752	81188333	81207478	81210112	chr4:81196062-81196166|+|81188333|81207478	130,30,85	19,3,12	516,170,497	148,60,144	200	100	5.05966905134e-05	0.00214445080571	0.774,0.833,0.78	0.635,0.586,0.633	0.178
chr7:72967877-72967999|-|72966572|72971370	ENSG00000106635.8_3	BCL7B	chr7	-	72967877	72967999	72966496	72966572	72971370	72971581	chr7:72967877-72967999|-|72966572|72971370	67,38,94	67,36,66	63,64,72	131,119,92	200	100	3.67159475456e-05	0.00164647322314	0.333,0.345,0.416	0.194,0.212,0.281	0.136
chr15:90775450-90775679|-|90774445|90776900	ENSG00000185043.11_3	CIB1	chr15	-	90775450	90775679	90774326	90774445	90776900	90776935	chr15:90775450-90775679|-|90774445|90776900	25,24,24	1,0,1	13,12,28	1,6,2	200	100	0.000307306039017	0.00909009959259	0.926,1.0,0.923	0.867,0.5,0.875	0.202
chr2:106013103-106013154|-|106002997|106015298	ENSG00000115641.19_5	FHL2	chr2	-	106013103	106013154	106002817	106002997	106015298	106015508	chr2:106013103-106013154|-|106002997|106015298	804,743,753	480,460,407	208,286,322	223,305,273	151	100	2.70181679696e-07	2.50788948056e-05	0.526,0.517,0.551	0.382,0.383,0.439	0.13
chr2:242695263-242695429|+|242684292|242707124	ENSG00000180902.18_5	D2HGDH	chr2	+	242695263	242695429	242684123	242684292	242707124	242707363	chr2:242695263-242695429|+|242684292|242707124	167,313,249	11,18,14	102,131,114	17,17,20	200	100	2.36594151543e-05	0.00114610452323	0.884,0.897,0.899	0.75,0.794,0.74	0.132
chr6:41036579-41036692|-|41035176|41037814	ENSG00000124596.17_6	OARD1	chr6	-	41036579	41036692	41032510	41035176	41037814	41037873	chr6:41036579-41036692|-|41035176|41037814	240,406,245	60,35,66	190,169,154	64,71,70	200	100	0.000231154054581	0.00726123949904	0.667,0.853,0.65	0.597,0.543,0.524	0.169
chr18:29645864-29645972|+|29625695|29648260	ENSG00000101695.9_4	RNF125	chr18	+	29645864	29645972	29625604	29625695	29648260	29648391	chr18:29645864-29645972|+|29625695|29648260	31,30,32	2,0,1	20,45,12	5,7,2	200	100	0.000117579077708	0.00422505541387	0.886,1.0,0.941	0.667,0.763,0.75	0.216
chr12:26147969-26148063|+|26112081|26217430	ENSG00000123094.15_5	RASSF8	chr12	+	26147969	26148063	26111961	26112081	26217430	26217600	chr12:26147969-26148063|+|26112081|26217430	49,19,33	2,0,0	78,54,70	5,7,7	194	100	7.23001508784e-05	0.00286736994338	0.927,1.0,1.0	0.889,0.799,0.838	0.134
chr2:233565294-233565364|+|233562102|233568133	ENSG00000204120.14_6	GIGYF2	chr2	+	233565294	233565364	233562014	233562102	233568133	233568199	chr2:233565294-233565364|+|233562102|233568133	146,97,137	48,39,53	125,103,102	92,73,53	170	100	0.000300337614485	0.00892789001632	0.641,0.594,0.603	0.444,0.454,0.531	0.136
chr1:167745300-167745403|+|167734986|167757056	ENSG00000197965.12_5	MPZL1	chr1	+	167745300	167745403	167734294	167734986	167757056	167757249	chr1:167745300-167745403|+|167734986|167757056	1023,652,1001	21,36,34	754,622,668	53,52,40	200	100	3.77774148796e-06	0.000244065019641	0.961,0.901,0.936	0.877,0.857,0.893	0.057
chr1:167745300-167745403|+|167742605|167757056	ENSG00000197965.12_5	MPZL1	chr1	+	167745300	167745403	167742472	167742605	167757056	167757249	chr1:167745300-167745403|+|167742605|167757056	2164,1382,2029	47,33,55	1515,1273,1361	273,307,219	200	100	0	0.0	0.958,0.954,0.949	0.735,0.675,0.757	0.231
chr7:5401224-5401353|-|5399200|5401527	ENSG00000182095.14_4	TNRC18	chr7	-	5401224	5401353	5399028	5399200	5401527	5401664	chr7:5401224-5401353|-|5399200|5401527	720,1009,1145	26,33,41	842,1208,775	78,82,60	200	100	1.77104407806e-08	2.24072876683e-06	0.933,0.939,0.933	0.844,0.88,0.866	0.072
chr7:888054-888252|+|881767|891020	ENSG00000164828.18_7	SUN1	chr7	+	888054	888252	881582	881767	891020	891119	chr7:888054-888252|+|881767|891020	17,3,15	0,0,0	9,16,9	3,2,2	200	100	2.0788516286e-05	0.00102797905791	1.0,1.0,1.0	0.6,0.8,0.692	0.303
chr7:888054-888252|+|883157|891020	ENSG00000164828.18_7	SUN1	chr7	+	888054	888252	882977	883157	891020	891119	chr7:888054-888252|+|883157|891020	410,408,463	2,3,7	499,544,375	31,26,26	200	100	1.21835874722e-12	2.94911091074e-10	0.99,0.986,0.971	0.889,0.913,0.878	0.089
chr7:889156-889240|+|883157|891020	ENSG00000164828.18_7	SUN1	chr7	+	889156	889240	882977	883157	891020	891119	chr7:889156-889240|+|883157|891020	98,59,101	2,3,7	165,177,90	31,26,26	184	100	3.5441831614e-07	3.19690533192e-05	0.964,0.914,0.887	0.743,0.787,0.653	0.194
chr7:889559-889670|+|883157|891020	ENSG00000164828.18_7	SUN1	chr7	+	889559	889670	882977	883157	891020	891118	chr7:889559-889670|+|883157|891020	309,384,370	2,3,7	382,484,266	31,26,26	200	100	3.9357406223e-13	1.01346147166e-10	0.987,0.985,0.964	0.86,0.903,0.836	0.112
chr6:170063658-170063745|-|170062520|170064261	ENSG00000184465.16_6	WDR27	chr6	-	170063658	170063745	170062399	170062520	170064261	170064382	chr6:170063658-170063745|-|170062520|170064261	101,140,112	3,7,2	72,97,80	15,19,9	187	100	1.33743154884e-07	1.34591871716e-05	0.947,0.914,0.968	0.72,0.732,0.826	0.184
chr6:170063658-170063802|-|170062520|170064261	ENSG00000184465.16_6	WDR27	chr6	-	170063658	170063802	170062399	170062520	170064261	170064728	chr6:170063658-170063802|-|170062520|170064261	83,127,89	3,7,2	61,70,65	15,19,9	200	100	8.54671472483e-08	9.10753719731e-06	0.933,0.901,0.957	0.67,0.648,0.783	0.23
chr6:170063658-170063974|-|170062520|170064261	ENSG00000184465.16_6	WDR27	chr6	-	170063658	170063974	170062399	170062520	170064261	170064382	chr6:170063658-170063974|-|170062520|170064261	94,133,91	3,7,2	72,89,67	15,19,9	200	100	1.41657495734e-07	1.41789259397e-05	0.94,0.905,0.958	0.706,0.701,0.788	0.203
chr1:38184624-38184725|-|38184488|38185085	ENSG00000183317.17_5	EPHA10	chr1	-	38184624	38184725	38184332	38184488	38185085	38185279	chr1:38184624-38184725|-|38184488|38185085	8,26,15	36,16,50	1,3,0	8,17,14	200	100	0.000254630991224	0.0078373650686	0.1,0.448,0.13	0.059,0.081,0.0	0.179
chr1:38187331-38187517|-|38186516|38197082	ENSG00000183317.17_5	EPHA10	chr1	-	38187331	38187517	38186454	38186516	38197082	38197166	chr1:38187331-38187517|-|38186516|38197082	35,27,47	0,0,0	8,16,5	3,4,0	200	100	3.9155327321e-05	0.0017330569432	1.0,1.0,1.0	0.571,0.667,1.0	0.254
chr8:62559308-62559437|-|62557191|62563608	ENSG00000198363.18_4	ASPH	chr8	-	62559308	62559437	62557158	62557191	62563608	62563683	chr8:62559308-62559437|-|62557191|62563608	15233,28259,21192	1178,1424,2085	16270,19738,11428	2694,3670,2012	200	100	0	0.0	0.866,0.908,0.836	0.751,0.729,0.74	0.13
chr6:167362053-167362113|-|167360227|167365975	ENSG00000026297.15_6	RNASET2	chr6	-	167362053	167362113	167360169	167360227	167365975	167366036	chr6:167362053-167362113|-|167360227|167365975	249,249,272	3,0,12	57,81,62	5,3,9	160	100	0.00029831315341	0.00887717537876	0.981,1.0,0.934	0.877,0.944,0.812	0.094
chr1:36691012-36691064|+|36690703|36724982	ENSG00000054118.15_6	THRAP3	chr1	+	36691012	36691064	36690571	36690703	36724982	36725085	chr1:36691012-36691064|+|36690703|36724982	16,8,16	12,6,9	7,3,0	13,18,4	152	100	7.31419947646e-05	0.00289514102535	0.467,0.467,0.539	0.262,0.099,0.0	0.371
chr6:163899811-163899928|+|163836367|163956013	ENSG00000112531.17_4	QKI	chr6	+	163899811	163899928	163836269	163836367	163956013	163956016	chr6:163899811-163899928|+|163836367|163956013	570,507,569	1,0,1	449,336,296	202,135,132	200	100	0	0.0	0.997,1.0,0.996	0.526,0.554,0.529	0.461
chr3:49759663-49759791|-|49759580|49760028	ENSG00000173540.12_3	GMPPB	chr3	-	49759663	49759791	49757356	49759580	49760028	49760187	chr3:49759663-49759791|-|49759580|49760028	867,689,940	10,6,10	602,608,595	28,33,23	200	100	7.90723042599e-12	1.75726736463e-09	0.977,0.983,0.979	0.915,0.902,0.928	0.065
chr3:49759864-49759943|-|49759580|49760028	ENSG00000173540.12_3	GMPPB	chr3	-	49759864	49759943	49757356	49759580	49760028	49760187	chr3:49759864-49759943|-|49759580|49760028	692,497,756	10,6,10	475,532,555	28,33,23	179	100	2.13288497974e-10	3.85458945204e-08	0.975,0.979,0.977	0.905,0.9,0.931	0.065
chr5:138368582-138368620|+|138348425|138370085	ENSG00000249593.6_6	AC011405.1	chr5	+	138368582	138368620	138348338	138348425	138370085	138370131	chr5:138368582-138368620|+|138348425|138370085	24,88,43	0,0,0	74,103,69	3,8,2	138	100	0.000251604858537	0.00776057890379	1.0,1.0,1.0	0.947,0.903,0.962	0.063
chr6:145148483-145148522|+|145142154|145148746	ENSG00000152818.18_5	UTRN	chr6	+	145148483	145148522	145142017	145142154	145148746	145148812	chr6:145148483-145148522|+|145142154|145148746	306,336,333	28,20,37	205,206,180	277,255,174	139	100	0	0.0	0.887,0.924,0.866	0.347,0.368,0.427	0.512
chr14:51223209-51225348|-|51221585|51226574	ENSG00000100503.23_6	NIN	chr14	-	51223209	51225348	51221459	51221585	51226574	51227077	chr14:51223209-51225348|-|51221585|51226574	273,121,237	68,55,98	325,252,194	213,175,150	200	100	2.63557978283e-05	0.00125142094085	0.667,0.524,0.547	0.433,0.419,0.393	0.164
chr5:1572296-1572401|-|1569113|1574296	ENSG00000185986.12_4	SDHAP3	chr5	-	1572296	1572401	1567609	1569113	1574296	1574410	chr5:1572296-1572401|-|1569113|1574296	32,76,58	0,0,0	95,140,132	8,10,8	200	100	2.16522823782e-07	2.06096530762e-05	1.0,1.0,1.0	0.856,0.875,0.892	0.126
chr6:125574862-125574901|+|125569529|125583979	ENSG00000111907.21_8	TPD52L1	chr6	+	125574862	125574901	125569427	125569529	125583979	125584643	chr6:125574862-125574901|+|125569529|125583979	224,242,240	139,173,196	47,92,69	75,148,109	139	100	1.55921131562e-09	2.44346817747e-07	0.537,0.502,0.468	0.311,0.309,0.313	0.191
chr6:125578243-125578304|+|125569529|125583979	ENSG00000111907.21_8	TPD52L1	chr6	+	125578243	125578304	125569427	125569529	125583979	125584190	chr6:125578243-125578304|+|125569529|125583979	154,177,182	139,173,196	32,41,55	75,148,109	161	100	9.63435997647e-11	1.85597593554e-08	0.408,0.389,0.366	0.209,0.147,0.239	0.189
chr3:124733556-124733856|-|124732834|124738105	ENSG00000173706.14_5	HEG1	chr3	-	124733556	124733856	124731466	124732834	124738105	124738256	chr3:124733556-124733856|-|124732834|124738105	17,6,32	1,0,1	63,77,59	11,24,5	200	100	1.78958378899e-05	0.00091017994084	0.895,1.0,0.941	0.741,0.616,0.855	0.208
chrX:138813809-138813914|-|138811121|138814593	ENSG00000101974.14_4	ATP11C	chrX	-	138813809	138813914	138808507	138811121	138814593	138814684	chrX:138813809-138813914|-|138811121|138814593	224,179,193	0,0,0	36,35,48	8,2,5	200	100	1.66860969486e-10	3.07165404723e-08	1.0,1.0,1.0	0.692,0.897,0.828	0.194
chrX:138813809-138813914|-|138811121|138819889	ENSG00000101974.14_4	ATP11C	chrX	-	138813809	138813914	138808507	138811121	138819889	138819955	chrX:138813809-138813914|-|138811121|138819889	222,183,192	1,0,2	36,34,48	1,1,7	200	100	0.000116908405002	0.00420871630333	0.991,1.0,0.98	0.947,0.944,0.774	0.102
chrX:138813809-138813914|-|138811121|138820074	ENSG00000101974.14_4	ATP11C	chrX	-	138813809	138813914	138808507	138811121	138820074	138820228	chrX:138813809-138813914|-|138811121|138820074	410,327,344	19,11,30	73,49,83	200,119,117	200	100	0	0.0	0.915,0.937,0.851	0.154,0.171,0.262	0.705
chr14:23817099-23817205|-|23816940|23817369	ENSG00000092096.16_4	SLC22A17	chr14	-	23817099	23817205	23816668	23816940	23817369	23817515	chr14:23817099-23817205|-|23816940|23817369	21,59,41	1,0,0	102,141,178	4,12,9	200	100	3.35907747854e-05	0.00152890310364	0.913,1.0,1.0	0.927,0.855,0.908	0.074
chr20:2816684-2816756|-|2816355|2818877	ENSG00000132635.17_4	PCED1A	chr20	-	2816684	2816756	2815959	2816355	2818877	2819124	chr20:2816684-2816756|-|2816355|2818877	135,461,282	8,14,9	341,544,464	26,48,32	172	100	0.000115809587382	0.00417553060266	0.908,0.95,0.948	0.884,0.868,0.894	0.053
chr20:2820434-2820579|-|2819917|2821511	ENSG00000132635.17_4	PCED1A	chr20	-	2820434	2820579	2819837	2819917	2821511	2821836	chr20:2820434-2820579|-|2819917|2821511	71,276,129	3,5,1	108,199,179	6,13,14	200	100	9.16051155306e-05	0.00345686167793	0.922,0.965,0.985	0.9,0.884,0.865	0.074
chr19:47544235-47544383|+|47543808|47546067	ENSG00000130751.9_2	NPAS1	chr19	+	47544235	47544383	47543701	47543808	47546067	47546135	chr19:47544235-47544383|+|47543808|47546067	4,14,12	1,1,0	1,12,7	2,10,7	200	100	2.95372929671e-07	2.71868088044e-05	0.667,0.875,1.0	0.2,0.375,0.333	0.545
chr19:47544282-47544383|+|47543808|47546067	ENSG00000130751.9_2	NPAS1	chr19	+	47544282	47544383	47543701	47543808	47546067	47546162	chr19:47544282-47544383|+|47543808|47546067	4,12,15	1,1,0	4,13,8	2,10,7	200	100	9.63795115272e-07	7.58095678192e-05	0.667,0.857,1.0	0.5,0.394,0.364	0.422
chr6:88187079-88187257|+|88182737|88210875	ENSG00000164414.18_4	SLC35A1	chr6	+	88187079	88187257	88182642	88182737	88210875	88211028	chr6:88187079-88187257|+|88182737|88210875	158,135,163	5,2,5	130,188,113	22,11,9	200	100	2.69947887285e-05	0.00127804905623	0.94,0.971,0.942	0.747,0.895,0.863	0.116
chr6:88210225-88210385|+|88182737|88210875	ENSG00000164414.18_4	SLC35A1	chr6	+	88210225	88210385	88182642	88182737	88210875	88211028	chr6:88210225-88210385|+|88182737|88210875	261,277,270	5,2,5	228,302,229	22,11,9	200	100	1.04782074938e-05	0.000581735891607	0.963,0.986,0.964	0.838,0.932,0.927	0.072
chr6:88210225-88210385|+|88187257|88210875	ENSG00000164414.18_4	SLC35A1	chr6	+	88210225	88210385	88187079	88187257	88210875	88211028	chr6:88210225-88210385|+|88187257|88210875	461,473,429	23,7,13	376,486,386	21,40,23	200	100	0.000158510896472	0.00538110629671	0.909,0.971,0.943	0.9,0.859,0.894	0.057
chr19:19313278-19313384|-|19313207|19313599	ENSG00000184162.14_2	NR2C2AP	chr19	-	19313278	19313384	19312866	19313207	19313599	19313690	chr19:19313278-19313384|-|19313207|19313599	1040,1115,1045	30,22,25	674,443,691	45,18,55	200	100	5.17154696844e-09	7.3461597129e-07	0.945,0.962,0.954	0.882,0.925,0.863	0.064
chr6:75884753-75885026|-|75875495|75887378	ENSG00000111799.21_4	COL12A1	chr6	-	75884753	75885026	75875222	75875495	75887378	75887651	chr6:75884753-75885026|-|75875495|75887378	236,197,262	23,17,15	459,392,250	89,65,37	200	100	5.08102546215e-06	0.000314168204407	0.837,0.853,0.897	0.721,0.751,0.772	0.114
chr6:56333779-56333797|-|56330993|56334680	ENSG00000151914.20_8	DST	chr6	-	56333779	56333797	56330875	56330993	56334680	56334755	chr6:56333779-56333797|-|56330993|56334680	355,397,364	5,0,5	263,222,282	129,133,130	118	100	0	0.0	0.984,1.0,0.984	0.633,0.586,0.648	0.367
chr6:46995439-46995497|-|46993739|46996728	ENSG00000153292.16_5	ADGRF1	chr6	-	46995439	46995497	46993589	46993739	46996728	46996840	chr6:46995439-46995497|-|46993739|46996728	1022,1431,1607	20,67,45	930,1729,663	93,100,33	158	100	4.18874402941e-08	4.79158882007e-06	0.97,0.931,0.958	0.864,0.916,0.927	0.051
chr6:43395705-43395877|+|43395495|43399879	ENSG00000124574.15_5	ABCC10	chr6	+	43395705	43395877	43395278	43395495	43399879	43401098	chr6:43395705-43395877|+|43395495|43399879	76,75,87	2,0,0	72,70,41	3,7,4	200	100	1.23868218022e-05	0.000670582955765	0.95,1.0,1.0	0.923,0.833,0.837	0.119
chr6:42230997-42231306|-|42227461|42232441	ENSG00000124496.12_3	TRERF1	chr6	-	42230997	42231306	42227076	42227461	42232441	42232592	chr6:42230997-42231306|-|42227461|42232441	182,112,194	33,56,44	134,122,83	155,226,109	200	100	7.09543535038e-13	1.76628538184e-10	0.734,0.5,0.688	0.302,0.213,0.276	0.377
chr6:42231057-42231306|-|42227461|42232441	ENSG00000124496.12_3	TRERF1	chr6	-	42231057	42231306	42227076	42227461	42232441	42232592	chr6:42231057-42231306|-|42227461|42232441	174,134,208	33,56,44	131,111,91	155,226,109	200	100	1.11022302463e-16	4.19321118607e-14	0.725,0.545,0.703	0.297,0.197,0.294	0.395
chr11:64056074-64056193|+|64055940|64056508	ENSG00000173264.14_4	GPR137	chr11	+	64056074	64056193	64055811	64055940	64056508	64056966	chr11:64056074-64056193|+|64055940|64056508	594,830,806	44,23,40	1071,1256,1234	99,100,154	200	100	1.21916134299e-07	1.24053913893e-05	0.871,0.947,0.91	0.844,0.863,0.8	0.074
chr16:71489974-71490024|-|71483788|71490666	ENSG00000261611.6_6	AC010547.4	chr16	-	71489974	71490024	71481502	71483788	71490666	71490731	chr16:71489974-71490024|-|71483788|71490666	29,28,29	0,1,0	24,37,25	1,3,5	150	100	0.000285274991705	0.00857320537296	1.0,0.949,1.0	0.941,0.892,0.769	0.116
chr15:99785593-99785715|-|99781764|99789375	ENSG00000103852.13_6	TTC23	chr15	-	99785593	99785715	99781569	99781764	99789375	99789786	chr15:99785593-99785715|-|99781764|99789375	27,34,34	1,0,0	89,97,47	3,8,3	200	100	0.000229882344522	0.0072316613837	0.931,1.0,1.0	0.937,0.858,0.887	0.083
chr9:95874160-95874220|+|95873003|95874499	ENSG00000165233.18_3	CARD19	chr9	+	95874160	95874220	95872849	95873003	95874499	95874571	chr9:95874160-95874220|+|95873003|95874499	689,952,896	27,21,20	506,997,787	58,63,82	160	100	1.12132525487e-14	3.44928421053e-12	0.941,0.966,0.966	0.845,0.908,0.857	0.088
chr17:41894044-41894065|-|41893447|41895413	ENSG00000161647.18_3	MPP3	chr17	-	41894044	41894065	41893405	41893447	41895413	41895478	chr17:41894044-41894065|-|41893447|41895413	27,23,20	195,103,160	3,0,0	86,68,83	121	100	2.59989807461e-11	5.39844103596e-09	0.103,0.156,0.094	0.028,0.0,0.0	0.108
chr15:42145779-42145985|-|42145645|42146247	ENSG00000137877.10_3	SPTBN5	chr15	-	42145779	42145985	42145455	42145645	42146247	42146403	chr15:42145779-42145985|-|42145645|42146247	27,10,15	0,0,0	20,27,19	4,4,11	200	100	1.35994865369e-08	1.76130005429e-06	1.0,1.0,1.0	0.714,0.771,0.463	0.351
chr6:29970943-29971145|-|29970509|29989443	ENSG00000204623.9_7	ZNRD1ASP	chr6	-	29970943	29971145	29968787	29970509	29989443	29989538	chr6:29970943-29971145|-|29970509|29989443	10,14,9	0,1,0	20,12,8	12,12,9	200	100	2.40137798535e-10	4.30179093129e-08	1.0,0.875,1.0	0.455,0.333,0.308	0.593
chr6:29989443-29989538|-|29970509|30025891	ENSG00000204623.9_7	ZNRD1ASP	chr6	-	29989443	29989538	29968787	29970509	30025891	30025967	chr6:29989443-29989538|-|29970509|30025891	8,19,6	0,0,0	23,20,17	4,2,2	195	100	6.46040282607e-05	0.00261558896464	1.0,1.0,1.0	0.747,0.837,0.813	0.201
chr6:30003692-30003760|-|29970509|30025891	ENSG00000204623.9_7	ZNRD1ASP	chr6	-	30003692	30003760	29968787	29970509	30025891	30025967	chr6:30003692-30003760|-|29970509|30025891	13,18,11	0,0,0	20,29,21	4,2,2	168	100	0.000140121089985	0.0048628535116	1.0,1.0,1.0	0.749,0.896,0.862	0.164
