ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
chr2:55439808-55439942:55444946-55445134|-|55436967|55449370	ENSG00000162994.16_4	CLHC1	chr2	-	55439808	55439942	55444946	55445134	55436765	55436967	55449370	55449629	chr2:55439808-55439942:55444946-55445134|-|55436967|55449370	1,0,1	18,13,13	8,2,2	12,23,15	200	200	0.000306271017049	0.00667339758095	0.053,0.0,0.071	0.4,0.08,0.118	-0.158
chr3:121514303-121514413:121515964-121516074|-|121509062|121526190	ENSG00000173226.17_6	IQCB1	chr3	-	121514303	121514413	121515964	121516074	121508919	121509062	121526190	121526290	chr3:121514303-121514413:121515964-121516074|-|121509062|121526190	17,8,28	318,318,309	23,21,24	195,139,193	200	200	5.61265601026e-05	0.00170942355042	0.051,0.025,0.083	0.106,0.131,0.111	-0.063
chr6:32803419-32803550:32805517-32806014|-|32803136|32806429	ENSG00000250264.1_6	AL669918.1	chr6	-	32803419	32803550	32805517	32806014	32802930	32803136	32806429	32806599	chr6:32803419-32803550:32805517-32806014|-|32803136|32806429	204,127,181	1004,610,789	167,136,92	295,259,298	200	200	7.43665734548e-08	5.96879842056e-06	0.169,0.172,0.187	0.361,0.344,0.236	-0.138
chr6:32805313-32805428:32805517-32806014|-|32803550|32806429	ENSG00000250264.1_6	AL669918.1	chr6	-	32805313	32805428	32805517	32806014	32803419	32803550	32806429	32806599	chr6:32805313-32805428:32805517-32806014|-|32803550|32806429	228,149,198	1102,753,872	173,141,95	376,284,311	200	200	3.30439557938e-08	2.91175829493e-06	0.171,0.165,0.185	0.315,0.332,0.234	-0.12
chr1:206666598-206666711:206667252-206667324|+|206666452|206669444	ENSG00000263528.8_3	IKBKE	chr1	+	206666598	206666711	206667252	206667324	206666355	206666452	206669444	206669607	chr1:206666598-206666711:206667252-206667324|+|206666452|206669444	144,88,127	143,95,132	132,115,165	86,72,100	200	172	0.000222676706543	0.00519525175795	0.464,0.443,0.453	0.569,0.579,0.587	-0.125
chr17:56292101-56292199:56294026-56294097|-|56291748|56295980	ENSG00000011143.16_5	MKS1	chr17	-	56292101	56292199	56294026	56294097	56291619	56291748	56295980	56296090	chr17:56292101-56292199:56294026-56294097|-|56291748|56295980	218,246,279	239,267,298	213,279,190	154,184,124	171	198	3.50998339753e-05	0.00117187568101	0.514,0.516,0.52	0.616,0.637,0.64	-0.114
chr5:176918807-176918926:176919405-176919436|-|176918147|176919526	ENSG00000196923.14_5	PDLIM7	chr5	-	176918807	176918926	176919405	176919436	176918010	176918147	176919526	176919678	chr5:176918807-176918926:176919405-176919436|-|176918147|176919526	184,92,180	1029,666,997	178,193,259	664,565,1076	131	200	1.68134273548e-06	9.20306393562e-05	0.214,0.174,0.216	0.29,0.343,0.269	-0.099
chr5:176918807-176918926:176919405-176919436|-|176918421|176919526	ENSG00000196923.14_5	PDLIM7	chr5	-	176918807	176918926	176919405	176919436	176918404	176918421	176919526	176919678	chr5:176918807-176918926:176919405-176919436|-|176918421|176919526	180,95,178	38,22,32	192,209,247	28,16,17	131	200	5.90246311369e-05	0.00177875257785	0.879,0.868,0.895	0.913,0.952,0.957	-0.06
chr3:111602910-111604259:111632165-111632549|+|111578725|111637918	ENSG00000144824.20_6	PHLDB2	chr3	+	111602910	111604259	111632165	111632549	111578642	111578725	111637918	111638062	chr3:111602910-111604259:111632165-111632549|+|111578725|111637918	161,80,176	1443,884,1603	178,104,104	1031,638,518	200	200	3.20911194507e-06	0.000159884315715	0.1,0.083,0.099	0.147,0.14,0.167	-0.057
chr10:103559998-103560157:103563491-103563776|-|103559212|103565801	ENSG00000198408.14_4	OGA	chr10	-	103559998	103560157	103563491	103563776	103558598	103559212	103565801	103565900	chr10:103559998-103560157:103563491-103563776|-|103559212|103565801	287,267,271	670,589,803	442,427,278	684,780,475	200	200	9.61554978022e-05	0.00265158790277	0.3,0.312,0.252	0.393,0.354,0.369	-0.084
chr9:127557302-127557410:127561563-127561770|+|127549517|127563692	ENSG00000185585.20_4	OLFML2A	chr9	+	127557302	127557410	127561563	127561770	127549253	127549517	127563692	127563942	chr9:127557302-127557410:127561563-127561770|+|127549517|127563692	5,9,7	15,28,25	29,38,37	38,44,42	200	200	0.000200459732374	0.00476675026705	0.25,0.243,0.219	0.433,0.463,0.468	-0.217
chr2:228205007-228205096:228217229-228217289|+|228197304|228220392	ENSG00000168958.19_7	MFF	chr2	+	228205007	228205096	228217229	228217289	228197134	228197304	228220392	228220477	chr2:228205007-228205096:228217229-228217289|+|228197304|228220392	898,1171,993	228,325,313	1521,1515,1598	231,254,263	189	160	1.50224357398e-08	1.44112397701e-06	0.769,0.753,0.729	0.848,0.835,0.837	-0.09
chr2:228207460-228207535:228211941-228212100|+|228205096|228217229	ENSG00000168958.19_7	MFF	chr2	+	228207460	228207535	228211941	228212100	228205007	228205096	228217229	228217289	chr2:228207460-228207535:228211941-228212100|+|228205096|228217229	71,46,72	602,732,750	93,102,111	511,567,687	175	200	2.68322785435e-07	1.86320795021e-05	0.119,0.067,0.099	0.172,0.171,0.156	-0.071
chr2:228207460-228207535:228211941-228212100|+|228205096|228220392	ENSG00000168958.19_7	MFF	chr2	+	228207460	228207535	228211941	228212100	228205007	228205096	228220392	228220477	chr2:228207460-228207535:228211941-228212100|+|228205096|228220392	81,68,77	288,376,359	132,133,138	280,306,353	175	200	8.31894617637e-08	6.61916644466e-06	0.243,0.171,0.197	0.35,0.332,0.309	-0.127
chr2:228207460-228207535:228217229-228217289|+|228205096|228220392	ENSG00000168958.19_7	MFF	chr2	+	228207460	228207535	228217229	228217289	228205007	228205096	228220392	228220477	chr2:228207460-228207535:228217229-228217289|+|228205096|228220392	81,68,77	280,405,383	132,133,138	357,362,410	175	160	2.68128297154e-05	0.000941909759243	0.209,0.133,0.155	0.253,0.251,0.235	-0.081
chr1:225686048-225686106:225688693-225688772|-|225685514|225695652	ENSG00000154380.17_5	ENAH	chr1	-	225686048	225686106	225688693	225688772	225684586	225685514	225695652	225695719	chr1:225686048-225686106:225688693-225688772|-|225685514|225695652	404,234,358	573,490,733	1632,1392,1153	1030,788,723	179	158	0	0.0	0.384,0.297,0.301	0.583,0.609,0.585	-0.265
chr1:225692692-225692755:225695652-225695719|-|225688772|225699512	ENSG00000154380.17_5	ENAH	chr1	-	225692692	225692755	225695652	225695719	225688693	225688772	225699512	225699561	chr1:225692692-225692755:225695652-225695719|-|225688772|225699512	1301,871,1121	553,431,686	3439,3033,2517	28,19,16	167	163	0	0.0	0.697,0.664,0.615	0.992,0.994,0.994	-0.335
chr1:225695652-225695719:225699512-225699561|-|225692755|225700358	ENSG00000154380.17_5	ENAH	chr1	-	225695652	225695719	225699512	225699561	225692692	225692755	225700358	225700416	chr1:225695652-225695719:225699512-225699561|-|225692755|225700358	434,333,331	479,371,525	683,527,466	38,25,39	149	167	0	0.0	0.504,0.501,0.414	0.953,0.959,0.931	-0.475
chr9:130986529-130986668:130988313-130988452|+|130985139|130996299	ENSG00000106976.20_2	DNM1	chr9	+	130986529	130986668	130988313	130988452	130985071	130985139	130996299	130996386	chr9:130986529-130986668:130988313-130988452|+|130985139|130996299	160,193,250	16,32,30	364,395,317	8,18,30	200	200	4.85605433198e-06	0.000227325516095	0.909,0.858,0.893	0.978,0.956,0.914	-0.063
chr8:117661044-117661165:117668094-117668244|-|117658842|117669453	ENSG00000147677.11_5	EIF3H	chr8	-	117661044	117661165	117668094	117668244	117658709	117658842	117669453	117669553	chr8:117661044-117661165:117668094-117668244|-|117658842|117669453	6671,6443,6145	9504,9265,8839	4605,4135,4651	4174,4426,5048	200	200	3.73557806223e-05	0.00123280779219	0.412,0.41,0.41	0.525,0.483,0.48	-0.085
chr1:33797875-33798005:33799690-33799893|-|33797063|33820001	ENSG00000134686.18_4	PHC2	chr1	-	33797875	33798005	33799690	33799893	33796948	33797063	33820001	33820167	chr1:33797875-33798005:33799690-33799893|-|33797063|33820001	38,126,124	823,1323,1131	425,611,338	1402,2009,1421	200	200	0	0.0	0.044,0.087,0.099	0.233,0.233,0.192	-0.143
chr2:25315871-25315999:25326505-25326656|+|25314270|25344541	ENSG00000084710.14_3	EFR3B	chr2	+	25315871	25315999	25326505	25326656	25314193	25314270	25344541	25344663	chr2:25315871-25315999:25326505-25326656|+|25314270|25344541	3,0,11	61,16,41	56,48,24	120,91,61	200	200	4.04792098507e-06	0.000194016882955	0.047,0.0,0.212	0.318,0.345,0.282	-0.229
chr7:158536219-158536369:158542339-158542414|-|158534587|158552176	ENSG00000117868.16_5	ESYT2	chr7	-	158536219	158536369	158542339	158542414	158534213	158534587	158552176	158552272	chr7:158536219-158536369:158542339-158542414|-|158534587|158552176	250,263,288	928,1185,1361	497,488,454	1263,1726,1137	175	200	1.18823078664e-05	0.000479538656652	0.235,0.202,0.195	0.31,0.244,0.313	-0.078
chr7:158540884-158540971:158542339-158542414|-|158536369|158552176	ENSG00000117868.16_5	ESYT2	chr7	-	158540884	158540971	158542339	158542414	158536219	158536369	158552176	158552272	chr7:158540884-158540971:158542339-158542414|-|158536369|158552176	250,268,292	849,1043,1090	499,489,465	1181,1522,1048	175	187	0.000152446964739	0.00382349936499	0.239,0.215,0.223	0.311,0.256,0.322	-0.071
chr17:20013739-20013875:20107645-20109225|+|20000111|20130725	ENSG00000128487.16_4	SPECC1	chr17	+	20013739	20013875	20107645	20109225	19999943	20000111	20130725	20130933	chr17:20013739-20013875:20107645-20109225|+|20000111|20130725	66,75,101	731,427,685	45,36,16	126,115,115	200	200	0.000296951216634	0.00650360531104	0.083,0.149,0.128	0.263,0.238,0.122	-0.088
chr9:69234166-69234250:69234829-69234952|-|69229668|69235561	ENSG00000204790.8	CBWD6	chr9	-	69234166	69234250	69234829	69234952	69229611	69229668	69235561	69235606	chr9:69234166-69234250:69234829-69234952|-|69229668|69235561	8,9,14	7,3,10	10,24,19	2,3,0	200	184	5.73866473471e-05	0.00173906651654	0.513,0.734,0.563	0.821,0.88,1.0	-0.297
chr22:50895462-50895540:50897683-50897821|-|50895102|50897898	ENSG00000100241.21_5	SBF1	chr22	-	50895462	50895540	50897683	50897821	50894920	50895102	50897898	50898095	chr22:50895462-50895540:50897683-50897821|-|50895102|50897898	403,430,484	301,255,322	261,411,320	74,100,107	200	178	5.77315972805e-14	1.33675644494e-11	0.544,0.6,0.572	0.758,0.785,0.727	-0.185
chr7:128263628-128263835:128265850-128265909|+|128262748|128266348	ENSG00000242588.6_7	AC108010.1	chr7	+	128263628	128263835	128265850	128265909	128262532	128262748	128266348	128266527	chr7:128263628-128263835:128265850-128265909|+|128262748|128266348	151,111,130	60,34,59	269,247,125	29,45,17	200	159	2.1054782362e-09	2.43320707476e-07	0.667,0.722,0.637	0.881,0.814,0.854	-0.174
chr17:26960566-26960769:26960912-26961104|-|26960419|26961534	ENSG00000007202.15_5	KIAA0100	chr17	-	26960566	26960769	26960912	26961104	26960300	26960419	26961534	26962627	chr17:26960566-26960769:26960912-26961104|-|26960419|26961534	630,501,822	910,647,962	828,790,560	642,749,481	200	200	8.98743236943e-06	0.000380105796071	0.409,0.436,0.461	0.563,0.513,0.538	-0.103
chr2:36785580-36785656:36787927-36788008|-|36782891|36788480	ENSG00000171055.15_6	FEZ2	chr2	-	36785580	36785656	36787927	36788008	36782825	36782891	36788480	36788641	chr2:36785580-36785656:36787927-36788008|-|36782891|36788480	21,7,9	361,353,345	163,91,171	1178,1100,1148	181	176	9.6256336235e-14	2.1588921127e-11	0.054,0.019,0.025	0.119,0.074,0.127	-0.074
chr11:12886384-12886447:12901254-12901389|+|12883861|12902551	ENSG00000187079.17_5	TEAD1	chr11	+	12886384	12886447	12901254	12901389	12883796	12883861	12902551	12902598	chr11:12886384-12886447:12901254-12901389|+|12883861|12902551	30,7,29	399,115,420	75,78,35	418,378,201	163	200	2.61786847755e-09	2.97461948632e-07	0.084,0.069,0.078	0.18,0.202,0.176	-0.109
chr11:12886384-12886447:12923486-12923660|+|12883861|12946458	ENSG00000187079.17_5	TEAD1	chr11	+	12886384	12886447	12923486	12923660	12883796	12883861	12946458	12946599	chr11:12886384-12886447:12923486-12923660|+|12883861|12946458	24,6,19	479,224,496	69,65,30	594,553,234	163	200	8.45346903589e-10	1.04845819237e-07	0.058,0.032,0.045	0.125,0.126,0.136	-0.084
chr11:12900435-12900447:12901254-12901389|+|12886447|12902551	ENSG00000187079.17_5	TEAD1	chr11	+	12900435	12900447	12901254	12901389	12886384	12886447	12902551	12902598	chr11:12900435-12900447:12901254-12901389|+|12886447|12902551	3,1,3	500,145,522	38,29,22	508,421,237	112	200	0	0.0	0.011,0.012,0.01	0.118,0.11,0.142	-0.112
chr19:3960056-3960102:3961006-3961159|-|3959635|3963640	ENSG00000167657.14_4	DAPK3	chr19	-	3960056	3960102	3961006	3961159	3958450	3959635	3963640	3963667	chr19:3960056-3960102:3961006-3961159|-|3959635|3963640	512,474,692	297,226,349	457,485,584	108,129,203	200	146	1.89927615857e-08	1.78346325787e-06	0.557,0.605,0.591	0.755,0.733,0.677	-0.137
chr11:71502781-71502865:71504425-71504527|+|71500891|71507062	ENSG00000158483.16_5	FAM86C1	chr11	+	71502781	71502865	71504425	71504527	71500828	71500891	71507062	71507212	chr11:71502781-71502865:71504425-71504527|+|71500891|71507062	89,69,110	42,43,39	82,78,80	20,12,17	184	200	6.74226237459e-05	0.00198445097875	0.697,0.636,0.754	0.817,0.876,0.836	-0.147
chr11:71502784-71502865:71504425-71504527|+|71500891|71507062	ENSG00000158483.16_5	FAM86C1	chr11	+	71502784	71502865	71504425	71504527	71500828	71500891	71507062	71507212	chr11:71502784-71502865:71504425-71504527|+|71500891|71507062	53,39,45	42,43,39	47,32,39	20,12,17	181	200	0.000332597456351	0.0071316783029	0.582,0.501,0.56	0.722,0.747,0.717	-0.181
chr1:53373539-53373626:53377237-53377325|-|53370762|53377394	ENSG00000121310.17_4	ECHDC2	chr1	-	53373539	53373626	53377237	53377325	53370705	53370762	53377394	53377462	chr1:53373539-53373626:53377237-53377325|-|53370762|53377394	208,369,329	56,183,126	243,343,280	35,93,41	188	187	5.46460951067e-06	0.000250901783879	0.787,0.667,0.722	0.874,0.786,0.872	-0.119
chr4:174218945-174219128:174219265-174219448|+|174216994|174223197	ENSG00000109586.12_4	GALNT7	chr4	+	174218945	174219128	174219265	174219448	174216914	174216994	174223197	174223315	chr4:174218945-174219128:174219265-174219448|+|174216994|174223197	4,0,4	314,296,399	21,41,20	239,385,213	200	200	0	0.0	0.013,0.0,0.01	0.081,0.096,0.086	-0.08
chr6:97720579-97720757:97726724-97726774|-|97718159|97729112	ENSG00000146263.11_3	MMS22L	chr6	-	97720579	97720757	97726724	97726774	97717982	97718159	97729112	97729238	chr6:97720579-97720757:97726724-97726774|-|97718159|97729112	41,6,35	5,1,14	38,16,21	0,0,1	150	200	6.36463016512e-07	3.95454868464e-05	0.916,0.889,0.769	1.0,1.0,0.966	-0.131
chr1:53736699-53736825:53738275-53738314|-|53732319|53741302	ENSG00000157193.17_6	LRP8	chr1	-	53736699	53736825	53738275	53738314	53732144	53732319	53741302	53741425	chr1:53736699-53736825:53738275-53738314|-|53732319|53741302	48,66,50	295,437,524	52,71,48	238,306,167	139	200	2.91344778343e-05	0.001005838744	0.19,0.179,0.121	0.239,0.25,0.293	-0.097
chr1:53736898-53737018:53738275-53738314|-|53732319|53741302	ENSG00000157193.17_6	LRP8	chr1	-	53736898	53737018	53738275	53738314	53732144	53732319	53741302	53741425	chr1:53736898-53737018:53738275-53738314|-|53732319|53741302	48,66,50	151,183,199	52,71,48	42,30,19	139	200	0	0.0	0.314,0.342,0.266	0.64,0.773,0.784	-0.425
chr1:53736898-53737018:53738275-53738314|-|53736825|53741302	ENSG00000157193.17_6	LRP8	chr1	-	53736898	53737018	53738275	53738314	53736699	53736825	53741302	53741425	chr1:53736898-53737018:53738275-53738314|-|53736825|53741302	49,66,50	470,655,648	54,77,48	226,260,135	139	200	6.66133814775e-15	1.72899329262e-12	0.13,0.127,0.1	0.256,0.299,0.338	-0.179
chr1:53736898-53737087:53738275-53738314|-|53736825|53741302	ENSG00000157193.17_6	LRP8	chr1	-	53736898	53737087	53738275	53738314	53736699	53736825	53741302	53741425	chr1:53736898-53737087:53738275-53738314|-|53736825|53741302	49,66,50	338,477,491	54,77,48	197,242,126	139	200	2.13316364572e-10	2.89687223365e-08	0.173,0.166,0.128	0.283,0.314,0.354	-0.161
chr1:53741302-53741425:53746258-53746387|-|53737018|53755238	ENSG00000157193.17_6	LRP8	chr1	-	53741302	53741425	53746258	53746387	53736898	53737018	53755238	53755361	chr1:53741302-53741425:53746258-53746387|-|53737018|53755238	284,349,366	163,204,198	140,223,123	46,41,35	200	200	1.91437338204e-08	1.79632965892e-06	0.635,0.631,0.649	0.753,0.845,0.778	-0.154
chr5:65364704-65364848:65367996-65368119|+|65350779|65370851	ENSG00000112851.14_5	ERBIN	chr5	+	65364704	65364848	65367996	65368119	65349233	65350779	65370851	65371058	chr5:65364704-65364848:65367996-65368119|+|65350779|65370851	8,15,21	54,35,44	77,80,72	37,28,47	200	200	9.8914210156e-12	1.68888798614e-09	0.129,0.3,0.323	0.675,0.741,0.605	-0.423
chr6:33271904-33271994:33272073-33272415|-|33271766|33272765	ENSG00000231925.11_2	TAPBP	chr6	-	33271904	33271994	33272073	33272415	33271349	33271766	33272765	33273164	chr6:33271904-33271994:33272073-33272415|-|33271766|33272765	377,696,476	178,375,294	731,901,680	234,280,212	200	190	7.77157953546e-08	6.21436738755e-06	0.668,0.638,0.606	0.748,0.754,0.753	-0.114
chr2:181589322-181589417:181764376-181764445|+|181557168|181780999	ENSG00000281131.1_3	SCHLAP1	chr2	+	181589322	181589417	181764376	181764445	181556830	181557168	181780999	181781666	chr2:181589322-181589417:181764376-181764445|+|181557168|181780999	39,72,63	7,20,17	9,16,12	1,0,0	195	169	1.114159775e-06	6.44081407425e-05	0.828,0.757,0.763	0.886,1.0,1.0	-0.179
chr2:181691967-181692234:181764376-181764445|+|181589417|181780999	ENSG00000281131.1_3	SCHLAP1	chr2	+	181691967	181692234	181764376	181764445	181589322	181589417	181780999	181781666	chr2:181691967-181692234:181764376-181764445|+|181589417|181780999	26,95,75	8,19,19	17,9,12	1,0,0	200	169	1.12624446813e-06	6.50483233858e-05	0.733,0.809,0.769	0.935,1.0,1.0	-0.208
chr1:1229781-1230008:1230097-1230196|-|1229579|1230826	ENSG00000131584.19_3	ACAP3	chr1	-	1229781	1230008	1230097	1230196	1229469	1229579	1230826	1230934	chr1:1229781-1230008:1230097-1230196|-|1229579|1230826	463,444,575	484,424,492	656,556,619	292,299,387	199	200	3.94358656841e-09	4.29160891646e-07	0.49,0.513,0.54	0.693,0.651,0.616	-0.139
chr1:1229781-1230008:1230826-1230934|-|1229579|1231115	ENSG00000131584.19_3	ACAP3	chr1	-	1229781	1230008	1230826	1230934	1229469	1229579	1231115	1231318	chr1:1229781-1230008:1230826-1230934|-|1229579|1231115	652,594,721	454,408,452	739,761,862	208,235,302	200	200	1.23234755733e-14	3.09868016661e-12	0.59,0.593,0.615	0.78,0.764,0.741	-0.162
chr1:99380341-99380476:99387437-99387614|-|99358660|99418625	ENSG00000117598.12_3	PLPPR5	chr1	-	99380341	99380476	99387437	99387614	99355800	99358660	99418625	99418876	chr1:99380341-99380476:99387437-99387614|-|99358660|99418625	44,14,31	72,56,116	64,50,38	38,40,43	200	200	1.02587970618e-06	6.00053400153e-05	0.379,0.2,0.211	0.627,0.556,0.469	-0.287
chr1:99380356-99380476:99387437-99387614|-|99358660|99418625	ENSG00000117598.12_3	PLPPR5	chr1	-	99380356	99380476	99387437	99387614	99355800	99358660	99418625	99418876	chr1:99380356-99380476:99387437-99387614|-|99358660|99418625	44,14,31	120,35,97	64,50,38	53,46,51	200	200	1.45496822368e-07	1.09667803932e-05	0.268,0.286,0.242	0.547,0.521,0.427	-0.233
chr1:29385322-29385364:29386933-29386996|+|29385157|29391493	ENSG00000159023.21_6	EPB41	chr1	+	29385322	29385364	29386933	29386996	29385100	29385157	29391493	29391670	chr1:29385322-29385364:29386933-29386996|+|29385157|29391493	3,0,1	215,157,175	12,10,11	179,222,161	142	163	1.89660032457e-07	1.38417418246e-05	0.016,0.0,0.007	0.071,0.049,0.073	-0.057
