ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
chr7:47596634-47596748|-|47568745|47621648	ENSG00000136205.17_4	TNS3	chr7	-	47596634	47596748	47568633	47568745	47621648	47621709	chr7:47596634-47596748|-|47568745|47621648	14,20,67	165,178,246	38,60,21	110,168,75	200	100	5.38853092724e-05	0.00225485278677	0.041,0.053,0.12	0.147,0.152,0.123	-0.069
chr7:47596634-47596748|-|47568745|47622024	ENSG00000136205.17_4	TNS3	chr7	-	47596634	47596748	47568633	47568745	47622024	47622156	chr7:47596634-47596748|-|47568745|47622024	11,23,41	9,20,16	30,55,10	3,7,0	200	100	5.57805246015e-06	0.000339897679066	0.379,0.365,0.562	0.833,0.797,1.0	-0.441
chr8:141679825-141679834|-|141678523|141684396	ENSG00000169398.19_6	PTK2	chr8	-	141679825	141679834	141678367	141678523	141684396	141684503	chr8:141679825-141679834|-|141678523|141684396	100,168,112	1456,2038,1908	687,826,603	1287,1443,1356	109	100	0	0.0	0.059,0.07,0.051	0.329,0.344,0.29	-0.261
chr8:141679825-141679834|-|141678523|141685558	ENSG00000169398.19_6	PTK2	chr8	-	141679825	141679834	141678367	141678523	141685558	141685598	chr8:141679825-141679834|-|141678523|141685558	12,8,5	3,7,10	46,54,46	2,0,0	109	100	4.09745570806e-11	8.31103309409e-09	0.786,0.512,0.314	0.955,1.0,1.0	-0.448
chr8:141935759-141935848|-|141900868|141958764	ENSG00000169398.19_6	PTK2	chr8	-	141935759	141935848	141900641	141900868	141958764	141958822	chr8:141935759-141935848|-|141900868|141958764	547,503,664	53,104,106	612,641,488	36,59,18	189	100	8.36625443368e-08	8.94008620555e-06	0.845,0.719,0.768	0.9,0.852,0.935	-0.118
chr12:57463016-57463089|-|57458522|57464602	ENSG00000166881.10_6	NEMP1	chr12	-	57463016	57463089	57458428	57458522	57464602	57464676	chr12:57463016-57463089|-|57458522|57464602	164,55,116	23,16,16	212,136,102	5,11,4	173	100	2.06529065905e-06	0.000146652851533	0.805,0.665,0.807	0.961,0.877,0.936	-0.166
chr2:96479557-96479705|-|96473050|96479797	ENSG00000232931.6_6	LINC00342	chr2	-	96479557	96479705	96472801	96473050	96479797	96479893	chr2:96479557-96479705|-|96473050|96479797	12,19,6	38,84,68	102,193,76	184,550,237	200	100	0.000252509339985	0.00778221554952	0.136,0.102,0.042	0.217,0.149,0.138	-0.075
chr5:106722935-106723016|-|106717077|106723406	ENSG00000184349.13_4	EFNA5	chr5	-	106722935	106723016	106712589	106717077	106723406	106723472	chr5:106722935-106723016|-|106717077|106723406	129,104,124	12,4,8	152,151,131	4,0,2	181	100	2.79452404739e-05	0.00131508149068	0.856,0.935,0.895	0.955,1.0,0.973	-0.081
chr1:167742472-167742605|+|167734986|167757056	ENSG00000197965.12_5	MPZL1	chr1	+	167742472	167742605	167734819	167734986	167757056	167757081	chr1:167742472-167742605|+|167734986|167757056	50,39,56	21,36,34	273,308,219	53,52,40	200	100	3.14148299596e-08	3.69844803307e-06	0.543,0.351,0.452	0.72,0.748,0.732	-0.285
chr10:103344634-103344676|-|103343438|103345072	ENSG00000166169.17_5	POLL	chr10	-	103344634	103344676	103343264	103343438	103345072	103345235	chr10:103344634-103344676|-|103343438|103345072	38,65,27	0,4,8	35,56,29	1,0,0	142	100	0.000119778804191	0.00429089622279	1.0,0.92,0.704	0.961,1.0,1.0	-0.112
chr10:103345072-103345235|-|103340173|103345618	ENSG00000166169.17_5	POLL	chr10	-	103345072	103345235	103340004	103340173	103345618	103345913	chr10:103345072-103345235|-|103340173|103345618	81,147,104	3,11,3	92,95,75	0,0,0	200	100	2.67291976885e-06	0.00018196324069	0.931,0.87,0.945	1.0,1.0,1.0	-0.085
chr8:144696489-144696623|-|144695987|144696956	ENSG00000104522.16_4	TSTA3	chr8	-	144696489	144696623	144695920	144695987	144696956	144697085	chr8:144696489-144696623|-|144695987|144696956	86,39,66	4,0,6	63,73,75	0,0,0	200	100	0.000184205114516	0.00605562713531	0.915,1.0,0.846	1.0,1.0,1.0	-0.08
chr2:167160747-167160839|-|167159812|167162301	ENSG00000169432.16_5	SCN9A	chr2	-	167160747	167160839	167158572	167159812	167162301	167162430	chr2:167160747-167160839|-|167159812|167162301	89,98,128	4,8,7	43,27,36	1,0,0	192	100	7.93645018933e-05	0.00308764458495	0.921,0.865,0.905	0.957,1.0,1.0	-0.089
chr5:98108325-98108419|-|98106888|98109011	ENSG00000246763.7_6	RGMB-AS1	chr5	-	98108325	98108419	98106662	98106888	98109011	98109070	chr5:98108325-98108419|-|98106888|98109011	0,1,0	18,14,17	7,5,3	12,9,19	194	100	2.42960545527e-06	0.000168123544461	0.0,0.036,0.0	0.231,0.223,0.075	-0.164
chr5:98108325-98108502|-|98106888|98109011	ENSG00000246763.7_6	RGMB-AS1	chr5	-	98108325	98108502	98105321	98106888	98109011	98109067	chr5:98108325-98108502|-|98106888|98109011	0,2,1	18,14,17	8,7,3	12,9,19	200	100	2.18027935331e-05	0.00107156886774	0.0,0.067,0.029	0.25,0.28,0.073	-0.169
chr7:89861650-89861798|+|89859350|89866204	ENSG00000157214.14_4	STEAP2	chr7	+	89861650	89861798	89859185	89859350	89866204	89866945	chr7:89861650-89861798|+|89859350|89866204	46,41,25	0,10,5	61,59,39	1,0,2	200	100	0.000112325923438	0.00407194749759	1.0,0.672,0.714	0.968,1.0,0.907	-0.163
chr1:38200928-38201062|-|38197254|38218547	ENSG00000183317.17_5	EPHA10	chr1	-	38200928	38201062	38197082	38197254	38218547	38218578	chr1:38200928-38201062|-|38197254|38218547	69,69,52	4,2,8	32,22,9	0,1,0	200	100	0.00025704255035	0.0078941612812	0.896,0.945,0.765	1.0,0.917,1.0	-0.104
chr6:166952155-166952272|-|166944801|167040408	ENSG00000071242.12_5	RPS6KA2	chr6	-	166952155	166952272	166944719	166944801	167040408	167040739	chr6:166952155-166952272|-|166944801|167040408	118,198,134	4,13,1	41,95,51	0,0,1	200	100	0.00017899228989	0.00591979407149	0.937,0.884,0.985	1.0,1.0,0.962	-0.052
chr6:159084236-159084410|+|159083844|159086426	ENSG00000164674.15_3	SYTL3	chr6	+	159084236	159084410	159083781	159083844	159086426	159086645	chr6:159084236-159084410|+|159083844|159086426	10,14,25	3,6,3	25,8,24	1,0,0	200	100	1.53722762819e-06	0.000113382552946	0.625,0.538,0.806	0.926,1.0,1.0	-0.319
chr6:159139118-159139243|+|159134910|159146534	ENSG00000164674.15_3	SYTL3	chr6	+	159139118	159139243	159134831	159134910	159146534	159146669	chr6:159139118-159139243|+|159134910|159146534	28,36,33	0,9,2	25,28,27	0,0,1	200	100	0.000131320623815	0.00461858549481	1.0,0.667,0.892	1.0,1.0,0.931	-0.124
chr7:105518652-105518804|+|105517703|105529971	ENSG00000128536.16_4	CDHR3	chr7	+	105518652	105518804	105517263	105517703	105529971	105530549	chr7:105518652-105518804|+|105517703|105529971	6,11,11	7,2,1	10,19,8	0,1,0	200	100	1.65735610381e-05	0.00085282928976	0.3,0.733,0.846	1.0,0.905,1.0	-0.342
chr6:116754505-116754713|+|116752356|116756749	ENSG00000111817.17_7	DSE	chr6	+	116754505	116754713	116752116	116752356	116756749	116762424	chr6:116754505-116754713|+|116752356|116756749	232,136,194	3,6,14	33,25,42	0,0,0	200	100	8.82668946267e-05	0.00335774405589	0.975,0.919,0.874	1.0,1.0,1.0	-0.077
chrX:138814593-138814684|-|138813914|138820074	ENSG00000101974.14_4	ATP11C	chrX	-	138814593	138814684	138813809	138813914	138820074	138820228	chrX:138814593-138814684|-|138813914|138820074	2,1,2	188,149,152	11,2,1	37,15,35	191	100	7.88288289832e-06	0.000457351861837	0.006,0.004,0.007	0.135,0.065,0.015	-0.066
chrX:138819889-138819955|-|138813914|138820074	ENSG00000101974.14_4	ATP11C	chrX	-	138819889	138819955	138813809	138813914	138820074	138820228	chrX:138819889-138819955|-|138813914|138820074	0,5,2	188,149,152	5,1,6	37,15,35	166	100	7.78778383829e-05	0.00304681271393	0.0,0.02,0.008	0.075,0.039,0.094	-0.06
chr14:100841619-100841687|-|100835595|100841847	ENSG00000140105.18_5	WARS	chr14	-	100841619	100841687	100835423	100835595	100841847	100842588	chr14:100841619-100841687|-|100835595|100841847	58,141,52	4,55,6	63,257,139	5,10,8	168	100	0.000333287795211	0.00967297884681	0.896,0.604,0.838	0.882,0.939,0.912	-0.132
chr2:190313526-190313560|+|190313234|190313970	ENSG00000115368.10_3	WDR75	chr2	+	190313526	190313560	190313104	190313234	190313970	190315694	chr2:190313526-190313560|+|190313234|190313970	2,3,0	15,12,23	7,8,4	8,9,4	134	100	3.71384368869e-06	0.000240544910595	0.09,0.157,0.0	0.395,0.399,0.427	-0.325
chr14:105915695-105915746|+|105911848|105916394	ENSG00000182979.18_7	MTA1	chr14	+	105915695	105915746	105911754	105911848	105916394	105916521	chr14:105915695-105915746|+|105911848|105916394	172,285,264	514,372,544	363,383,331	431,355,365	151	100	1.39547863723e-05	0.000741073144833	0.181,0.337,0.243	0.358,0.417,0.375	-0.13
chr22:18309219-18309282|-|18305826|18314619	ENSG00000243156.8_5	MICAL3	chr22	-	18309219	18309282	18305712	18305826	18314619	18314693	chr22:18309219-18309282|-|18305826|18314619	30,11,29	72,59,106	71,111,71	81,58,37	163	100	2.60861332535e-11	5.4128726501e-09	0.204,0.103,0.144	0.35,0.54,0.541	-0.327
chr7:102181947-102182109|-|102180538|102207028	ENSG00000168255.20_5	POLR2J3	chr7	-	102181947	102182109	102180461	102180538	102207028	102207183	chr7:102181947-102182109|-|102180538|102207028	19,16,22	4,4,0	35,49,53	0,0,0	200	100	2.4885489836e-05	0.00119399349974	0.704,0.667,1.0	1.0,1.0,1.0	-0.21
chr6:31323943-31324219|-|31323369|31324464	ENSG00000234745.11_3	HLA-B	chr6	-	31323943	31324219	31323093	31323369	31324464	31324734	chr6:31323943-31324219|-|31323369|31324464	341,402,327	13,5,13	51,68,86	0,0,0	200	100	6.97407306532e-05	0.00278531527287	0.929,0.976,0.926	1.0,1.0,1.0	-0.056
chr9:130253493-130253574|+|130251797|130255080	ENSG00000148356.13_3	LRSAM1	chr9	+	130253493	130253574	130251722	130251797	130255080	130255176	chr9:130253493-130253574|+|130251797|130255080	140,256,203	5,11,16	130,184,183	0,1,0	181	100	6.11866934896e-09	8.55289019729e-07	0.939,0.928,0.875	1.0,0.99,1.0	-0.083
chr19:5611130-5611641|-|5610699|5612550	ENSG00000130254.12_4	SAFB2	chr19	-	5611130	5611641	5610649	5610699	5612550	5612578	chr19:5611130-5611641|-|5610699|5612550	883,604,1023	38,40,37	947,923,792	16,12,22	200	100	6.54350896578e-07	5.42817432288e-05	0.921,0.883,0.933	0.967,0.975,0.947	-0.051
chr7:27149733-27150379|-|27148339|27162177	ENSG00000105997.22_3	HOXA3	chr7	-	27149733	27150379	27145802	27148339	27162177	27162261	chr7:27149733-27150379|-|27148339|27162177	72,76,86	6,5,2	35,28,48	0,0,0	200	100	4.82164978584e-05	0.00205922248234	0.857,0.884,0.956	1.0,1.0,1.0	-0.101
chr6:46690519-46690662|-|46684833|46703286	ENSG00000146070.16_2	PLA2G7	chr6	-	46690519	46690662	46684711	46684833	46703286	46703430	chr6:46690519-46690662|-|46684833|46703286	26,37,42	16,15,13	69,143,49	0,11,0	200	100	1.25023325026e-11	2.70591238078e-09	0.448,0.552,0.618	1.0,0.867,1.0	-0.416
chr6:43398485-43398604|+|43395705|43399879	ENSG00000124574.15_5	ABCC10	chr6	+	43398485	43398604	43395593	43395705	43399879	43399914	chr6:43398485-43398604|+|43395705|43399879	10,4,7	60,53,56	21,14,11	46,40,33	200	100	6.06628956749e-05	0.00248456198719	0.077,0.036,0.059	0.186,0.149,0.143	-0.102
chr6:42976430-42976484|+|42976213|42976794	ENSG00000112640.15_5	PPP2R5D	chr6	+	42976430	42976484	42976016	42976213	42976794	42976965	chr6:42976430-42976484|+|42976213|42976794	889,1134,1323	106,46,103	1298,1381,1298	41,43,55	154	100	3.37839837217e-08	3.94405825949e-06	0.845,0.941,0.893	0.954,0.954,0.939	-0.056
chr11:64055192-64055418|+|64054486|64055536	ENSG00000173264.14_4	GPR137	chr11	+	64055192	64055418	64054436	64054486	64055536	64055562	chr11:64055192-64055418|+|64054486|64055536	224,288,277	30,61,47	564,669,720	13,37,34	200	100	0	0.0	0.789,0.702,0.747	0.956,0.9,0.914	-0.177
chr11:64055192-64055418|+|64054486|64055811	ENSG00000173264.14_4	GPR137	chr11	+	64055192	64055418	64054436	64054486	64055811	64055940	chr11:64055192-64055418|+|64054486|64055811	171,170,174	110,158,90	412,409,496	88,75,123	200	100	5.89528426076e-14	1.67717555984e-11	0.437,0.35,0.492	0.701,0.732,0.668	-0.274
chr11:64055381-64055418|+|64054486|64055536	ENSG00000173264.14_4	GPR137	chr11	+	64055381	64055418	64054436	64054486	64055536	64055561	chr11:64055381-64055418|+|64054486|64055536	42,51,57	30,61,47	100,135,129	13,37,34	137	100	1.1547662826e-10	2.20105343306e-08	0.505,0.379,0.47	0.849,0.727,0.735	-0.319
chr11:64055536-64055686|+|64054486|64055811	ENSG00000173264.14_4	GPR137	chr11	+	64055536	64055686	64054436	64054486	64055811	64055940	chr11:64055536-64055686|+|64054486|64055811	199,372,271	110,158,90	410,542,480	88,75,123	200	100	1.69876082379e-06	0.000123573164906	0.475,0.541,0.601	0.7,0.783,0.661	-0.176
chr6:41048549-41048636|+|41046903|41051784	ENSG00000001167.14_3	NFYA	chr6	+	41048549	41048636	41046767	41046903	41051784	41051931	chr6:41048549-41048636|+|41046903|41051784	70,89,65	275,281,376	135,187,117	282,277,175	187	100	3.22297744049e-13	8.41224541563e-11	0.12,0.145,0.085	0.204,0.265,0.263	-0.127
chr6:35436575-35436650|+|35436216|35437157	ENSG00000198755.11_3	RPL10A	chr6	+	35436575	35436650	35436177	35436216	35437157	35437306	chr6:35436575-35436650|+|35436216|35437157	118,122,138	6,7,5	73,86,74	0,0,0	175	100	1.04562629714e-05	0.000580854179231	0.918,0.909,0.94	1.0,1.0,1.0	-0.078
chr11:33369711-33369774|+|33369559|33370067	ENSG00000110422.12_5	HIPK3	chr11	+	33369711	33369774	33369397	33369559	33370067	33370364	chr11:33369711-33369774|+|33369559|33370067	107,68,148	128,69,147	178,163,91	110,90,56	163	100	2.03362053258e-05	0.00101082806002	0.339,0.377,0.382	0.498,0.526,0.499	-0.142
chr6:32122806-32122960|+|32122181|32123464	ENSG00000258388.7_3	PPT2-EGFL8	chr6	+	32122806	32122960	32121621	32122181	32123464	32123560	chr6:32122806-32122960|+|32122181|32123464	308,287,275	19,24,21	363,535,454	14,8,15	200	100	7.42681551735e-06	0.000434923222635	0.89,0.857,0.868	0.928,0.971,0.938	-0.074
chr6:31604509-31604722|+|31604385|31604818	ENSG00000204469.12_2	PRRC2A	chr6	+	31604509	31604722	31604286	31604385	31604818	31604913	chr6:31604509-31604722|+|31604385|31604818	2231,3214,2790	100,198,139	2345,2438,2580	20,72,41	200	100	0	0.0	0.918,0.89,0.909	0.983,0.944,0.969	-0.06
chr11:706595-706801|+|706288|709329	ENSG00000177106.16_7	EPS8L2	chr11	+	706595	706801	706236	706288	709329	709451	chr11:706595-706801|+|706288|709329	96,54,129	1079,1104,1484	38,37,34	184,200,190	200	100	2.04146732852e-09	3.12418866091e-07	0.043,0.024,0.042	0.094,0.085,0.082	-0.051
chr7:18582791-18583297|+|18549069|18624903	ENSG00000048052.21_4	HDAC9	chr7	+	18582791	18583297	18548935	18549069	18624903	18625145	chr7:18582791-18583297|+|18549069|18624903	15,1,10	77,56,98	22,10,20	66,60,47	200	100	0.000190539552121	0.00621834845266	0.089,0.009,0.049	0.143,0.077,0.175	-0.083
chr19:677791-677977|+|676526|681332	ENSG00000070404.10_5	FSTL3	chr19	+	677791	677977	676391	676526	681332	681560	chr19:677791-677977|+|676526|681332	545,150,380	51,7,36	316,229,403	2,5,10	200	100	6.33186836296e-11	1.24719913224e-08	0.842,0.915,0.841	0.988,0.958,0.953	-0.1
chr19:677791-677977|+|676526|681649	ENSG00000070404.10_5	FSTL3	chr19	+	677791	677977	676391	676526	681649	683385	chr19:677791-677977|+|676526|681649	543,150,384	50,8,22	314,229,399	11,1,13	200	100	6.82861439183e-06	0.000404058191155	0.844,0.904,0.897	0.935,0.991,0.939	-0.073
chr15:89442886-89443042|-|89442763|89444781	ENSG00000140545.15_4	MFGE8	chr15	-	89442886	89443042	89441913	89442763	89444781	89444966	chr15:89442886-89443042|-|89442763|89444781	379,654,589	52,82,77	1535,1922,1908	110,129,154	200	100	3.17944160488e-06	0.000210453645051	0.785,0.8,0.793	0.875,0.882,0.861	-0.08
chr6:26856788-26856976|-|26853222|26892898	ENSG00000241549.8_2	GUSBP2	chr6	-	26856788	26856976	26853137	26853222	26892898	26892992	chr6:26856788-26856976|-|26853222|26892898	6,15,13	0,9,2	33,30,27	1,1,0	200	100	9.0359796901e-05	0.00341743671385	1.0,0.455,0.765	0.943,0.938,1.0	-0.22
chr2:91842945-91843023|-|91831379|91843393	ENSG00000143429.10_6	LSP1P4	chr2	-	91842945	91843023	91831024	91831379	91843393	91843404	chr2:91842945-91843023|-|91831379|91843393	275,210,244	67,55,57	481,367,497	44,52,74	178	100	2.91086758575e-06	0.00019538617324	0.698,0.682,0.706	0.86,0.799,0.79	-0.121
chr16:87795554-87795756|-|87788898|87799397	ENSG00000104731.14_5	KLHDC4	chr16	-	87795554	87795756	87788799	87788898	87799397	87799539	chr16:87795554-87795756|-|87788898|87799397	21,6,26	4,5,5	21,16,17	0,0,2	200	100	2.57776674315e-05	0.00122910819904	0.724,0.375,0.722	1.0,1.0,0.81	-0.33
chr10:99210113-99210293|+|99206110|99211427	ENSG00000171307.19_3	ZDHHC16	chr10	+	99210113	99210293	99205931	99206110	99211427	99211675	chr10:99210113-99210293|+|99206110|99211427	107,63,100	370,259,340	96,64,117	149,172,247	200	100	2.47875987751e-05	0.00119078708182	0.126,0.108,0.128	0.244,0.157,0.191	-0.077
chr10:99212171-99212260|+|99211675|99214470	ENSG00000171307.19_3	ZDHHC16	chr10	+	99212171	99212260	99211427	99211675	99214470	99214556	chr10:99212171-99212260|+|99211675|99214470	32,17,33	3,0,5	28,19,21	0,0,0	189	100	0.00017205823846	0.00573811231645	0.849,1.0,0.777	1.0,1.0,1.0	-0.125
chr15:23027800-23027922|-|23021429|23034120	ENSG00000140157.14_5	NIPA2	chr15	-	23027800	23027922	23021197	23021429	23034120	23034410	chr15:23027800-23027922|-|23021429|23034120	320,268,362	29,33,46	366,325,272	16,25,16	200	100	0.00034583927482	0.00995436114483	0.847,0.802,0.797	0.92,0.867,0.895	-0.079
chr15:23033277-23033413|-|23021429|23034120	ENSG00000140157.14_5	NIPA2	chr15	-	23033277	23033413	23021197	23021429	23034120	23034424	chr15:23033277-23033413|-|23021429|23034120	173,182,186	29,33,46	190,241,188	16,25,16	200	100	3.78516360799e-05	0.00168728619348	0.749,0.734,0.669	0.856,0.828,0.855	-0.129
chr15:23033277-23033413|-|23027922|23034146	ENSG00000140157.14_5	NIPA2	chr15	-	23033277	23033413	23027800	23027922	23034146	23034408	chr15:23033277-23033413|-|23027922|23034146	440,434,568	133,98,155	336,337,312	50,33,62	200	100	4.58414075868e-05	0.00197900789495	0.623,0.689,0.647	0.771,0.836,0.716	-0.121
chr15:23033893-23034006|-|23033413|23034146	ENSG00000140157.14_5	NIPA2	chr15	-	23033893	23034006	23033277	23033413	23034146	23034408	chr15:23033893-23034006|-|23033413|23034146	63,53,110	262,238,365	111,77,51	122,108,124	200	100	2.03514587405e-08	2.53204345794e-06	0.107,0.1,0.131	0.313,0.263,0.171	-0.136
chr19:38519728-38519796|+|38397998|38571895	ENSG00000105738.11_5	SIPA1L3	chr19	+	38519728	38519796	38397847	38397998	38571895	38572088	chr19:38519728-38519796|+|38397998|38571895	238,118,217	7,2,18	108,143,98	0,0,1	168	100	1.76709871613e-06	0.000128028034433	0.953,0.972,0.878	1.0,1.0,0.983	-0.06
chr19:37571246-37571290|+|37569472|37579940	ENSG00000197050.11_5	ZNF420	chr19	+	37571246	37571290	37569319	37569472	37579940	37580029	chr19:37571246-37571290|+|37569472|37579940	30,38,37	2,3,7	51,28,17	0,1,0	144	100	3.30007709072e-05	0.00150719902095	0.912,0.898,0.786	1.0,0.951,1.0	-0.118
chrX:100381697-100381787|+|100375773|100382126	ENSG00000102384.13_2	CENPI	chrX	+	100381697	100381787	100375726	100375773	100382126	100382255	chrX:100381697-100381787|+|100375773|100382126	357,157,330	23,5,29	360,217,221	8,5,3	190	100	5.33295617755e-06	0.000326873966299	0.891,0.943,0.857	0.959,0.958,0.975	-0.067
chr6:2969012-2969147|-|2955904|2971766	ENSG00000124570.20_5	SERPINB6	chr6	-	2969012	2969147	2955757	2955904	2971766	2972399	chr6:2969012-2969147|-|2955904|2971766	15,19,24	4,1,3	10,12,21	1,0,0	200	100	0.000330152905536	0.00959743543453	0.652,0.905,0.8	0.833,1.0,1.0	-0.159
chr6:2969032-2969147|-|2955904|2971766	ENSG00000124570.20_5	SERPINB6	chr6	-	2969032	2969147	2955757	2955904	2971766	2972011	chr6:2969032-2969147|-|2955904|2971766	12,20,23	4,1,3	10,10,18	1,0,0	200	100	8.30244610724e-05	0.00320048976252	0.6,0.909,0.793	0.833,1.0,1.0	-0.177
chr6:2970929-2971058|-|2959576|2971481	ENSG00000124570.20_5	SERPINB6	chr6	-	2970929	2971058	2959401	2959576	2971481	2971588	chr6:2970929-2971058|-|2959576|2971481	9,11,6	90,102,102	15,11,15	40,35,65	200	100	1.70541207533e-05	0.000872725350113	0.048,0.051,0.029	0.158,0.136,0.103	-0.09
chr2:220501023-220501172|+|220500613|220502302	ENSG00000114923.17_5	SLC4A3	chr2	+	220501023	220501172	220500394	220500613	220502302	220502517	chr2:220501023-220501172|+|220500613|220502302	147,108,109	0,11,7	115,128,129	0,0,2	200	100	1.35304723008e-05	0.000722925591911	1.0,0.831,0.886	1.0,1.0,0.97	-0.084
chr2:220501401-220501596|+|220500613|220502302	ENSG00000114923.17_5	SLC4A3	chr2	+	220501401	220501596	220500394	220500613	220502302	220502517	chr2:220501401-220501596|+|220500613|220502302	157,159,100	0,11,7	146,148,141	0,0,2	200	100	1.61443766278e-05	0.000835370026337	1.0,0.878,0.877	1.0,1.0,0.972	-0.072
chr4:146684553-146684620|-|146684274|146686139	ENSG00000151612.17_6	ZNF827	chr4	-	146684553	146684620	146684241	146684274	146686139	146686317	chr4:146684553-146684620|-|146684274|146686139	3,10,6	54,51,91	46,59,37	210,253,130	167	100	7.18662710982e-05	0.00285311422029	0.032,0.105,0.038	0.116,0.123,0.146	-0.07
chr5:179922651-179922755|+|179921763|179956274	ENSG00000113300.12_3	CNOT6	chr5	+	179922651	179922755	179921411	179921763	179956274	179956388	chr5:179922651-179922755|+|179921763|179956274	25,28,29	107,89,192	75,47,36	140,150,81	200	100	6.30636130707e-05	0.00256333031043	0.105,0.136,0.07	0.211,0.135,0.182	-0.072
