ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
233	"ENSG00000152683.14_4"	"SLC30A6"	chr2	+	32399131	32399216	32409341	32409407	32396355	32396442	32417404	32417485
234	"ENSG00000152683.14_4"	"SLC30A6"	chr2	+	32400387	32400430	32402545	32402665	32396355	32396442	32409341	32409407
235	"ENSG00000152683.14_4"	"SLC30A6"	chr2	+	32400387	32400430	32402545	32402665	32399131	32399216	32409341	32409407
236	"ENSG00000152683.14_4"	"SLC30A6"	chr2	+	32400387	32400430	32409341	32409407	32399131	32399216	32417404	32417485
237	"ENSG00000152683.14_4"	"SLC30A6"	chr2	+	32400387	32400430	32409341	32409407	32399131	32399216	32422775	32422895
238	"ENSG00000152683.14_4"	"SLC30A6"	chr2	+	32402545	32402665	32409341	32409407	32400387	32400430	32417404	32417485
239	"ENSG00000152683.14_4"	"SLC30A6"	chr2	+	32402545	32402665	32412220	32412372	32400387	32400430	32417404	32417485
240	"ENSG00000152683.14_4"	"SLC30A6"	chr2	+	32409341	32409407	32417404	32417485	32390937	32390972	32417986	32418022
241	"ENSG00000152683.14_4"	"SLC30A6"	chr2	+	32409341	32409407	32418957	32419052	32390937	32390972	32422412	32422461
242	"ENSG00000152683.14_4"	"SLC30A6"	chr2	+	32409341	32409407	32417404	32417485	32399131	32399216	32417986	32418022
243	"ENSG00000152683.14_4"	"SLC30A6"	chr2	+	32409341	32409407	32412220	32412372	32400387	32400430	32417404	32417485
244	"ENSG00000152683.14_4"	"SLC30A6"	chr2	+	32409341	32409407	32417404	32417485	32400387	32400430	32417986	32418020
245	"ENSG00000152683.14_4"	"SLC30A6"	chr2	+	32409341	32409407	32422775	32422895	32400387	32400430	32429658	32429761
246	"ENSG00000152683.14_4"	"SLC30A6"	chr2	+	32409341	32409407	32417404	32417485	32402545	32402665	32417986	32418022
247	"ENSG00000152683.14_4"	"SLC30A6"	chr2	+	32418957	32419052	32422412	32422461	32396355	32396442	32422775	32422895
248	"ENSG00000152683.14_4"	"SLC30A6"	chr2	+	32418957	32419052	32422412	32422461	32417986	32418022	32422775	32422895
249	"ENSG00000152683.14_4"	"SLC30A6"	chr2	+	32418957	32419052	32422775	32422895	32417986	32418022	32429658	32429761
250	"ENSG00000152683.14_4"	"SLC30A6"	chr2	+	32422775	32422895	32429658	32429761	32418957	32419052	32431954	32432002
251	"ENSG00000152683.14_4"	"SLC30A6"	chr2	+	32429658	32429761	32431954	32432002	32422775	32422895	32434561	32434630
252	"ENSG00000152683.14_4"	"SLC30A6"	chr2	+	32429658	32429761	32431954	32432002	32422775	32422895	32445281	32449181
253	"ENSG00000152683.14_4"	"SLC30A6"	chr2	+	32431954	32432002	32434561	32434630	32429658	32429761	32445281	32449181
254	"ENSG00000148187.18_4"	"MRRF"	chr9	+	125027740	125027824	125033142	125033354	125027192	125027217	125042721	125042877
255	"ENSG00000148187.18_4"	"MRRF"	chr9	+	125042721	125042877	125047447	125047566	125033142	125033354	125054027	125054119
256	"ENSG00000148187.18_4"	"MRRF"	chr9	+	125047447	125047566	125054027	125054119	125033142	125033354	125075505	125075665
257	"ENSG00000148187.18_4"	"MRRF"	chr9	+	125047447	125047566	125054027	125054119	125033142	125033354	125084818	125085740
258	"ENSG00000148187.18_4"	"MRRF"	chr9	+	125047447	125047566	125075505	125075665	125033142	125033354	125084818	125085740
259	"ENSG00000148187.18_4"	"MRRF"	chr9	+	125047447	125047566	125054027	125054119	125042721	125042877	125075505	125075609
260	"ENSG00000148187.18_4"	"MRRF"	chr9	+	125047447	125047566	125054027	125054119	125042721	125042877	125084818	125085371
261	"ENSG00000148187.18_4"	"MRRF"	chr9	+	125054027	125054119	125075505	125075665	125033142	125033354	125084818	125085740
262	"ENSG00000148187.18_4"	"MRRF"	chr9	+	125054027	125054119	125075505	125075665	125047447	125047566	125084818	125085740
263	"ENSG00000119421.7_3"	"NDUFA8"	chr9	-	124910390	124910556	124914523	124914687	124906336	124906657	124921905	124922058
264	"ENSG00000175764.14_3"	"TTLL11"	chr9	-	124751473	124752049	124801550	124801647	124737162	124737258	124854965	124855563
265	"ENSG00000159352.15_4"	"PSMD4"	chr1	+	151234636	151234777	151236389	151236504	151227178	151227284	151237307	151237394
266	"ENSG00000159352.15_4"	"PSMD4"	chr1	+	151234636	151234777	151237307	151237394	151227178	151227284	151237641	151237710
267	"ENSG00000159352.15_4"	"PSMD4"	chr1	+	151236389	151236504	151237307	151237394	151234636	151234777	151237641	151237710
268	"ENSG00000159352.15_4"	"PSMD4"	chr1	+	151237307	151237394	151237641	151237710	151236389	151236504	151237869	151238085
269	"ENSG00000159352.15_4"	"PSMD4"	chr1	+	151237641	151237710	151238479	151238588	151237307	151237394	151238783	151238915
270	"ENSG00000159352.15_4"	"PSMD4"	chr1	+	151237641	151237710	151238479	151238597	151237307	151237394	151238783	151238915
271	"ENSG00000159352.15_4"	"PSMD4"	chr1	+	151237869	151238085	151238479	151238588	151237641	151237710	151238783	151238915
272	"ENSG00000226752.9_5"	"CUTALP"	chr9	+	123607270	123607474	123609571	123609631	123607144	123607177	123613515	123613775
273	"ENSG00000095261.14_2"	"PSMD5"	chr9	-	123583632	123583742	123586771	123586963	123583116	123583257	123589042	123589185
274	"ENSG00000095261.14_2"	"PSMD5"	chr9	-	123586771	123586963	123589042	123589185	123583632	123583742	123591376	123591486
275	"ENSG00000095261.14_2"	"PSMD5"	chr9	-	123591376	123591486	123593608	123593737	123586771	123586963	123594109	123594223
276	"ENSG00000119402.17_3"	"FBXW2"	chr9	-	123535031	123535118	123538370	123538504	123533625	123533795	123540628	123540823
277	"ENSG00000119402.17_3"	"FBXW2"	chr9	-	123538370	123538504	123540628	123540823	123535031	123535118	123550046	123550464
278	"ENSG00000119402.17_3"	"FBXW2"	chr9	-	123538370	123538504	123550046	123550464	123535031	123535118	123555426	123555535
279	"ENSG00000119402.17_3"	"FBXW2"	chr9	-	123538370	123538504	123550046	123550556	123535031	123535118	123555426	123555535
280	"ENSG00000119402.17_3"	"FBXW2"	chr9	-	123540628	123540823	123550046	123550556	123538366	123538504	123555426	123555645
281	"ENSG00000119402.17_3"	"FBXW2"	chr9	-	123540628	123540823	123550046	123550464	123538370	123538504	123555426	123555535
282	"ENSG00000136492.8_2"	"BRIP1"	chr17	-	59763196	59763526	59770790	59770873	59758626	59761501	59793311	59793424
283	"ENSG00000136492.8_2"	"BRIP1"	chr17	-	59853761	59853923	59857621	59857762	59821792	59821952	59858200	59858366
284	"ENSG00000136492.8_2"	"BRIP1"	chr17	-	59937156	59937268	59938807	59938930	59934418	59934592	59940644	59940882
285	"ENSG00000136492.8_2"	"BRIP1"	chr17	-	59937156	59937268	59938807	59938930	59934588	59934592	59939270	59939436
286	"ENSG00000148219.16_4"	"ASTN2"	chr9	-	119382588	119382722	119413806	119414072	119380602	119380751	119449344	119449500
287	"ENSG00000132024.17_5"	"CC2D1A"	chr19	+	14031562	14031735	14034145	14034268	14031089	14031481	14034360	14034419
288	"ENSG00000132024.17_5"	"CC2D1A"	chr19	+	14034507	14034624	14037329	14037403	14034360	14034419	14037479	14037538
289	"ENSG00000150527.17_6"	"MIA2"	chr14	+	39769067	39769190	39771332	39771453	39764128	39764233	39772681	39772728
290	"ENSG00000150527.17_6"	"MIA2"	chr14	+	39777652	39777791	39782543	39782645	39773494	39773585	39783942	39784003
291	"ENSG00000150527.17_6"	"MIA2"	chr14	+	39782543	39782645	39783942	39784003	39777652	39777791	39784886	39784922
292	"ENSG00000150527.17_6"	"MIA2"	chr14	+	39788412	39788495	39790131	39790260	39787147	39787215	39796067	39796226
293	"ENSG00000106948.16_3"	"AKNA"	chr9	-	117136372	117136447	117138745	117139812	117130718	117130875	117143339	117143726
294	"ENSG00000106948.16_3"	"AKNA"	chr9	-	117138745	117139812	117143339	117143726	117136372	117136447	117156636	117156685
295	"ENSG00000196739.15_3"	"COL27A1"	chr9	+	116945301	116945355	116958238	116958292	116940570	116940624	116967381	116967426
296	"ENSG00000196739.15_3"	"COL27A1"	chr9	+	116958238	116958292	116967381	116967426	116945301	116945355	116968038	116968092
297	"ENSG00000196739.15_3"	"COL27A1"	chr9	+	116967381	116967426	116968038	116968092	116958238	116958292	116968531	116968576
298	"ENSG00000138835.22_4"	"RGS3"	chr9	+	116276737	116276934	116279820	116279904	116270820	116270860	116285209	116285321
299	"ENSG00000138835.22_4"	"RGS3"	chr9	+	116299075	116299198	116345729	116346707	116291500	116291544	116353612	116353677
300	"ENSG00000185246.17_3"	"PRPF39"	chr14	+	45576653	45576819	45577617	45577725	45571731	45571899	45578818	45578983
301	"ENSG00000176386.9_3"	"CDC26"	chr9	-	116034706	116034828	116035608	116035718	116029271	116029719	116037661	116037852
302	"ENSG00000119321.9_6"	"FKBP15"	chr9	-	115932801	115932909	115933860	115933986	115931503	115932222	115935732	115935885
303	"ENSG00000119321.9_6"	"FKBP15"	chr9	-	115969491	115969576	115973756	115973872	115968788	115968858	115983470	115983557
304	"ENSG00000163093.12_4"	"BBS5"	chr2	+	170344315	170344365	170344496	170344624	170343578	170343644	170349383	170349519
305	"ENSG00000163093.12_4"	"BBS5"	chr2	+	170349383	170349519	170354136	170354199	170344496	170344624	170355995	170356130
311	"ENSG00000172530.20_7"	"BANP"	chr16	+	88008653	88008791	88039695	88039871	87985037	87985121	88052033	88052273
312	"ENSG00000172530.20_7"	"BANP"	chr16	+	88008653	88008791	88014641	88014733	87985039	87985121	88017665	88017865
313	"ENSG00000172530.20_7"	"BANP"	chr16	+	88008653	88008791	88014641	88014733	87985786	87985879	88017665	88017857
314	"ENSG00000172530.20_7"	"BANP"	chr16	+	88014641	88014733	88017665	88017865	88008653	88008791	88037087	88037169
315	"ENSG00000172530.20_7"	"BANP"	chr16	+	88014641	88014733	88017665	88017865	88008653	88008791	88037900	88037907
316	"ENSG00000172530.20_7"	"BANP"	chr16	+	88014641	88014733	88017665	88017865	88008653	88008791	88039695	88039871
317	"ENSG00000172530.20_7"	"BANP"	chr16	+	88014641	88014733	88037900	88038017	88008653	88008791	88039695	88039871
318	"ENSG00000172530.20_7"	"BANP"	chr16	+	88017665	88017865	88037900	88038017	87985037	87985121	88039695	88039871
319	"ENSG00000172530.20_7"	"BANP"	chr16	+	88017665	88017865	88037900	88038017	88008653	88008791	88039695	88039871
320	"ENSG00000172530.20_7"	"BANP"	chr16	+	88017665	88017865	88037900	88038017	88014641	88014733	88039695	88039871
321	"ENSG00000172530.20_7"	"BANP"	chr16	+	88017665	88017865	88039695	88039871	88014641	88014733	88052033	88052061
322	"ENSG00000172530.20_7"	"BANP"	chr16	+	88017689	88017865	88039695	88039871	88014641	88014733	88052033	88052273
323	"ENSG00000172530.20_7"	"BANP"	chr16	+	88039695	88039871	88052033	88052273	88017665	88017865	88061088	88061256
324	"ENSG00000172530.20_7"	"BANP"	chr16	+	88052033	88052273	88061088	88061256	88039695	88039871	88066714	88066851
325	"ENSG00000172530.20_7"	"BANP"	chr16	+	88071578	88071617	88098872	88098938	88068928	88069000	88105674	88105818
326	"ENSG00000100030.14_2"	"MAPK1"	chr22	-	22142545	22142677	22142982	22143097	22127161	22127271	22153300	22153417
327	"ENSG00000100030.14_2"	"MAPK1"	chr22	-	22142982	22143097	22153300	22153417	22142545	22142677	22160138	22160328
328	"ENSG00000119314.15_4"	"PTBP3"	chr9	-	114997099	114997177	115013208	115013383	114994378	114994518	115014957	115015068
329	"ENSG00000119314.15_4"	"PTBP3"	chr9	-	115038123	115038293	115060120	115060196	115030328	115030475	115095063	115095306
330	"ENSG00000087586.17_2"	"AURKA"	chr20	-	54945540	54945715	54956488	54956627	54944444	54945396	54958040	54958232
331	"ENSG00000087586.17_2"	"AURKA"	chr20	-	54948463	54948612	54961312	54961589	54944720	54945715	54963211	54963258
334	"ENSG00000012048.22_5"	"BRCA1"	chr17	-	41201137	41201211	41203079	41203134	41199659	41199720	41209068	41209152
335	"ENSG00000012048.22_5"	"BRCA1"	chr17	-	41243451	41246877	41247862	41247939	41242960	41243049	41249260	41249306
336	"ENSG00000012048.22_5"	"BRCA1"	chr17	-	41246760	41246877	41247862	41247939	41242960	41243049	41249260	41249306
337	"ENSG00000012048.22_5"	"BRCA1"	chr17	-	41246760	41246877	41247862	41247939	41242960	41243049	41251791	41251897
338	"ENSG00000012048.22_5"	"BRCA1"	chr17	-	41247862	41247939	41249260	41249306	41243114	41246877	41251791	41251897
339	"ENSG00000012048.22_5"	"BRCA1"	chr17	-	41258472	41258550	41262481	41262597	41256884	41256973	41267742	41267796
341	"ENSG00000012048.22_5"	"BRCA1"	chr17	-	41258494	41258550	41262481	41262597	41256884	41256973	41267742	41267796
346	"ENSG00000106701.12_5"	"FSD1L"	chr9	+	108234184	108234286	108246661	108246783	108230473	108230605	108268679	108268756
347	"ENSG00000106701.12_5"	"FSD1L"	chr9	+	108296773	108296874	108297347	108297599	108275087	108275217	108301543	108301632
348	"ENSG00000106701.12_5"	"FSD1L"	chr9	+	108296773	108296874	108301543	108301632	108275087	108275217	108308638	108314714
349	"ENSG00000106701.12_5"	"FSD1L"	chr9	+	108296776	108296874	108297347	108297599	108275087	108275217	108301543	108301632
350	"ENSG00000106701.12_5"	"FSD1L"	chr9	+	108296776	108296874	108301543	108301632	108275087	108275217	108308638	108308883
351	"ENSG00000106701.12_5"	"FSD1L"	chr9	+	108297347	108297599	108301543	108301632	108296773	108296874	108308638	108309083
352	"ENSG00000173486.13_3"	"FKBP2"	chr11	+	64010670	64010783	64010922	64010969	64009855	64010030	64011312	64011348
353	"ENSG00000173486.13_3"	"FKBP2"	chr11	+	64010922	64010969	64011312	64011348	64010670	64010783	64011439	64011596
354	"ENSG00000184916.9_4"	"JAG2"	chr14	-	105609818	105609975	105611266	105611398	105607318	105609507	105612067	105612310
355	"ENSG00000184916.9_4"	"JAG2"	chr14	-	105611266	105611398	105612067	105612310	105609818	105609975	105612721	105612837
356	"ENSG00000184916.9_4"	"JAG2"	chr14	-	105616940	105617114	105617201	105617248	105615506	105615657	105617327	105617441
357	"ENSG00000184916.9_4"	"JAG2"	chr14	-	105616940	105617114	105617201	105617248	105615506	105615657	105617619	105617733
358	"ENSG00000184916.9_4"	"JAG2"	chr14	-	105616940	105617114	105617327	105617441	105615506	105615657	105617619	105617733
359	"ENSG00000184916.9_4"	"JAG2"	chr14	-	105616940	105617114	105617619	105617733	105615506	105615657	105617962	105618076
360	"ENSG00000184916.9_4"	"JAG2"	chr14	-	105617201	105617248	105617327	105617441	105615506	105615657	105617619	105617733
361	"ENSG00000184916.9_4"	"JAG2"	chr14	-	105617201	105617248	105617327	105617441	105616940	105617114	105617619	105617733
362	"ENSG00000184916.9_4"	"JAG2"	chr14	-	105617201	105617248	105617619	105617733	105616940	105617114	105617962	105618076
363	"ENSG00000184916.9_4"	"JAG2"	chr14	-	105617201	105617248	105617962	105618076	105616940	105617114	105618274	105618394
364	"ENSG00000184916.9_4"	"JAG2"	chr14	-	105617327	105617441	105617619	105617733	105617201	105617248	105617962	105618076
365	"ENSG00000184916.9_4"	"JAG2"	chr14	-	105617327	105617441	105617619	105617733	105617201	105617248	105618274	105618394
366	"ENSG00000184916.9_4"	"JAG2"	chr14	-	105617327	105617441	105617962	105618076	105617201	105617248	105618274	105618394
367	"ENSG00000184916.9_4"	"JAG2"	chr14	-	105617619	105617733	105617962	105618076	105617201	105617248	105618274	105618394
368	"ENSG00000184916.9_4"	"JAG2"	chr14	-	105617619	105617733	105617962	105618076	105617327	105617441	105618274	105618394
369	"ENSG00000184916.9_4"	"JAG2"	chr14	-	105624042	105624100	105634093	105634444	105622074	105622326	105634691	105635113
370	"ENSG00000132376.20_4"	"INPP5K"	chr17	-	1401229	1401416	1411408	1411520	1399959	1400097	1412471	1412647
371	"ENSG00000132376.20_4"	"INPP5K"	chr17	-	1412976	1413093	1416746	1416848	1412461	1412647	1417165	1417273
372	"ENSG00000132376.20_4"	"INPP5K"	chr17	-	1412976	1413093	1416746	1416855	1412471	1412647	1417165	1417273
373	"ENSG00000173614.14_4"	"NMNAT1"	chr1	+	10032075	10032246	10035649	10035833	10003485	10003573	10041088	10041228
374	"ENSG00000125912.11_4"	"NCLN"	chr19	+	3196180	3196275	3198814	3198895	3185933	3186212	3201520	3201624
375	"ENSG00000125912.11_4"	"NCLN"	chr19	+	3198814	3198895	3201520	3201624	3196180	3196275	3203753	3203842
376	"ENSG00000165138.18_3"	"ANKS6"	chr9	-	101498777	101498905	101507840	101507957	101493610	101494835	101513310	101513378
377	"ENSG00000165138.18_3"	"ANKS6"	chr9	-	101498808	101498905	101507840	101507957	101494277	101494835	101513310	101513378
378	"ENSG00000165138.18_3"	"ANKS6"	chr9	-	101507840	101507957	101513310	101513378	101494290	101498905	101518701	101518885
379	"ENSG00000165138.18_3"	"ANKS6"	chr9	-	101530362	101530532	101533177	101533328	101518701	101518885	101536158	101536362
380	"ENSG00000165138.18_3"	"ANKS6"	chr9	-	101530362	101530532	101533177	101533328	101518701	101518888	101536158	101536362
381	"ENSG00000165138.18_3"	"ANKS6"	chr9	-	101542470	101542619	101544748	101544855	101540507	101540706	101546234	101546439
382	"ENSG00000165138.18_3"	"ANKS6"	chr9	-	101546234	101546439	101552385	101552888	101544748	101544855	101558414	101558837
383	"ENSG00000095380.11_3"	"NANS"	chr9	+	100823063	100823279	100839199	100839299	100819013	100819222	100840474	100840629
384	"ENSG00000095380.11_3"	"NANS"	chr9	+	100839199	100839299	100840474	100840629	100823063	100823279	100843097	100843364
385	"ENSG00000136938.9_3"	"ANP32B"	chr9	+	100756912	100757062	100760837	100760960	100745622	100745891	100767245	100767435
386	"ENSG00000136938.9_3"	"ANP32B"	chr9	+	100760837	100760960	100767245	100767435	100756912	100757062	100773552	100773671
387	"ENSG00000136938.9_3"	"ANP32B"	chr9	+	100767245	100767435	100773552	100773671	100760837	100760960	100774702	100774754
388	"ENSG00000136925.15_3"	"TSTD2"	chr9	-	100373855	100373981	100380038	100380159	100372491	100372733	100387962	100388057
389	"ENSG00000137714.3_3"	"FDX1"	chr11	+	110306557	110306682	110327641	110327771	110300671	110301029	110333077	110335608
390	"ENSG00000101365.21_4"	"IDH3B"	chr20	-	2639404	2639483	2640170	2640231	2639040	2639168	2640908	2641011
391	"ENSG00000101365.21_4"	"IDH3B"	chr20	-	2640170	2640231	2640908	2641011	2639040	2639483	2641102	2641236
392	"ENSG00000101365.21_4"	"IDH3B"	chr20	-	2640344	2640439	2640675	2640822	2640170	2640231	2640908	2640954
393	"ENSG00000101365.21_4"	"IDH3B"	chr20	-	2640344	2640439	2640713	2640822	2640170	2640231	2640908	2640955
394	"ENSG00000101365.21_4"	"IDH3B"	chr20	-	2640344	2640439	2641102	2641236	2640170	2640231	2641342	2641475
395	"ENSG00000177943.14_4"	"MAMDC4"	chr9	+	139752851	139752998	139753170	139753305	139752430	139752549	139753456	139753584
396	"ENSG00000164008.16_5"	"C1orf50"	chr1	+	43233179	43233295	43239233	43239320	43232919	43233061	43240407	43240539
397	"ENSG00000164008.16_5"	"C1orf50"	chr1	+	43239233	43239320	43240407	43240539	43233179	43233295	43240879	43245162
398	"ENSG00000115207.13_4"	"GTF3C2"	chr2	-	27558464	27558573	27558783	27558895	27556840	27556866	27559064	27559292
399	"ENSG00000115207.13_4"	"GTF3C2"	chr2	-	27558783	27558895	27559064	27559292	27558464	27558573	27560110	27560209
400	"ENSG00000081377.16_4"	"CDC14B"	chr9	-	99301359	99301422	99314077	99314154	99296736	99296824	99324974	99325067
401	"ENSG00000165244.7_3"	"ZNF367"	chr9	-	99154679	99154818	99157104	99157224	99148222	99150741	99160445	99160596
402	"ENSG00000142192.21_6"	"APP"	chr21	-	27264033	27264180	27269884	27269985	27252860	27254082	27277335	27277389
403	"ENSG00000142192.21_6"	"APP"	chr21	-	27264033	27264180	27284052	27284274	27252860	27254082	27326903	27327003
404	"ENSG00000142192.21_6"	"APP"	chr21	-	27264033	27264180	27269884	27269985	27253920	27254082	27284052	27284274
405	"ENSG00000142192.21_6"	"APP"	chr21	-	27269884	27269985	27277335	27277389	27264033	27264180	27284052	27284274
406	"ENSG00000142192.21_6"	"APP"	chr21	-	27269884	27269985	27284052	27284274	27264033	27264180	27326903	27327003
407	"ENSG00000142192.21_6"	"APP"	chr21	-	27277335	27277389	27284052	27284274	27269884	27269985	27326903	27327003
