ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
852	"ENSG00000204256.13_7"	"BRD2"	chr6	+	32944338	32945347	32944338	32944713	32945533	32945782
867	"ENSG00000140694.17_4"	"PARN"	chr16	-	14722028	14722108	14722047	14722108	14721125	14721193
871	"ENSG00000204344.14_3"	"STK19"	chr6	+	31946679	31946787	31946679	31946775	31948227	31948325
880	"ENSG00000204394.13_5"	"VARS"	chr6	-	31750306	31750622	31750497	31750622	31749863	31749954
881	"ENSG00000204394.13_5"	"VARS"	chr6	-	31750306	31750622	31750497	31750622	31750061	31750220
883	"ENSG00000213722.9_5"	"DDAH2"	chr6	-	31695949	31696522	31696422	31696522	31695319	31695469
884	"ENSG00000181991.16_3"	"MRPS11"	chr15	+	89011138	89012376	89011138	89011255	89015585	89015851
886	"ENSG00000181991.16_3"	"MRPS11"	chr15	+	89011138	89012376	89011138	89011255	89018340	89018470
889	"ENSG00000143390.17_4"	"RFX5"	chr1	-	151316672	151316754	151316674	151316754	151316224	151316358
890	"ENSG00000143390.17_4"	"RFX5"	chr1	-	151318680	151318809	151318690	151318809	151317581	151317664
904	"ENSG00000204536.14_5"	"CCHCR1"	chr6	-	31125943	31125971	31125947	31125971	31124507	31124721
908	"ENSG00000177106.16_7"	"EPS8L2"	chr11	+	709552	710486	709552	709608	720061	720223
909	"ENSG00000177106.16_7"	"EPS8L2"	chr11	+	720061	720223	720061	720181	720596	720746
910	"ENSG00000137312.15_4"	"FLOT1"	chr6	-	30708966	30709481	30709390	30709481	30708272	30708368
911	"ENSG00000137312.15_4"	"FLOT1"	chr6	-	30708966	30709481	30709390	30709481	30708455	30708575
912	"ENSG00000137312.15_4"	"FLOT1"	chr6	-	30708966	30709481	30709438	30709481	30708455	30708575
913	"ENSG00000137312.15_4"	"FLOT1"	chr6	-	30709390	30709481	30709438	30709481	30708455	30708575
924	"ENSG00000248690.8_6"	"HAS2-AS1"	chr8	+	122653429	122653694	122653429	122653686	122719783	122719915
925	"ENSG00000258791.9_5"	"LINC00520"	chr14	-	56259763	56260174	56260085	56260174	56247854	56249299
926	"ENSG00000206503.13_4"	"HLA-A"	chr6	+	29910533	29911320	29910533	29910803	29911898	29912174
927	"ENSG00000206503.13_4"	"HLA-A"	chr6	+	29910533	29911320	29910533	29910803	29912276	29912393
928	"ENSG00000206503.13_4"	"HLA-A"	chr6	+	29910533	29911320	29910533	29910803	29912835	29912868
933	"ENSG00000166333.13_3"	"ILK"	chr11	+	6630114	6630639	6630114	6630198	6630742	6630870
934	"ENSG00000166333.13_3"	"ILK"	chr11	+	6630029	6630387	6630029	6630198	6631166	6631266
942	"ENSG00000142534.7_4"	"RPS11"	chr19	+	50000450	50000582	50000450	50000539	50000776	50001303
943	"ENSG00000142534.7_4"	"RPS11"	chr19	+	50000450	50000852	50000450	50000582	50001173	50001303
944	"ENSG00000142534.7_4"	"RPS11"	chr19	+	50000450	50000852	50000450	50000582	50002768	50002946
945	"ENSG00000142534.7_4"	"RPS11"	chr19	+	50000450	50001303	50000450	50000582	50002768	50002946
946	"ENSG00000142534.7_4"	"RPS11"	chr19	+	50000450	50001303	50000450	50000852	50002768	50002946
955	"ENSG00000282988.2_5"	"AL031777.3"	chr6	-	26199086	26199521	26199176	26199521	26196981	26197494
962	"ENSG00000171307.19_3"	"ZDHHC16"	chr10	+	99215730	99215801	99215730	99215775	99216533	99217127
964	"ENSG00000204305.14_4"	"AGER"	chr6	-	32150315	32150475	32150344	32150475	32149382	32149409
966	"ENSG00000204351.12_3"	"SKIV2L"	chr6	+	31930490	31930868	31930490	31930575	31931189	31931336
967	"ENSG00000204351.12_3"	"SKIV2L"	chr6	+	31936399	31936866	31936399	31936573	31937056	31937528
970	"ENSG00000187514.16_4"	"PTMA"	chr2	+	232576057	232576693	232576057	232576129	232577152	232577226
973	"ENSG00000137210.13_5"	"TMEM14B"	chr6	+	10748005	10748118	10748005	10748114	10751365	10751467
977	"ENSG00000124784.9_3"	"RIOK1"	chr6	+	7402835	7403130	7402835	7402948	7404173	7404260
979	"ENSG00000124782.20_6"	"RREB1"	chr6	+	7181356	7182315	7181356	7181479	7187666	7187756
981	"ENSG00000118181.11_3"	"RPS25"	chr11	-	118888634	118888763	118888667	118888763	118888071	118888143
983	"ENSG00000133739.16_3"	"LRRCC1"	chr8	+	86019472	86019953	86019472	86019634	86021829	86022035
985	"ENSG00000137801.10_3"	"THBS1"	chr15	+	39885597	39886397	39885597	39885869	39886501	39886641
988	"ENSG00000176754.13_5"	"LINC00303"	chr1	-	204006383	204006716	204006588	204006716	204006096	204006212
989	"ENSG00000250903.9_6"	"GMDS-DT"	chr6	+	2329516	2329638	2329516	2329566	2352572	2352936
990	"ENSG00000256124.6_6"	"LINC01152"	chr17	+	70032379	70032456	70032379	70032452	70033185	70033272
996	"ENSG00000151612.17_6"	"ZNF827"	chr4	-	146686126	146686317	146686130	146686317	146684241	146684269
997	"ENSG00000151612.17_6"	"ZNF827"	chr4	-	146686126	146686317	146686139	146686317	146684241	146684269
998	"ENSG00000151612.17_6"	"ZNF827"	chr4	-	146686130	146686317	146686139	146686317	146684241	146684269
999	"ENSG00000151612.17_6"	"ZNF827"	chr4	-	146686126	146686317	146686130	146686317	146684241	146684274
1000	"ENSG00000151612.17_6"	"ZNF827"	chr4	-	146686126	146686317	146686139	146686317	146684241	146684274
1002	"ENSG00000151612.17_6"	"ZNF827"	chr4	-	146686126	146686317	146686130	146686317	146684553	146684620
1003	"ENSG00000151612.17_6"	"ZNF827"	chr4	-	146686126	146686317	146686139	146686317	146684553	146684620
1004	"ENSG00000151612.17_6"	"ZNF827"	chr4	-	146686130	146686317	146686139	146686317	146684553	146684620
1009	"ENSG00000148225.16_4"	"WDR31"	chr9	-	116094186	116094330	116094257	116094330	116093263	116093393
1011	"ENSG00000161013.17_5"	"MGAT4B"	chr5	-	179225503	179225591	179225512	179225591	179225164	179225277
1013	"ENSG00000161013.17_5"	"MGAT4B"	chr5	-	179225927	179226121	179226064	179226121	179225512	179225591
1014	"ENSG00000161013.17_5"	"MGAT4B"	chr5	-	179226505	179227068	179226953	179227068	179226202	179226250
1016	"ENSG00000055950.16_3"	"MRPL43"	chr10	-	102746443	102746732	102746505	102746732	102743511	102743574
1017	"ENSG00000055950.16_3"	"MRPL43"	chr10	-	102746443	102746732	102746505	102746732	102743790	102743831
1019	"ENSG00000203930.12_4"	"LINC00632"	chrX	+	139854242	139854523	139854242	139854416	139856567	139875380
1020	"ENSG00000203930.12_4"	"LINC00632"	chrX	+	139854242	139856472	139854242	139854416	139856567	139875380
1021	"ENSG00000203930.12_4"	"LINC00632"	chrX	+	139854242	139856472	139854242	139854523	139856567	139875380
1022	"ENSG00000203930.12_4"	"LINC00632"	chrX	+	139854242	139854523	139854242	139854416	139857521	139857808
1027	"ENSG00000113758.13_6"	"DBN1"	chr5	-	176894481	176894818	176894743	176894818	176894255	176894333
1034	"ENSG00000128567.17_3"	"PODXL"	chr7	-	131193709	131194344	131194123	131194344	131191337	131191485
1035	"ENSG00000122203.15_4"	"KIAA1191"	chr5	-	175786464	175786570	175786483	175786570	175775252	175775359
1037	"ENSG00000122203.15_4"	"KIAA1191"	chr5	-	175786464	175786570	175786483	175786570	175784178	175784276
1040	"ENSG00000137074.18_4"	"APTX"	chr9	-	32988076	32988127	32988080	32988127	32987757	32987840
1043	"ENSG00000111012.10_4"	"CYP27B1"	chr12	-	58158793	58159282	58159079	58159282	58158536	58158709
1057	"ENSG00000126091.20_6"	"ST3GAL3"	chr1	+	44364839	44364961	44364839	44364935	44365180	44365399
1061	"ENSG00000196323.14_7"	"ZBTB44"	chr11	-	130106687	130106988	130106904	130106988	130103202	130103277
1062	"ENSG00000196323.14_7"	"ZBTB44"	chr11	-	130106687	130106988	130106904	130106988	130106004	130106111
1065	"ENSG00000249738.10_7"	"AC008691.1"	chr5	+	158851030	158851138	158851030	158851109	158871657	158871731
1066	"ENSG00000197070.14_4"	"ARRDC1"	chr9	+	140508066	140508666	140508066	140508221	140508750	140508927
1068	"ENSG00000283580.3_5"	"AC098484.3"	chr1	+	43232976	43233295	43232976	43233061	43239216	43239320
1069	"ENSG00000283580.3_5"	"AC098484.3"	chr1	+	43232976	43233295	43232976	43233061	43240407	43240539
1073	"ENSG00000164877.19_3"	"MICALL2"	chr7	-	1473845	1474783	1474736	1474783	1468254	1468427
1078	"ENSG00000155508.13_5"	"CNOT8"	chr5	+	154238198	154238376	154238198	154238361	154244751	154244945
1079	"ENSG00000155508.13_5"	"CNOT8"	chr5	+	154238198	154238361	154238198	154238328	154250220	154250382
1081	"ENSG00000148362.11_6"	"PAXX"	chr9	+	139887091	139887426	139887091	139887152	139887504	139887695
1084	"ENSG00000163832.16_5"	"ELP6"	chr3	-	47551638	47551744	47551673	47551744	47543139	47543341
1088	"ENSG00000147862.17_3"	"NFIB"	chr9	-	14306987	14307519	14307212	14307519	14155823	14155892
1092	"ENSG00000113712.18_4"	"CSNK1A1"	chr5	-	148885009	148885158	148885045	148885158	148878725	148878856
1093	"ENSG00000113712.18_4"	"CSNK1A1"	chr5	-	148885009	148885158	148885045	148885158	148880577	148880785
1095	"ENSG00000247199.5_6"	"AC011346.1"	chr5	-	147669814	147670558	147670483	147670558	147662962	147663138
1097	"ENSG00000101290.14_5"	"CDS2"	chr20	+	5163706	5163824	5163706	5163789	5165503	5165591
1105	"ENSG00000267673.6_6"	"FDX2"	chr19	-	10426061	10426435	10426380	10426435	10421528	10421616
1107	"ENSG00000137802.14_5"	"MAPKBP1"	chr15	+	42104713	42105979	42104713	42105299	42106747	42106937
1109	"ENSG00000189223.15_5"	"PAX8-AS1"	chr2	+	113994089	113994199	113994089	113994190	113995666	113996108
1120	"ENSG00000040487.13_4"	"PQLC2"	chr1	+	19638819	19639383	19638819	19638852	19644093	19644335
1121	"ENSG00000198223.16_4"	"CSF2RA"	chrX	+	1393647	1393735	1393647	1393711	1401301	1401453
1127	"ENSG00000111642.15_5"	"CHD4"	chr12	-	6690203	6690339	6690209	6690339	6689747	6689845
1128	"ENSG00000111642.15_5"	"CHD4"	chr12	-	6690203	6690339	6690209	6690339	6689962	6690095
1144	"ENSG00000145901.15_8"	"TNIP1"	chr5	-	150459633	150459920	150459884	150459920	150444520	150444692
1146	"ENSG00000214087.8_5"	"ARL16"	chr17	-	79649063	79650624	79650565	79650624	79648216	79648909
1148	"ENSG00000213983.11_3"	"AP1G2"	chr14	-	24030720	24031624	24031496	24031624	24030504	24030640
1149	"ENSG00000213983.11_3"	"AP1G2"	chr14	-	24032924	24033430	24033254	24033430	24032792	24032847
1152	"ENSG00000213983.11_3"	"AP1G2"	chr14	-	24036319	24036528	24036445	24036528	24035770	24035895
1154	"ENSG00000283782.2_6"	"AC116366.3"	chr5	+	131915008	131915758	131915008	131915194	131923253	131923382
1160	"ENSG00000233184.7_7"	"AC093157.1"	chr1	+	101491412	101491617	101491412	101491503	101552407	101552821
1164	"ENSG00000155324.9_6"	"GRAMD2B"	chr5	+	125781172	125781303	125781172	125781282	125801117	125801237
1168	"ENSG00000111445.14_3"	"RFC5"	chr12	+	118455494	118455657	118455494	118455620	118456876	118456941
1170	"ENSG00000111445.14_3"	"RFC5"	chr12	+	118455494	118455858	118455494	118455657	118456876	118456941
1173	"ENSG00000133835.16_5"	"HSD17B4"	chr5	+	118788191	118788516	118788191	118788328	118809602	118809710
1175	"ENSG00000266173.7_6"	"STRADA"	chr17	-	61781700	61781942	61781791	61781942	61780199	61781111
1184	"ENSG00000122557.10_5"	"HERPUD2"	chr7	-	35733793	35734745	35734410	35734745	35712810	35712888
1185	"ENSG00000130714.16_4"	"POMT1"	chr9	+	134378288	134378700	134378288	134378460	134381789	134381840
1188	"ENSG00000164211.13_3"	"STARD4"	chr5	-	110848082	110848233	110848088	110848233	110842027	110842077
1193	"ENSG00000148399.13_4"	"DPH7"	chr9	-	140470160	140470619	140470531	140470619	140469203	140469298
1201	"ENSG00000071462.11_6"	"BUD23"	chr7	+	73098096	73098231	73098096	73098134	73105245	73105342
1202	"ENSG00000071462.11_6"	"BUD23"	chr7	+	73098096	73098231	73098096	73098134	73106925	73106976
1203	"ENSG00000071462.11_6"	"BUD23"	chr7	+	73106925	73107744	73106925	73106976	73107953	73107999
1204	"ENSG00000071462.11_6"	"BUD23"	chr7	+	73106925	73107744	73106925	73106976	73108321	73108380
1205	"ENSG00000071462.11_6"	"BUD23"	chr7	+	73106925	73107744	73106925	73106976	73111934	73112024
1210	"ENSG00000136271.10_3"	"DDX56"	chr7	-	44613181	44613524	44613434	44613524	44612488	44612649
1214	"ENSG00000233491.8_6"	"AC008163.1"	chr7	-	81223836	81223972	81223840	81223972	81213610	81213756
1218	"ENSG00000145916.19_6"	"RMND5B"	chr5	+	177565108	177565397	177565108	177565259	177569633	177569729
1222	"ENSG00000124587.14_3"	"PEX6"	chr6	-	42934241	42934395	42934262	42934395	42933418	42933527
1225	"ENSG00000248323.7_7"	"LUCAT1"	chr5	-	90609981	90610219	90610148	90610219	90599689	90599788
1230	"ENSG00000004766.17_4"	"VPS50"	chr7	+	92869178	92869263	92869178	92869247	92875414	92875442
1232	"ENSG00000004766.17_4"	"VPS50"	chr7	+	92869178	92869263	92869178	92869247	92883172	92883244
1235	"ENSG00000115392.11_4"	"FANCL"	chr2	-	58425713	58425797	58425728	58425797	58421363	58421408
1245	"ENSG00000159131.17_5"	"GART"	chr21	-	34900820	34900910	34900824	34900910	34897075	34897307
1252	"ENSG00000126088.14_4"	"UROD"	chr1	+	45478807	45479026	45478807	45478887	45479580	45479742
1258	"ENSG00000118369.13_5"	"USP35"	chr11	+	77916887	77917085	77916887	77917081	77919902	77920009
1260	"ENSG00000105393.16_6"	"BABAM1"	chr19	+	17378251	17378336	17378251	17378325	17379610	17379900
1261	"ENSG00000105393.16_6"	"BABAM1"	chr19	+	17378251	17378336	17378251	17378325	17382405	17382464
1262	"ENSG00000105393.16_6"	"BABAM1"	chr19	+	17378251	17378336	17378251	17378325	17387303	17387433
1263	"ENSG00000186594.14_4"	"MIR22HG"	chr17	-	1616996	1617308	1617149	1617308	1615544	1615940
1268	"ENSG00000011243.18_5"	"AKAP8L"	chr19	-	15514463	15514526	15514468	15514526	15508330	15508436
1272	"ENSG00000267228.7_8"	"AC012254.2"	chr18	-	44662672	44662820	44662709	44662820	44656614	44656699
1274	"ENSG00000145741.15_5"	"BTF3"	chr5	+	72798312	72798942	72798312	72798426	72800171	72800228
1280	"ENSG00000153914.16_3"	"SREK1"	chr5	+	65449290	65449424	65449290	65449318	65454636	65454760
1281	"ENSG00000153914.16_3"	"SREK1"	chr5	+	65440142	65440365	65440142	65440270	65455046	65455162
1282	"ENSG00000135913.11_3"	"USP37"	chr2	-	219427395	219427536	219427440	219427536	219423220	219423400
1285	"ENSG00000123219.13_5"	"CENPK"	chr5	-	64857289	64857391	64857323	64857391	64824943	64825026
1286	"ENSG00000123219.13_5"	"CENPK"	chr5	-	64857289	64857391	64857323	64857391	64838628	64838675
1287	"ENSG00000123219.13_5"	"CENPK"	chr5	-	64857289	64857391	64857323	64857391	64847390	64847463
1288	"ENSG00000123219.13_5"	"CENPK"	chr5	-	64857289	64857391	64857323	64857391	64848319	64848376
1297	"ENSG00000007372.23_7"	"PAX6"	chr11	-	31823108	31828010	31827949	31828010	31822238	31822404
1301	"ENSG00000005302.18_5"	"MSL3"	chrX	+	11777752	11777994	11777752	11777831	11778521	11778617
1305	"ENSG00000171792.11_5"	"RHNO1"	chr12	+	2994448	2994700	2994448	2994658	2996143	2996277
1306	"ENSG00000188725.8_3"	"SMIM15"	chr5	-	60458043	60458295	60458272	60458295	60456914	60457054
1308	"ENSG00000185189.18_4"	"NRBP2"	chr8	-	144921680	144921997	144921907	144921997	144921485	144921580
1309	"ENSG00000185189.18_4"	"NRBP2"	chr8	-	144921680	144922202	144922100	144922202	144921485	144921580
1312	"ENSG00000177058.12_5"	"SLC38A9"	chr5	-	55007179	55007327	55007279	55007327	55000149	55000262
1321	"ENSG00000169607.13_3"	"CKAP2L"	chr2	-	113513553	113514791	113514469	113514791	113509843	113510051
1326	"ENSG00000103266.11_3"	"STUB1"	chr16	+	731792	731903	731792	731880	732058	732076
1327	"ENSG00000106009.16_3"	"BRAT1"	chr7	-	2581753	2583596	2582837	2583596	2581351	2581470
1332	"ENSG00000118412.12_5"	"CASP8AP2"	chr6	+	90539618	90539825	90539618	90539786	90562884	90562953
1336	"ENSG00000114544.16_4"	"SLC41A3"	chr3	-	125745177	125745322	125745235	125745322	125743645	125743748
1339	"ENSG00000152582.14_6"	"SPEF2"	chr5	+	35697791	35700854	35697791	35697895	35704655	35704764
1353	"ENSG00000206561.13_7"	"COLQ"	chr3	-	15520464	15520510	15520483	15520510	15518632	15518704
1354	"ENSG00000186577.14_7"	"SMIM29"	chr6	-	34215457	34215641	34215517	34215641	34214820	34214926
1362	"ENSG00000104325.7_5"	"DECR1"	chr8	+	91017675	91018073	91017675	91017959	91029351	91029554
1364	"ENSG00000168385.18_4"	"SEPT2"	chr2	+	242255836	242255970	242255836	242255955	242263630	242263656
1365	"ENSG00000168385.18_4"	"SEPT2"	chr2	+	242255836	242255990	242255836	242255955	242263630	242263656
1366	"ENSG00000168385.18_4"	"SEPT2"	chr2	+	242255836	242255990	242255836	242255970	242263630	242263656
1367	"ENSG00000106526.10_5"	"ACTR3C"	chr7	-	149992340	149992436	149992394	149992436	149986538	149986682
1382	"ENSG00000171105.14_4"	"INSR"	chr19	-	7122580	7122784	7122624	7122784	7120630	7120760
1385	"ENSG00000109332.20_6"	"UBE2D3"	chr4	-	103722610	103723795	103723717	103723795	103720563	103720657
1387	"ENSG00000121644.19_3"	"DESI2"	chr1	+	244816427	244817327	244816427	244816657	244819597	244819823
1392	"ENSG00000100600.15_4"	"LGMN"	chr14	-	93208049	93208204	93208062	93208204	93207406	93207524
1394	"ENSG00000049656.14_3"	"CLPTM1L"	chr5	-	1324877	1325931	1325865	1325931	1322991	1323026
1395	"ENSG00000049656.14_3"	"CLPTM1L"	chr5	-	1324877	1325931	1325865	1325931	1323901	1323984
1396	"ENSG00000049656.14_3"	"CLPTM1L"	chr5	-	1331913	1331998	1331917	1331998	1325865	1325931
1397	"ENSG00000049656.14_3"	"CLPTM1L"	chr5	-	1331913	1331998	1331917	1331998	1330394	1330498
1398	"ENSG00000049656.14_3"	"CLPTM1L"	chr5	-	1334403	1334498	1334472	1334498	1331917	1331998
1399	"ENSG00000100003.18_4"	"SEC14L2"	chr22	+	30811747	30812076	30811747	30811854	30812222	30812392
1401	"ENSG00000095787.22_6"	"WAC"	chr10	+	28903495	28905291	28903495	28903614	28906585	28906713
1421	"ENSG00000144674.16_6"	"GOLGA4"	chr3	+	37292885	37292975	37292885	37292958	37323582	37323763
1426	"ENSG00000144659.13_6"	"SLC25A38"	chr3	+	39431913	39431998	39431913	39431950	39433343	39433512
1428	"ENSG00000204406.13_5"	"MBD5"	chr2	+	149246954	149248356	149246954	149248163	149259965	149260078
1432	"ENSG00000129187.14_7"	"DCTD"	chr4	-	183815641	183815758	183815645	183815758	183814183	183814280
1439	"ENSG00000106462.10_4"	"EZH2"	chr7	-	148543561	148543690	148543588	148543690	148526819	148526940
1441	"ENSG00000106462.10_4"	"EZH2"	chr7	-	148543561	148543690	148543588	148543690	148533913	148534092
1455	"ENSG00000187134.14_4"	"AKR1C1"	chr10	+	5009118	5010578	5009118	5009235	5011013	5011136
1456	"ENSG00000137075.18_4"	"RNF38"	chr9	-	36400932	36401195	36401094	36401195	36375930	36376124
1457	"ENSG00000137075.18_4"	"RNF38"	chr9	-	36400932	36401195	36401094	36401195	36390463	36390613
1460	"ENSG00000234741.8_7"	"GAS5"	chr1	-	173833394	173833842	173833621	173833842	173833038	173833213
1461	"ENSG00000234741.8_7"	"GAS5"	chr1	-	173833394	173833842	173833812	173833842	173833038	173833213
1462	"ENSG00000234741.8_7"	"GAS5"	chr1	-	173833621	173833842	173833812	173833842	173833038	173833213
1464	"ENSG00000234741.8_7"	"GAS5"	chr1	-	173834366	173834685	173834608	173834685	173833394	173833442
1465	"ENSG00000234741.8_7"	"GAS5"	chr1	-	173834366	173834685	173834647	173834685	173833394	173833442
1466	"ENSG00000234741.8_7"	"GAS5"	chr1	-	173834608	173834685	173834647	173834685	173833394	173833442
1467	"ENSG00000234741.8_7"	"GAS5"	chr1	-	173834366	173834685	173834647	173834685	173833621	173833644
1468	"ENSG00000234741.8_7"	"GAS5"	chr1	-	173834366	173834685	173834608	173834685	173833812	173833842
1470	"ENSG00000234741.8_7"	"GAS5"	chr1	-	173834608	173834685	173834647	173834685	173833812	173833842
1472	"ENSG00000234741.8_7"	"GAS5"	chr1	-	173835665	173835934	173835898	173835934	173834608	173834685
1473	"ENSG00000234741.8_7"	"GAS5"	chr1	-	173834994	173835344	173835314	173835344	173834647	173834685
1474	"ENSG00000234741.8_7"	"GAS5"	chr1	-	173835665	173835934	173835898	173835934	173834994	173835032
1475	"ENSG00000234741.8_7"	"GAS5"	chr1	-	173835665	173835934	173835898	173835934	173834994	173835344
1480	"ENSG00000182325.11_4"	"FBXL6"	chr8	-	145580649	145581162	145581098	145581162	145580467	145580575
1481	"ENSG00000182325.11_4"	"FBXL6"	chr8	-	145580649	145581162	145581116	145581162	145580467	145580575
1482	"ENSG00000182325.11_4"	"FBXL6"	chr8	-	145581098	145581162	145581116	145581162	145580467	145580575
1485	"ENSG00000111364.16_3"	"DDX55"	chr12	+	124090477	124090706	124090477	124090528	124092146	124092209
1511	"ENSG00000163719.19_5"	"MTMR14"	chr3	+	9695304	9695557	9695304	9695453	9703950	9704059
1517	"ENSG00000078967.13_4"	"UBE2D4"	chr7	+	43982552	43982702	43982552	43982630	43986757	43986828
1523	"ENSG00000254413.8_3"	"CHKB-CPT1B"	chr22	-	51018155	51018259	51018219	51018259	51017854	51017936
1527	"ENSG00000177646.19_4"	"ACAD9"	chr3	+	128628186	128628992	128628186	128628264	128629583	128629656
1532	"ENSG00000173559.12_4"	"NABP1"	chr2	+	192548955	192549022	192548955	192549004	192549602	192549802
1533	"ENSG00000115042.10_5"	"FAHD2A"	chr2	+	96076274	96076774	96076274	96076334	96078181	96078290
1539	"ENSG00000286261.1_1"	"AC022137.3"	chr19	+	53948253	53948472	53948253	53948376	53950448	53950536
1547	"ENSG00000069702.11_4"	"TGFBR3"	chr1	-	92351434	92351708	92351586	92351708	92327027	92327201
