ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
18178	170,176,164	2650,3593,3773	181,233,380	4161,3969,4324	298	100
18179	72,50,43	0,2,0	55,94,242	1,2,5	207	100
18180	56,39,30	0,0,0	48,80,237	1,0,0	104	100
18181	34,11,28	0,0,4	24,77,253	0,0,0	185	100
18182	4910,4816,6291	0,1,3	8886,9089,10186	0,0,0	303	100
18183	53,18,53	4329,4237,5400	50,99,285	6931,7223,7945	200	100
18184	34,11,28	0,22,0	24,77,253	44,0,0	205	100
18185	7712,7474,9916	0,23,0	13072,13401,15011	21,30,31	410	100
18186	10013,9485,12824	49,7,9	16514,16973,18741	96,80,96	413	100
18187	511,533,727	1,0,0	699,767,1026	0,0,1	175	100
18188	511,533,727	0,0,2	699,767,1026	0,5,1	188	100
18189	535,553,757	4913,4830,6244	732,800,1062	8736,9050,10124	203	100
18190	2529,2714,3206	0,0,191	4090,4435,5151	0,0,0	242	100
18191	204,254,275	0,0,0	370,305,516	0,0,2	480	100
18192	204,254,275	0,0,0	370,305,516	10,14,17	514	100
18193	435,585,376	36,26,36	247,262,332	21,18,10	243	100
18194	436,587,376	23,19,32	245,257,328	0,0,22	263	100
18195	424,578,360	0,0,0	230,251,325	22,0,0	239	100
18196	184,224,192	48181,67494,51923	96,122,118	29549,38600,39522	305	100
18197	294,381,311	1,0,0	143,205,209	0,0,0	306	100
18198	136,145,123	1,1,0	67,87,76	0,1,0	299	100
18199	120,131,113	0,0,0	62,79,69	0,0,2	257	100
18200	67,95,79	7,6,11	34,48,49	3,4,4	307	100
18201	2,3,2	7,9,7	0,1,1	3,7,2	205	100
18202	0,0,8	3,6,3	2,0,0	7,11,8	231	100
18203	14,16,7	0,0,0	8,15,7	0,36,0	431	100
18204	24,18,11	606,641,769	15,26,12	1120,1141,852	336	100
18205	1,1,0	3,5,2	0,0,0	4,4,0	236	100
18206	5,8,5	798,1394,964	12,10,9	1723,2798,1491	476	100
18207	2,6,0	0,0,0	5,7,7	0,1,0	452	100
18208	0,5,0	242,230,288	4,8,2	382,427,273	297	100
18209	2,8,2	0,0,0	2,4,6	0,1,0	611	100
18210	0,0,0	0,2,0	0,0,2	0,1,0	210	100
18211	30,43,42	3,7,0	47,80,49	4,4,0	201	100
18212	16,6,8	1284,865,1283	1,3,6	561,501,601	208	100
18213	49,31,44	1,0,0	17,16,17	0,0,0	212	100
18214	310,181,186	1318,880,1490	136,61,128	796,560,642	363	100
18215	76,46,46	6,0,0	18,8,21	0,0,0	268	100
18216	58,31,50	0,1,0	31,46,25	2,0,0	188	100
18217	40,11,34	0,0,1	6,12,7	0,0,0	184	100
18218	73,40,57	1119,981,1170	16,21,20	626,500,604	303	100
18219	34,29,23	0,0,0	10,10,13	0,0,29	323	100
18220	34,29,23	26,0,11	10,10,13	0,0,5	315	100
18221	6,4,7	1077,644,1054	9,0,6	460,421,463	193	100
18222	2,1,5	0,0,0	3,0,4	0,0,2	194	100
18223	4,6,5	1214,754,1017	5,9,3	637,555,562	200	100
18224	4,8,6	0,0,8	7,9,5	0,3,0	245	100
18225	16,8,9	1059,597,1053	4,4,6	597,455,436	192	100
18226	538,312,452	8,8,5	270,239,237	4,0,5	292	100
18227	24,13,16	16,22,8	7,13,8	8,11,0	201	100
18228	11,4,3	3,2,6	2,1,2	4,0,1	174	100
18229	2,3,1	3,0,7	0,0,2	1,3,2	184	100
18230	0,0,0	0,0,2	1,0,0	0,0,0	339	100
18231	6,4,0	0,0,0	5,5,2	1,0,0	210	100
18232	6,6,3	489,462,487	3,20,3	540,456,436	211	100
18233	3,2,9	0,0,0	2,6,2	0,1,0	202	100
18234	11,11,6	0,4,0	12,3,6	0,1,0	197	100
18235	1,0,0	5,8,3	0,0,2	7,3,3	192	100
18237	20,6,40	0,2,1	67,55,62	9,4,5	245	100
18238	3,9,2	1210,1147,1308	1,8,4	789,655,730	280	100
18239	1,0,0	8,16,8	0,2,0	0,5,13	271	100
18240	61,32,51	1176,1342,1525	34,28,20	983,1186,1254	270	100
18241	42,13,26	7,0,4	12,15,10	6,6,3	252	100
18242	366,353,471	91,141,146	268,282,279	62,80,108	298	100
18243	343,333,442	0,0,0	242,268,267	0,1,0	280	100
18244	14,45,54	61,198,133	52,50,34	128,145,134	219	100
18245	2,0,0	0,0,0	1,4,4	0,0,1	162	100
18246	2,0,0	62,225,125	2,4,6	156,160,136	180	100
18247	8,5,17	63,200,126	14,5,11	140,116,108	277	100
18248	1,2,0	1,3,4	5,0,0	4,0,4	196	100
18249	10,11,3	63,168,122	10,4,10	83,116,113	297	100
18250	4,4,3	1,0,0	0,4,2	0,0,0	194	100
18251	2,0,1	0,0,0	0,1,0	2,1,2	215	100
18252	2,0,6	2,0,0	6,9,2	0,1,1	402	100
18253	8,3,4	0,0,1	16,11,8	0,0,0	387	100
18254	8,8,8	796,715,946	4,4,4	775,845,617	203	100
18255	9,7,7	18,6,8	6,3,1	7,19,4	183	100
18256	0,2,2	0,0,0	3,7,1	1,1,0	241	100
18258	0,1,2	0,0,2	0,1,1	0,0,0	101	100
18260	2,3,5	1,0,0	5,11,4	2,3,2	291	100
18261	0,0,0	2,6,4	3,2,4	8,11,3	436	100
18262	63,74,47	2043,1809,2005	77,48,45	1256,1059,1234	320	100
18263	33,21,47	1522,1212,1632	11,8,15	664,550,670	280	100
18266	25,10,31	1111,1018,1156	11,16,21	857,763,875	322	100
18267	2,5,8	0,0,0	10,5,3	0,0,2	185	100
18268	2,5,8	0,2,0	10,5,3	0,0,0	195	100
18269	12,13,10	1464,1503,1426	16,9,12	1292,1098,1361	216	100
18270	1,0,3	2,1,1	0,0,1	0,2,0	238	100
18271	1,0,2	0,0,0	2,1,0	0,1,0	407	100
18272	1,1,2	0,4,1	0,0,2	2,10,1	208	100
18273	22,51,19	9,18,9	24,50,28	14,56,19	412	100
18275	31,15,22	17,7,7	18,22,11	9,7,2	372	100
18276	1,0,0	401,264,314	1,1,0	395,332,285	397	100
18277	22,17,32	0,1,1	13,18,11	1,0,0	292	100
18278	60,53,89	23,35,41	104,112,97	38,70,39	238	100
18279	60,53,88	8,10,16	103,112,97	8,19,21	235	100
18280	2,2,1	0,0,0	15,6,11	1,1,0	379	100
18281	6,2,0	0,4,0	0,11,1	0,2,0	201	100
18282	7,2,7	3,0,0	9,7,9	0,0,0	290	100
18284	18,7,17	0,0,0	22,25,14	0,5,0	2676	100
18285	458,766,724	0,0,0	626,773,691	0,2,0	2757	100
18286	11,23,11	0,2,0	21,37,16	1,2,1	760	100
18287	116,170,173	0,3,1	47,78,60	0,0,0	400	100
18288	116,170,173	0,2,0	47,78,60	0,0,0	579	100
18289	76,47,73	842,903,866	72,41,40	581,553,629	398	100
18292	1,0,0	0,6,1	0,0,0	0,2,0	190	100
18293	22,7,27	2,1,0	147,274,70	0,7,3	417	100
18294	22,12,34	351,433,385	179,347,102	1694,4206,1669	201	100
18295	36,26,43	0,0,0	211,380,171	0,103,0	208	100
18296	18,8,31	0,0,0	165,314,91	0,7,0	171	100
18297	22,13,35	384,500,463	158,296,87	2088,4663,1898	188	100
18298	18,6,27	305,368,394	151,289,74	1658,4150,1507	202	100
18299	21,4,29	272,283,234	144,267,67	1117,2945,1062	238	100
18300	22,6,30	315,382,356	153,298,72	1789,4414,1624	189	100
18301	33,14,46	0,0,0	197,357,97	0,1,1	475	100
18302	20,15,30	260,253,319	185,313,93	1351,3647,1214	301	100
18303	16,4,27	0,0,0	140,261,69	0,0,1	192	100
18304	16,5,27	247,241,260	141,267,72	1237,3252,1023	196	100
18305	16,5,27	0,0,0	139,264,69	0,0,1	236	100
18306	16,5,27	0,1,0	139,264,69	0,3,1	203	100
18307	16,4,24	179,184,214	106,229,69	983,2564,808	292	100
18308	20,4,25	240,211,291	139,233,59	1226,3345,914	217	100
18309	62,28,62	1,0,0	367,700,153	11,12,5	336	100
18310	14,6,9	169,165,241	96,177,38	931,2668,706	193	100
18311	33,5,23	239,177,277	169,249,94	1082,3292,915	261	100
18312	1,3,3	239,203,233	6,44,1	417,1220,510	186	100
18313	5,4,4	171,117,198	17,47,4	985,2555,573	182	100
18314	0,1,7	0,0,6	9,12,2	1,6,3	181	100
18315	4,3,9	186,139,177	11,47,8	985,2931,579	189	100
18316	1,0,3	251,188,309	14,38,8	1374,3546,673	258	100
18317	0,1,0	185,142,211	7,14,5	1110,2854,559	244	100
18318	0,1,0	148,111,176	7,15,4	934,2788,484	336	100
18319	1,0,1	0,0,0	6,11,3	0,2,0	379	100
18320	3,0,15	157,98,194	16,33,10	844,2621,486	383	100
18321	1,0,17	0,0,2	17,24,9	3,2,0	433	100
18322	0,0,0	155,113,187	8,14,2	877,2344,454	182	100
18323	4,0,5	146,117,176	9,25,7	815,2214,342	215	100
18324	7,9,10	0,0,0	42,127,21	0,0,1	298	100
18325	0,0,0	130,103,129	10,10,1	871,2271,432	286	100
18327	1,1,1	135,91,138	12,22,4	857,2187,349	206	100
18329	7,3,13	0,0,0	73,229,45	0,2,0	284	100
18330	0,4,4	137,80,186	5,13,0	846,2283,380	185	100
18331	3,0,2	114,69,161	13,23,2	803,2408,397	192	100
18332	1,0,0	41,11,29	9,12,1	177,472,62	189	100
18333	2,2,5	144,102,210	56,115,14	1096,2977,496	262	100
18334	2,0,4	152,91,249	6,54,12	981,2865,477	185	100
18335	1,0,2	0,0,0	3,23,4	4,10,0	188	100
18336	25,17,14	0,0,0	13,19,14	0,0,4	382	100
18340	1,5,1	0,2,2	0,1,0	0,0,0	247	100
18341	6,27,18	214,305,210	24,15,15	169,184,205	293	100
18342	84,222,151	0,2,0	247,288,210	0,0,0	1106	100
18344	577,338,599	2,0,0	515,400,449	0,0,0	1959	100
18345	2,2,1	0,0,0	1,6,0	0,2,0	243	100
18346	2,2,2	158,131,190	4,6,0	129,75,81	248	100
18347	5,2,1	1,0,0	5,8,4	0,0,0	232	100
18348	5,5,4	1,0,0	7,6,6	1,0,0	564	100
18349	0,2,0	0,4,0	3,1,2	0,0,2	648	100
18350	2,8,13	0,0,1	31,157,40	21,12,19	232	100
18351	2,8,13	0,0,0	31,157,40	3,10,0	200	100
18352	40,31,63	2255,1954,2686	240,410,181	12390,15908,10393	182	100
18353	47,37,68	0,0,8	269,467,219	8,9,7	183	100
18354	57,45,76	0,1,1	320,526,264	6,7,6	184	100
18355	74,48,91	1938,1799,2321	409,682,253	11195,14648,9546	423	100
18356	64,35,78	0,0,0	369,631,215	3,2,0	474	100
18357	160,131,220	0,0,0	1061,1369,752	0,1,2	426	100
18358	12,14,26	1947,1822,2295	90,211,77	11984,15263,9907	190	100
18359	63,50,80	2,0,0	367,600,232	0,0,0	534	100
18360	184,152,239	0,0,0	1054,1486,899	0,0,2	193	100
18361	21,17,17	1873,1979,2045	116,141,95	12162,13656,9918	199	100
18362	9,8,10	1564,1331,1536	71,121,49	8144,9525,7075	193	100
18363	233,188,252	0,0,0	653,1829,1117	123,0,0	208	100
18364	41,24,52	0,0,0	249,478,224	1,1,0	451	100
18365	18,8,23	1296,1010,1268	97,240,93	5708,7962,5399	450	100
18366	13,10,29	1880,1617,1907	59,192,60	9618,13163,8759	252	100
18367	37,27,41	0,0,0	158,335,164	0,3,0	253	100
18368	158,142,187	0,0,0	801,1236,755	0,8,0	262	100
18369	49,32,48	3,4,8	223,334,141	3,7,6	291	100
18370	16,13,15	1735,1564,1903	77,140,72	9290,11652,7724	191	100
18371	117,111,142	0,0,0	787,1169,664	0,0,1	192	100
18372	142,140,132	0,0,0	641,708,641	0,186,0	197	100
18373	62,30,71	1,0,0	415,573,315	0,2,1	246	100
18374	26,12,20	2283,2062,2251	100,158,72	10726,14357,9352	245	100
18375	48,35,40	0,0,0	196,227,130	0,2,0	242	100
18376	28,15,26	2102,1899,1887	109,182,131	11885,15135,10248	458	100
18377	31,18,55	2475,2351,2358	166,215,111	13725,17401,12020	293	100
18378	41,23,52	0,0,0	178,267,147	0,1,0	294	100
18379	178,154,147	1,0,0	925,1156,726	0,0,0	296	100
18380	237,215,208	0,0,0	1219,1558,1001	0,1,0	302	100
18381	22,13,30	2,0,1	70,155,57	5,18,7	226	100
18382	155,171,172	1541,1387,1588	940,1123,693	7672,10506,6979	491	100
18383	48,41,69	2,4,14	200,415,243	21,44,26	201	100
18384	47,15,26	2188,1929,2473	103,187,106	9314,15552,10510	247	100
18385	14,4,5	0,0,0	47,108,32	0,4,4	185	100
18386	6,5,1	3,0,0	2,0,2	1,0,0	430	100
18387	50,39,44	43,41,63	44,39,27	71,63,43	201	100
18388	100,61,104	23,16,22	110,187,77	3,3,0	236	100
18389	20,9,10	970,894,1018	15,21,9	805,843,891	210	100
18390	1,1,2	2,1,4	3,1,1	0,4,5	421	100
18391	5,3,7	0,3,0	5,9,6	0,0,0	384	100
18392	0,2,3	0,1,0	0,1,0	0,0,0	214	100
18393	75,107,60	0,0,0	4,3,23	0,0,5	343	100
18394	455,658,559	8217,15068,9639	200,133,198	1450,1297,3504	406	100
18395	494,854,703	35,0,0	238,150,265	0,0,0	408	100
18396	889,1535,1133	0,0,5	494,305,552	0,0,0	419	100
18397	1113,1388,1169	5933,12689,7322	972,673,717	4204,2899,4427	246	100
18398	296,511,288	7245,14068,7773	273,143,178	5795,4179,5424	291	100
18399	140,268,144	0,0,0	135,82,87	6,5,0	234	100
18400	333,648,299	5054,9847,5390	310,199,212	4446,2993,3995	257	100
18401	3,3,5	4,9,3	2,6,6	16,13,17	646	100
18402	33,45,28	22,35,31	29,50,36	25,25,34	307	100
18403	14,25,12	0,5,3	28,21,24	0,0,0	258	100
18404	1,0,0	1,6,1	0,0,1	5,3,4	192	100
18405	1,0,0	0,0,1	0,0,1	1,1,0	188	100
18406	1,0,0	0,5,0	0,0,1	0,0,0	246	100
18407	59,72,38	0,1,2	39,27,38	1,0,0	226	100
18408	73,91,47	0,0,8	51,35,50	0,0,0	401	100
18409	2419,2611,2347	0,0,3	5796,8314,4886	1,1,0	281	100
18410	1584,1828,1527	0,1,0	3744,5266,3211	0,4,0	175	100
18411	3713,4522,3472	127,120,87	7549,10777,7055	237,390,273	343	100
18412	12,11,16	0,0,0	26,54,22	2,0,0	237	100
18413	33,28,38	3595,3257,5165	61,69,52	6363,8568,6418	182	100
18414	2,1,0	0,0,0	5,10,2	0,1,0	1058	100
18415	108,85,101	6,5,10	89,79,93	10,4,5	417	100
18416	3,7,5	347,245,322	1,3,4	296,221,288	385	100
18417	46,28,50	272,210,287	50,42,49	179,171,201	182	100
18418	19,15,25	0,0,0	21,22,24	2,0,0	187	100
18419	67,48,61	253,197,216	81,79,54	149,126,192	263	100
18420	148,117,136	0,1,0	152,146,120	0,0,0	536	100
18421	45,27,36	0,0,0	63,52,31	2,0,0	265	100
18422	38,23,31	6,1,2	43,34,26	1,2,2	261	100
18423	38,23,31	1,1,0	43,34,26	0,0,0	248	100
18424	706,423,678	4,4,4	363,253,287	4,0,3	254	100
18425	160,185,178	0,3,0	101,89,112	3,0,0	250	100
18426	52,39,60	0,0,0	38,27,37	1,0,1	231	100
18427	35,32,38	1260,1608,1325	28,20,17	773,622,729	214	100
18428	195,181,216	0,0,1	101,73,88	0,0,0	693	100
18429	191,176,203	4,4,3	92,72,82	2,1,3	696	100
18430	106,75,109	72,104,80	126,170,179	81,64,95	328	100
18431	3,8,5	0,7,0	13,5,14	0,0,0	173	100
18432	61,75,109	9,12,2	216,285,221	18,29,35	174	100
18433	61,75,109	16,16,26	216,285,221	57,74,105	196	100
18434	8,4,3	0,0,0	13,17,12	7,0,0	243	100
18435	7,4,3	1,0,0	11,7,10	0,0,0	216	100
18436	60,64,91	0,0,0	77,77,66	0,0,2	189	100
18437	4,4,5	673,712,664	5,3,3	670,602,718	266	100
18438	673,613,662	7,6,4	635,594,672	13,6,6	327	100
18439	15,11,8	792,615,764	12,12,9	726,601,709	265	100
18440	34,33,27	12,0,0	37,38,35	0,0,0	273	100
18441	105,102,98	0,0,0	105,74,91	3,0,0	312	100
18442	110,111,127	2,0,0	154,93,131	0,0,0	340	100
18443	329,341,283	0,0,0	323,271,308	1,0,0	400	100
18444	329,341,283	1,0,0	323,270,308	0,0,0	417	100
18445	817,817,896	0,0,2	899,773,894	0,0,0	997	100
18446	919,915,996	0,0,0	1031,840,1012	0,2,0	757	100
18447	1183,1155,1197	0,0,0	1135,973,1223	0,1,1	744	100
18448	68,89,86	0,0,0	84,81,80	0,1,0	612	100
18449	523,572,554	0,0,0	611,488,623	1,1,2	642	100
18450	31,23,19	5,8,20	19,12,24	14,6,16	282	100
18451	3,3,2	607,380,467	0,0,2	336,278,392	182	100
18452	13,3,2	441,237,409	1,2,4	196,196,261	205	100
18453	36,55,46	0,2,0	115,140,94	0,2,0	326	100
18454	18,15,20	353,274,327	15,15,17	382,311,311	262	100
18455	10,5,9	3,1,1	8,6,6	0,0,0	218	100
18456	16,18,30	297,211,319	25,23,25	306,298,293	184	100
18457	40,26,57	0,0,0	52,50,36	0,0,6	270	100
18458	388,189,383	218,168,207	402,346,321	220,185,154	322	100
18459	3,1,10	0,0,7	5,2,1	2,2,1	227	100
18460	9,3,22	321,216,331	8,5,3	354,367,297	262	100
18461	14,6,19	0,0,3	17,13,13	0,0,0	272	100
18462	53,22,33	314,262,347	37,26,29	331,319,308	304	100
18463	40,13,20	9,0,0	20,18,16	0,0,0	315	100
18464	6,4,9	451,311,377	6,15,1	368,411,402	183	100
18465	2,2,8	0,1,0	3,13,0	0,0,2	178	100
18466	23,8,22	3,5,1	7,17,9	0,1,0	188	100
18467	28,38,31	2,0,0	24,28,21	0,6,0	715	100
18468	28,38,31	0,0,0	24,28,21	1,3,0	826	100
18469	25,18,29	2,0,2	23,14,20	0,0,0	352	100
18470	2,6,9	1,2,0	7,6,4	0,0,0	360	100
18471	28,9,33	822,986,1009	9,5,7	338,403,400	208	100
18472	84,127,122	0,0,0	29,34,34	0,15,0	223	100
18473	31,17,36	623,719,736	19,15,16	277,335,338	199	100
18474	51,34,70	3,0,0	27,29,18	0,1,0	309	100
18475	115,97,176	836,961,1141	78,63,49	361,431,425	361	100
18476	97,84,158	1,1,0	66,52,44	0,0,0	316	100
18477	15,7,28	2,2,0	11,9,7	0,0,0	225	100
18478	40,27,74	948,1109,1407	28,18,15	418,498,479	287	100
18479	497,579,771	14,0,0	211,272,280	0,0,0	374	100
18480	30,22,49	0,10,0	18,12,9	0,0,0	300	100
18481	19,13,42	0,0,1	7,5,4	0,0,0	250	100
18482	817,935,1173	0,0,0	307,394,436	0,1,1	386	100
18483	3,8,6	988,1191,1516	2,0,0	398,480,542	353	100
18484	2,5,5	8,0,0	2,1,0	0,0,0	376	100
18485	12,13,10	674,784,921	7,2,6	311,311,358	213	100
18486	27,19,18	0,0,2	7,9,15	3,0,2	182	100
18487	47,40,45	276,248,247	30,33,44	93,109,102	232	100
18488	11,13,19	0,1,0	26,16,21	0,0,0	323	100
18489	33,26,41	273,257,277	46,30,40	173,144,157	359	100
18490	5470,5978,5714	0,0,0	3870,4278,3636	0,0,1	1421	100
18491	1630,1765,1587	4,0,0	1163,1305,1050	0,0,0	581	100
18492	40,40,58	20689,33905,26450	18,564,37	12856,13496,16415	188	100
18493	24,38,37	0,0,0	11,550,22	0,0,38	199	100
18494	24,38,37	0,0,0	11,550,22	1,0,0	179	100
18495	24,63,38	0,0,0	14,554,23	5,0,0	198	100
18496	29,56,50	15911,21962,20822	22,29,19	8593,9958,10323	255	100
18497	18,42,38	0,0,0	12,19,12	0,0,2	225	100
18498	106,103,119	330,441,471	186,172,101	315,266,302	257	100
18499	72,69,76	3,7,5	109,110,66	8,3,3	261	100
18500	104,128,142	331,379,362	167,213,172	261,234,253	264	100
18501	214,273,341	5,0,4	269,266,257	0,0,0	323	100
18502	12,11,11	2,0,0	10,13,4	0,0,0	240	100
18503	30,44,28	0,1,0	39,29,37	0,0,0	263	100
18504	46,74,54	6496,7315,7696	52,51,61	8302,9809,10250	268	100
18505	129,92,162	0,0,0	156,154,171	0,1,0	204	100
18506	83,51,100	1,0,0	107,102,116	0,0,0	261	100
18507	10,6,9	1,4,0	10,15,8	2,0,0	334	100
18508	414,316,362	3852,2720,3777	202,175,328	2634,2355,3540	176	100
18509	408,307,353	0,0,0	194,161,311	1,0,0	181	100
18510	115,70,86	0,0,0	106,82,115	0,0,9	418	100
18511	43,31,39	3656,2887,3360	32,24,27	3070,2547,3682	184	100
18512	21,25,20	9,6,10	16,14,13	12,6,8	174	100
18513	4,6,11	3,9,8	5,5,8	11,18,8	385	100
18514	22,20,25	4363,3572,4623	20,12,16	3841,3287,4274	432	100
18515	6,12,11	2,4,0	7,2,21	0,4,0	711	100
18516	17,4,10	1,1,0	19,21,8	0,2,0	320	100
18517	241,222,281	0,0,0	348,370,212	0,0,1	4726	100
18518	7,4,8	17,10,23	2,4,2	2,4,5	334	100
18519	43,42,32	3,7,0	97,104,95	0,0,6	424	100
18520	10,6,15	0,5,0	44,50,20	5,7,3	392	100
18521	71,75,73	0,4,0	76,80,55	0,0,5	410	100
18522	956,931,979	0,3,0	893,1037,724	0,0,0	1367	100
18523	7,13,12	1,1,1	8,17,8	2,2,3	232	100
18524	40,57,79	19,20,28	15,32,36	15,9,8	205	100
18525	16,6,6	0,1,2	12,8,18	2,3,0	269	100
18526	16,11,8	0,0,6	33,9,9	0,0,1	189	100
18527	58,26,56	8,0,0	24,49,38	0,0,1	231	100
18528	1,1,9	1,11,3	1,0,3	2,2,3	213	100
18529	0,1,12	1,9,6	0,0,4	1,3,2	319	100
18530	14,22,17	2,4,0	8,4,8	2,0,0	257	100
18531	5,2,4	226,353,222	2,0,3	132,189,231	272	100
18532	10,5,4	0,0,0	6,3,7	0,2,0	196	100
18533	20,7,15	1120,999,1269	17,10,22	961,1038,1057	200	100
18534	546,461,608	42,33,57	483,543,514	35,54,48	278	100
18535	13,19,25	1011,928,1276	17,19,15	791,1033,997	226	100
18536	2,0,0	0,0,0	0,0,0	0,1,0	276	100
18538	3,7,4	1,0,4	8,8,6	0,0,0	287	100
18539	3,7,4	2,0,0	8,8,6	0,0,0	291	100
18540	5,2,4	0,2,0	2,5,0	0,0,1	743	100
18541	58,65,55	689,1021,944	29,37,53	520,592,793	343	100
18542	110,52,39	851,1149,1074	54,74,79	661,814,951	251	100
18543	97,44,29	1,1,0	41,65,68	0,0,4	220	100
18544	96,66,61	859,1164,1044	61,63,84	681,752,924	293	100
18545	21,18,28	1,0,0	15,16,15	0,0,0	238	100
18546	231,232,228	0,7,11	176,198,203	0,10,0	287	100
18547	17,11,26	936,1083,1078	23,21,18	847,772,862	246	100
18548	56,76,84	8,15,4	47,72,54	4,4,4	275	100
18549	45,64,65	1,0,2	39,55,37	0,0,0	286	100
18550	266,345,285	5,0,0	162,179,165	3,10,4	614	100
18551	60,97,73	4,1,0	41,41,53	0,0,0	310	100
18552	60,97,73	2,11,8	41,41,53	6,4,4	197	100
18553	219,264,242	4,3,0	148,167,125	0,2,7	624	100
18554	88,109,159	1,3,4	105,91,95	0,0,0	194	100
18555	7,1,4	0,0,0	9,7,4	0,0,1	200	100
18556	222,241,221	0,0,0	133,162,71	2,0,0	846	100
18557	25,94,31	0,3,0	40,36,25	0,0,0	212	100
18558	21,37,34	11,33,34	19,17,12	27,12,10	182	100
18559	9,8,7	22,69,57	10,4,2	26,28,28	212	100
18561	5,7,2	641,471,587	5,5,4	606,482,565	233	100
18562	8,9,19	0,0,0	2,0,4	1,0,0	369	100
18563	51,15,47	0,0,0	20,6,24	0,0,1	441	100
18564	6,4,3	405,292,420	5,0,1	441,293,318	201	100
18565	27,13,22	358,268,357	18,11,7	356,222,238	265	100
18566	8,5,7	2,0,2	12,6,6	1,0,0	183	100
18567	22,12,10	391,288,461	25,16,12	461,313,297	204	100
18568	20,16,10	0,0,0	13,18,16	11,0,0	279	100
18569	15,9,4	0,2,8	13,10,7	0,0,0	208	100
18570	101,64,116	0,0,0	122,81,81	9,0,0	258	100
18571	27,20,27	95,62,82	20,14,18	82,57,74	196	100
18572	29,20,32	319,228,395	23,16,20	375,274,264	193	100
18573	1,2,4	0,0,0	4,1,2	2,0,0	217	100
18574	2,2,8	308,221,313	5,1,2	320,239,191	205	100
18575	3,2,1	0,3,1	1,1,1	2,0,3	213	100
18576	125,46,67	0,0,2	149,87,66	2,0,0	286	100
18577	64,25,58	0,0,3	75,40,45	0,0,0	230	100
18578	8,0,9	302,234,340	11,8,6	376,240,224	190	100
18579	6,4,8	5,0,3	7,4,3	0,4,0	374	100
18580	9,7,7	602,482,538	6,0,4	387,275,319	286	100
18581	75,3,88	351,230,396	28,20,17	252,179,105	324	100
18582	51,6,48	15,8,31	20,21,11	15,0,5	328	100
18583	4,5,2	1,0,0	6,4,6	0,0,0	333	100
18584	5,1,2	4,7,12	4,5,8	12,9,12	236	100
18585	3,6,3	7,5,3	0,0,1	8,5,6	172	100
18586	32,36,49	0,0,5	16,30,17	0,0,0	283	100
18587	32,36,49	129,156,134	16,30,17	69,75,76	301	100
18588	32,36,49	12,16,3	16,30,17	6,5,5	305	100
18589	32,36,49	0,3,0	16,30,17	0,0,0	316	100
18590	86,124,119	593,1063,883	53,58,45	326,526,382	386	100
18591	390,699,606	4,7,6	219,280,266	4,5,3	431	100
18592	20,25,22	639,1228,981	4,9,10	358,497,450	269	100
18593	70,87,90	0,0,0	37,66,56	0,1,0	324	100
18594	31,23,29	1,1,0	9,22,20	1,2,1	316	100
18595	7,16,10	1,6,2	0,4,7	0,7,0	311	100
18596	48,27,29	60,37,62	11,13,15	22,10,18	430	100
18597	85,24,62	0,1,4	29,9,15	0,3,0	331	100
18598	0,0,1	1,0,0	0,0,0	2,3,1	202	100
18599	871,738,949	0,0,1	796,929,688	0,0,0	105	100
18601	1135,788,917	0,0,8	953,993,845	0,0,0	195	100
18602	23,10,23	0,1,3	22,40,23	0,0,0	198	100
18603	11,2,11	2335,2051,2304	16,31,14	1832,1660,1891	197	100
18604	1,2,2	397,504,429	2,2,0	425,491,366	242	100
18605	3,0,5	5,10,16	17,10,17	8,25,7	211	100
18606	90,114,119	1107,1252,1387	102,105,99	1386,1512,1226	309	100
18607	101,73,117	10,20,22	54,62,57	19,23,12	307	100
18608	5,0,5	5,1,3	3,2,2	3,3,0	208	100
18609	1,0,4	8,3,7	3,0,0	7,0,0	254	100
18610	1,0,0	0,0,0	0,0,0	0,0,1	9215	100
18611	4,4,10	0,1,0	6,11,4	0,1,0	292	100
18612	13,6,13	21,31,31	23,22,17	19,35,18	335	100
18613	0,0,2	0,0,0	4,3,5	2,1,2	198	100
18614	2,1,3	232,200,292	0,3,0	230,213,176	236	100
18615	1,3,0	194,262,238	1,2,0	184,176,188	191	100
18616	5,2,8	0,1,0	6,2,2	0,0,0	205	100
18617	121,115,136	1,0,0	237,195,222	2,4,11	524	100
18618	30,29,34	1,0,2	53,65,58	0,2,2	199	100
18619	60,53,67	0,2,2	96,87,66	2,4,2	206	100
18620	65,57,70	0,0,0	104,94,72	0,0,5	249	100
18621	0,1,4	0,0,0	14,0,0	0,0,2	420	100
18622	6,4,18	160,214,209	20,2,1	509,467,503	430	100
18623	2,1,1	0,0,0	2,11,3	0,0,1	224	100
18624	21,0,8	1,0,2	5,8,5	0,0,0	196	100
18625	9,8,10	13,4,3	6,6,2	0,0,0	386	100
18626	4,3,7	2,2,0	5,2,0	0,0,0	230	100
18627	0,0,0	1,0,0	0,0,2	0,2,0	197	100
18628	105,56,76	0,10,0	67,52,44	0,0,0	208	100
18629	61,42,53	6,0,9	37,25,31	0,0,7	255	100
18630	135,73,90	230,300,233	91,73,60	130,100,144	271	100
18631	19,16,12	1897,1639,1506	10,6,6	1203,1015,1162	223	100
