ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
947	"ENSG00000164855.16_3"	"TMEM184A"	chr7	-	1588154	1589581	1588154	1588324	1589758	1589834
952	"ENSG00000102901.13_4"	"CENPT"	chr16	-	67863667	67864451	67863667	67863991	67865118	67865261
965	"ENSG00000184465.16_6"	"WDR27"	chr6	-	170068077	170068281	170068077	170068191	170072350	170072492
969	"ENSG00000198363.18_4"	"ASPH"	chr8	-	62550880	62550922	62550880	62550919	62556503	62556560
976	"ENSG00000231298.7_6"	"MANCR"	chr10	-	4698894	4699117	4698894	4699047	4699792	4699917
980	"ENSG00000198818.10_3"	"SFT2D1"	chr6	-	166736344	166738083	166736344	166736374	166739619	166739655
989	"ENSG00000165525.18_3"	"NEMF"	chr14	-	50281471	50281575	50281471	50281525	50285010	50285139
990	"ENSG00000165525.18_3"	"NEMF"	chr14	-	50281471	50281575	50281471	50281525	50292584	50292673
992	"ENSG00000172250.16_5"	"SERHL"	chr22	+	42898356	42898774	42898754	42898774	42897924	42898038
993	"ENSG00000178035.12_3"	"IMPDH2"	chr3	-	49065863	49066239	49065863	49065965	49066685	49066831
995	"ENSG00000213079.9_4"	"SCAF8"	chr6	+	155054928	155055064	155054980	155055064	155054511	155054684
1000	"ENSG00000120254.15_6"	"MTHFD1L"	chr6	+	151208977	151209117	151208980	151209117	151203897	151204022
1002	"ENSG00000164520.11_3"	"RAET1E"	chr6	-	150211020	150211281	150211020	150211177	150211952	150212170
1004	"ENSG00000150394.14_4"	"CDH8"	chr16	-	61681145	61686866	61681145	61681792	61687822	61688005
1013	"ENSG00000062822.14_5"	"POLD1"	chr19	+	50902104	50902310	50902107	50902310	50890916	50891061
1014	"ENSG00000062822.14_5"	"POLD1"	chr19	+	50902104	50902310	50902107	50902310	50898281	50898407
1015	"ENSG00000062822.14_5"	"POLD1"	chr19	+	50905255	50905630	50905461	50905630	50905034	50905181
1027	"ENSG00000016402.13_3"	"IL20RA"	chr6	-	137330453	137330629	137330453	137330563	137332410	137332589
1030	"ENSG00000257062.6_8"	"AC022335.1"	chr12	+	21279041	21279191	21279051	21279191	21242841	21242863
1031	"ENSG00000257062.6_8"	"AC022335.1"	chr12	+	21279041	21279191	21279051	21279191	21272537	21272561
1033	"ENSG00000112096.18_5"	"SOD2"	chr6	-	160100095	160103670	160100095	160100330	160105885	160106065
1040	"ENSG00000071889.16_4"	"FAM3A"	chrX	-	153736804	153737142	153736804	153736928	153741146	153741260
1066	"ENSG00000138382.15_5"	"METTL5"	chr2	-	170668966	170669034	170668966	170669016	170676070	170676153
1074	"ENSG00000244462.8_4"	"RBM12"	chr20	-	34246851	34246936	34246851	34246904	34252723	34252811
1085	"ENSG00000185250.15_6"	"PPIL6"	chr6	-	109748049	109748197	109748049	109748155	109748296	109748359
1096	"ENSG00000115368.10_3"	"WDR75"	chr2	+	190313970	190315694	190315628	190315694	190313526	190313560
1098	"ENSG00000165912.16_4"	"PACSIN3"	chr11	-	47204554	47204620	47204554	47204616	47207192	47207432
1099	"ENSG00000149050.10_3"	"ZNF214"	chr11	-	7023939	7024086	7023939	7024082	7040913	7040976
1108	"ENSG00000132635.17_4"	"PCED1A"	chr20	-	2816684	2816960	2816684	2816756	2818877	2819124
1109	"ENSG00000132635.17_4"	"PCED1A"	chr20	-	2816684	2816960	2816684	2816756	2819241	2819392
1116	"ENSG00000143919.15_4"	"CAMKMT"	chr2	+	44599854	44600027	44599933	44600027	44589243	44589284
1118	"ENSG00000182979.18_7"	"MTA1"	chr14	+	105916394	105916661	105916597	105916661	105905008	105905076
1119	"ENSG00000182979.18_7"	"MTA1"	chr14	+	105916394	105916661	105916597	105916661	105911754	105911848
1142	"ENSG00000107104.18_3"	"KANK1"	chr9	+	732377	734835	734747	734835	731157	731266
1165	"ENSG00000001084.13_7"	"GCLC"	chr6	-	53379236	53379330	53379236	53379295	53380906	53381038
1169	"ENSG00000001084.13_7"	"GCLC"	chr6	-	53380906	53381020	53380906	53381015	53409293	53409899
1170	"ENSG00000134470.21_8"	"IL15RA"	chr10	-	6002329	6002530	6002329	6002431	6005705	6005804
1177	"ENSG00000153292.16_5"	"ADGRF1"	chr6	-	46979742	46982580	46979742	46979931	46989693	46989794
1178	"ENSG00000153292.16_5"	"ADGRF1"	chr6	-	46984352	46988233	46984352	46984504	46989693	46989794
1180	"ENSG00000153291.16_3"	"SLC25A27"	chr6	+	46644119	46645927	46644383	46645927	46636445	46636530
1185	"ENSG00000187531.14_5"	"SIRT7"	chr17	-	79872169	79872578	79872169	79872406	79873315	79873388
1187	"ENSG00000112759.18_4"	"SLC29A1"	chr6	+	44194996	44195079	44194999	44195079	44189322	44189422
1194	"ENSG00000124574.15_5"	"ABCC10"	chr6	+	43399879	43401098	43400972	43401098	43395593	43395705
1195	"ENSG00000124574.15_5"	"ABCC10"	chr6	+	43399879	43401098	43400972	43401098	43395705	43395877
1197	"ENSG00000124574.15_5"	"ABCC10"	chr6	+	43410707	43411748	43411670	43411748	43409599	43409698
1206	"ENSG00000143458.12_3"	"GABPB2"	chr1	+	151060633	151060773	151060665	151060773	151045514	151045633
1210	"ENSG00000261611.6_6"	"AC010547.4"	chr16	-	71487944	71488121	71487944	71488071	71489974	71490024
1211	"ENSG00000261611.6_6"	"AC010547.4"	chr16	-	71487944	71488121	71487944	71488071	71490666	71490731
1216	"ENSG00000103852.13_6"	"TTC23"	chr15	-	99679521	99679781	99679521	99679604	99679900	99679949
1222	"ENSG00000213930.11_5"	"GALT"	chr9	+	34647488	34647702	34647653	34647702	34647085	34647255
1226	"ENSG00000213930.11_5"	"GALT"	chr9	+	34647653	34647958	34647828	34647958	34647085	34647255
1228	"ENSG00000213930.11_5"	"GALT"	chr9	+	34647653	34647958	34647828	34647958	34647488	34647564
1232	"ENSG00000213930.11_5"	"GALT"	chr9	+	34648330	34648891	34648758	34648891	34648111	34648168
1233	"ENSG00000165233.18_3"	"CARD19"	chr9	+	95872849	95874571	95874499	95874571	95869955	95870098
1236	"ENSG00000115307.17_3"	"AUP1"	chr2	-	74754067	74754490	74754067	74754186	74754597	74754717
1237	"ENSG00000115307.17_3"	"AUP1"	chr2	-	74755877	74756409	74755877	74756062	74756488	74756626
1238	"ENSG00000115307.17_3"	"AUP1"	chr2	-	74756258	74756626	74756258	74756409	74756706	74756887
1240	"ENSG00000096070.19_5"	"BRPF3"	chr6	+	36193043	36193141	36193047	36193141	36185693	36185787
1243	"ENSG00000198755.11_3"	"RPL10A"	chr6	+	35436723	35437306	35437157	35437306	35436575	35436650
1245	"ENSG00000112514.16_4"	"CUTA"	chr6	-	33385257	33385593	33385257	33385472	33385863	33386094
1247	"ENSG00000204220.11_3"	"PFDN6"	chr6	+	33257546	33257697	33257551	33257697	33257078	33257397
1250	"ENSG00000231500.7_3"	"RPS18"	chr6	+	33243741	33244044	33243952	33244044	33240404	33240503
1251	"ENSG00000231500.7_3"	"RPS18"	chr6	+	33243952	33244282	33244167	33244282	33240404	33240503
1252	"ENSG00000231500.7_3"	"RPS18"	chr6	+	33243741	33244044	33243952	33244044	33243573	33243660
1255	"ENSG00000135423.13_3"	"GLS2"	chr12	-	56869407	56869761	56869407	56869466	56871443	56871502
1257	"ENSG00000204256.13_7"	"BRD2"	chr6	+	32944338	32945347	32945218	32945347	32944026	32944241
1260	"ENSG00000204257.15_4"	"HLA-DMA"	chr6	-	32917387	32917666	32917387	32917564	32935921	32936221
1263	"ENSG00000152234.16_5"	"ATP5F1A"	chr18	-	43675018	43675097	43675018	43675089	43678137	43678262
1264	"ENSG00000152234.16_5"	"ATP5F1A"	chr18	-	43675018	43675113	43675018	43675089	43678137	43678262
1276	"ENSG00000123240.17_6"	"OPTN"	chr10	+	13151096	13151288	13151111	13151288	13142172	13142302
1286	"ENSG00000147155.11_5"	"EBP"	chrX	+	48382086	48382460	48382141	48382460	48380580	48380640
1287	"ENSG00000147155.11_5"	"EBP"	chrX	+	48382086	48382460	48382310	48382460	48380580	48380640
1288	"ENSG00000147155.11_5"	"EBP"	chrX	+	48382141	48382460	48382310	48382460	48380580	48380640
1291	"ENSG00000213722.9_5"	"DDAH2"	chr6	-	31695319	31695469	31695319	31695420	31696227	31696301
1292	"ENSG00000213722.9_5"	"DDAH2"	chr6	-	31696641	31697002	31696641	31696998	31697138	31697278
1293	"ENSG00000213722.9_5"	"DDAH2"	chr6	-	31696641	31697002	31696641	31696998	31697459	31697573
1295	"ENSG00000204427.12_4"	"ABHD16A"	chr6	-	31656499	31656896	31656499	31656563	31657357	31657481
1299	"ENSG00000181991.16_3"	"MRPS11"	chr15	+	89018260	89018470	89018402	89018470	89011138	89011255
1300	"ENSG00000181991.16_3"	"MRPS11"	chr15	+	89018340	89018470	89018402	89018470	89011138	89011255
1301	"ENSG00000181991.16_3"	"MRPS11"	chr15	+	89015466	89015851	89015585	89015851	89011138	89012376
1302	"ENSG00000181991.16_3"	"MRPS11"	chr15	+	89018260	89018470	89018340	89018470	89015857	89015956
1303	"ENSG00000181991.16_3"	"MRPS11"	chr15	+	89018260	89018470	89018402	89018470	89015857	89015956
1311	"ENSG00000133619.17_5"	"KRBA1"	chr7	+	149416623	149416763	149416636	149416763	149412101	149412157
1317	"ENSG00000172785.18_3"	"CBWD1"	chr9	-	121088	122090	121088	121573	123216	123282
1320	"ENSG00000213780.11_4"	"GTF2H4"	chr6	+	30879460	30879923	30879790	30879923	30879207	30879276
1325	"ENSG00000177106.16_7"	"EPS8L2"	chr11	+	709552	710486	710421	710486	709329	709451
1337	"ENSG00000160917.15_3"	"CPSF4"	chr7	+	99051663	99051759	99051666	99051759	99048324	99048418
1342	"ENSG00000214922.9_6"	"HLA-F-AS1"	chr6	-	29705742	29706213	29705742	29705978	29706327	29706663
1350	"ENSG00000130717.13_3"	"UCK1"	chr9	-	134404330	134404657	134404330	134404425	134404874	134404971
1356	"ENSG00000161912.18_4"	"ADCY10P1"	chr6	+	41076687	41077643	41077451	41077643	41076043	41076248
1358	"ENSG00000226287.8_4"	"TMEM191A"	chr22	+	21057920	21058328	21058255	21058328	21057755	21057812
1363	"ENSG00000142534.7_4"	"RPS11"	chr19	+	50000776	50001303	50001173	50001303	50000450	50000582
1364	"ENSG00000143093.15_4"	"STRIP1"	chr1	+	110591733	110593031	110592964	110593031	110590393	110590491
1373	"ENSG00000157470.12_4"	"FAM81A"	chr15	+	59737347	59737461	59737362	59737461	59736188	59736509
1378	"ENSG00000026950.17_5"	"BTN3A1"	chr6	+	26410121	26410260	26410233	26410260	26409760	26409961
1379	"ENSG00000124508.16_5"	"BTN2A2"	chr6	+	26383880	26384143	26384019	26384143	26383370	26383409
1380	"ENSG00000124508.16_5"	"BTN2A2"	chr6	+	26383880	26384143	26384019	26384143	26383435	26383541
1385	"ENSG00000157800.18_5"	"SLC37A3"	chr7	-	140051861	140051981	140051861	140051946	140058439	140058585
1386	"ENSG00000157800.18_5"	"SLC37A3"	chr7	-	140051861	140051981	140051861	140051946	140064207	140064291
1392	"ENSG00000104731.14_5"	"KLHDC4"	chr16	-	87788799	87788898	87788799	87788860	87795554	87795646
1394	"ENSG00000124532.14_5"	"MRS2"	chr6	+	24412449	24412623	24412513	24412623	24409688	24409801
1405	"ENSG00000174748.21_7"	"RPL15"	chr3	+	23959327	23959522	23959340	23959522	23958622	23958730
1406	"ENSG00000174748.21_7"	"RPL15"	chr3	+	23959327	23959522	23959437	23959522	23958622	23958730
1407	"ENSG00000174748.21_7"	"RPL15"	chr3	+	23959327	23959522	23959463	23959522	23958622	23958730
1408	"ENSG00000174748.21_7"	"RPL15"	chr3	+	23959340	23959522	23959437	23959522	23958622	23958730
1409	"ENSG00000174748.21_7"	"RPL15"	chr3	+	23959340	23959522	23959463	23959522	23958622	23958730
1410	"ENSG00000174748.21_7"	"RPL15"	chr3	+	23959437	23959522	23959463	23959522	23958622	23958730
1412	"ENSG00000174748.21_7"	"RPL15"	chr3	+	23959327	23959522	23959340	23959522	23958638	23958786
1425	"ENSG00000187514.16_4"	"PTMA"	chr2	+	232576057	232576693	232576599	232576693	232573239	232573461
1433	"ENSG00000118181.11_3"	"RPS25"	chr11	-	118888071	118888255	118888071	118888143	118888634	118888763
1435	"ENSG00000118181.11_3"	"RPS25"	chr11	-	118888667	118888763	118888667	118888754	118888991	118889388
1436	"ENSG00000105497.8_3"	"ZNF175"	chr19	+	52084620	52084770	52084643	52084770	52076580	52076654
1439	"ENSG00000124570.20_5"	"SERPINB6"	chr6	-	2969012	2969336	2969012	2969147	2971766	2972399
1454	"ENSG00000151612.17_6"	"ZNF827"	chr4	-	146684241	146684274	146684241	146684269	146686126	146686317
1455	"ENSG00000151612.17_6"	"ZNF827"	chr4	-	146684241	146684274	146684241	146684269	146686130	146686317
1459	"ENSG00000148225.16_4"	"WDR31"	chr9	-	116093263	116093396	116093263	116093393	116094257	116094330
1464	"ENSG00000161013.17_5"	"MGAT4B"	chr5	-	179225512	179225591	179225512	179225576	179226064	179226121
1465	"ENSG00000161013.17_5"	"MGAT4B"	chr5	-	179225927	179226175	179225927	179226121	179226505	179226636
1467	"ENSG00000161013.17_5"	"MGAT4B"	chr5	-	179226202	179226310	179226202	179226250	179226953	179227068
1477	"ENSG00000027847.14_4"	"B4GALT7"	chr5	+	177031066	177031542	177031179	177031542	177028426	177028504
1481	"ENSG00000146094.14_4"	"DOK3"	chr5	-	176936475	176936585	176936475	176936576	176937543	176937582
1482	"ENSG00000113758.13_6"	"DBN1"	chr5	-	176894481	176894628	176894481	176894599	176894743	176894818
1486	"ENSG00000113761.12_5"	"ZNF346"	chr5	+	176477703	176477937	176477751	176477937	176449696	176449914
1487	"ENSG00000113761.12_5"	"ZNF346"	chr5	+	176471389	176471534	176471392	176471534	176468126	176468230
1488	"ENSG00000113761.12_5"	"ZNF346"	chr5	+	176477703	176477937	176477751	176477937	176468126	176468230
1489	"ENSG00000113761.12_5"	"ZNF346"	chr5	+	176471389	176471534	176471392	176471534	176468778	176468871
1490	"ENSG00000113761.12_5"	"ZNF346"	chr5	+	176477703	176477937	176477751	176477937	176468778	176468871
1492	"ENSG00000048140.18_5"	"TSPAN17"	chr5	+	176079743	176079914	176079812	176079914	176078616	176078667
1495	"ENSG00000048140.18_5"	"TSPAN17"	chr5	+	176079743	176082021	176081895	176082021	176078754	176078901
1500	"ENSG00000048162.20_3"	"NOP16"	chr5	-	175811094	175811375	175811094	175811287	175815235	175815344
1502	"ENSG00000048162.20_3"	"NOP16"	chr5	-	175813840	175813927	175813840	175813910	175815433	175815976
1506	"ENSG00000137074.18_4"	"APTX"	chr9	-	32988080	32988127	32988080	32988122	33001564	33001617
1511	"ENSG00000117523.16_5"	"PRRC2C"	chr1	+	171530156	171530242	171530159	171530242	171519224	171519379
1514	"ENSG00000001631.15_7"	"KRIT1"	chr7	-	91874215	91874485	91874215	91874448	91875103	91875237
1515	"ENSG00000001631.15_7"	"KRIT1"	chr7	-	91874215	91874485	91874215	91874448	91875135	91875226
1516	"ENSG00000113356.12_5"	"POLR3G"	chr5	+	89781341	89781501	89781351	89781501	89770077	89770135
1525	"ENSG00000072786.13_4"	"STK10"	chr5	-	171488142	171488537	171488142	171488272	171490466	171490604
1531	"ENSG00000126091.20_6"	"ST3GAL3"	chr1	+	44365180	44365399	44365212	44365399	44364839	44364961
1537	"ENSG00000124535.15_3"	"WRNIP1"	chr6	+	2770353	2770595	2770428	2770595	2765647	2766678
1542	"ENSG00000196323.14_7"	"ZBTB44"	chr11	-	130096571	130101610	130096571	130098251	130103202	130103277
1546	"ENSG00000135083.15_6"	"CCNJL"	chr5	-	159681135	159682715	159681135	159681342	159686475	159686778
1547	"ENSG00000135083.15_6"	"CCNJL"	chr5	-	159707531	159707955	159707531	159707745	159721734	159721970
1553	"ENSG00000143110.11_2"	"C1orf162"	chr1	+	112020272	112020397	112020347	112020397	112019419	112019489
1555	"ENSG00000113282.13_4"	"CLINT1"	chr5	-	157216370	157216575	157216370	157216521	157217607	157217659
1557	"ENSG00000113282.13_4"	"CLINT1"	chr5	-	157216370	157216575	157216370	157216521	157221905	157221980
1562	"ENSG00000164877.19_3"	"MICALL2"	chr7	-	1478475	1478631	1478475	1478627	1480226	1480320
1563	"ENSG00000164877.19_3"	"MICALL2"	chr7	-	1480226	1482120	1480226	1480320	1484287	1485064
1565	"ENSG00000155508.13_5"	"CNOT8"	chr5	+	154242766	154242955	154242771	154242955	154238211	154238328
1568	"ENSG00000148362.11_6"	"PAXX"	chr9	+	139887376	139887695	139887504	139887695	139887091	139887152
1575	"ENSG00000145868.16_4"	"FBXO38"	chr5	+	147778561	147778695	147778577	147778695	147777181	147777239
1581	"ENSG00000145819.18_7"	"ARHGAP26"	chr5	+	142586762	142587038	142586947	142587038	142545591	142545662
1582	"ENSG00000145819.18_7"	"ARHGAP26"	chr5	+	142586762	142587038	142586947	142587038	142552523	142552597
1588	"ENSG00000137802.14_5"	"MAPKBP1"	chr15	+	42067364	42067587	42067459	42067587	42066745	42066808
1589	"ENSG00000137802.14_5"	"MAPKBP1"	chr15	+	42104713	42105299	42105116	42105299	42104154	42104325
1591	"ENSG00000156508.18_4"	"EEF1A1"	chr6	-	74228654	74229239	74228654	74228951	74229605	74229782
1592	"ENSG00000259803.7_5"	"SLC22A31"	chr16	-	89265059	89265248	89265059	89265205	89265430	89265599
1611	"ENSG00000132507.18_3"	"EIF5A"	chr17	+	7212915	7213119	7212933	7213119	7211292	7211432
1612	"ENSG00000132507.18_3"	"EIF5A"	chr17	+	7212915	7213119	7212933	7213119	7211311	7211452
1613	"ENSG00000132507.18_3"	"EIF5A"	chr17	+	7214668	7214970	7214896	7214970	7214336	7214441
1619	"ENSG00000120709.11_5"	"FAM53C"	chr5	+	137680513	137681298	137681084	137681298	137673954	137673996
1632	"ENSG00000094880.11_4"	"CDC23"	chr5	-	137527550	137528077	137527550	137527626	137528192	137528346
1648	"ENSG00000127990.18_6"	"SGCE"	chr7	-	94248069	94248268	94248069	94248244	94251857	94251938
1658	"ENSG00000169062.15_3"	"UPF3A"	chr13	+	115057079	115057267	115057108	115057267	115051993	115052104
1659	"ENSG00000228705.2_6"	"LINC00659"	chr20	-	61406666	61406872	61406666	61406831	61407663	61408334
1664	"ENSG00000145901.15_8"	"TNIP1"	chr5	-	150411847	150411961	150411847	150411944	150414562	150414628
1665	"ENSG00000183010.16_5"	"PYCR1"	chr17	-	79892801	79893023	79892801	79893020	79893212	79893392
1666	"ENSG00000183010.16_5"	"PYCR1"	chr17	-	79892801	79893023	79892801	79893020	79893998	79894069
1668	"ENSG00000214087.8_5"	"ARL16"	chr17	-	79649063	79650156	79649063	79649705	79650565	79650624
1670	"ENSG00000213983.11_3"	"AP1G2"	chr14	-	24032924	24033430	24032924	24033065	24033541	24033597
1672	"ENSG00000213983.11_3"	"AP1G2"	chr14	-	24036319	24036528	24036319	24036524	24036659	24036733
1678	"ENSG00000213719.8_3"	"CLIC1"	chr6	-	31704038	31704189	31704038	31704127	31704321	31704349
1679	"ENSG00000213719.8_3"	"CLIC1"	chr6	-	31704038	31704189	31704038	31704127	31704572	31705095
1682	"ENSG00000164398.14_7"	"ACSL6"	chr5	-	131308958	131309093	131308958	131309051	131312340	131312414
1692	"ENSG00000233184.7_7"	"AC093157.1"	chr1	+	101545944	101549130	101546442	101549130	101540950	101541272
1693	"ENSG00000233184.7_7"	"AC093157.1"	chr1	+	101545944	101549130	101549016	101549130	101540950	101541272
1694	"ENSG00000233184.7_7"	"AC093157.1"	chr1	+	101546442	101549130	101549016	101549130	101540950	101541272
1698	"ENSG00000233184.7_7"	"AC093157.1"	chr1	+	101546442	101549130	101549016	101549130	101545944	101546169
1701	"ENSG00000155324.9_6"	"GRAMD2B"	chr5	+	125801068	125801237	125801117	125801237	125707004	125707259
1702	"ENSG00000155324.9_6"	"GRAMD2B"	chr5	+	125801068	125801237	125801117	125801237	125781172	125781282
1703	"ENSG00000155324.9_6"	"GRAMD2B"	chr5	+	125820090	125820216	125820093	125820216	125816318	125816399
1706	"ENSG00000106638.16_4"	"TBL2"	chr7	-	72988712	72989134	72988712	72988843	72990870	72991078
1707	"ENSG00000106638.16_4"	"TBL2"	chr7	-	72988712	72989134	72988712	72988843	72992302	72992677
1709	"ENSG00000171863.15_5"	"RPS7"	chr2	+	3623181	3623274	3623190	3623274	3622912	3622940
1710	"ENSG00000171863.15_5"	"RPS7"	chr2	+	3624076	3624220	3624148	3624220	3623181	3623274
1728	"ENSG00000164304.16_6"	"CAGE1"	chr6	-	7365700	7365863	7365700	7365808	7368920	7369031
1731	"ENSG00000130714.16_4"	"POMT1"	chr9	+	134385646	134385802	134385743	134385802	134384297	134384409
1732	"ENSG00000130714.16_4"	"POMT1"	chr9	+	134385646	134385802	134385743	134385802	134385289	134385383
1734	"ENSG00000148399.13_4"	"DPH7"	chr9	-	140469203	140469298	140469203	140469295	140470531	140470619
1736	"ENSG00000166471.11_4"	"TMEM41B"	chr11	-	9302200	9305140	9302200	9302588	9308001	9308140
1738	"ENSG00000004139.14_4"	"SARM1"	chr17	+	26715192	26715558	26715368	26715558	26712449	26712485
1753	"ENSG00000145916.19_6"	"RMND5B"	chr5	+	177569583	177569729	177569633	177569729	177565108	177565397
1758	"ENSG00000168785.8_4"	"TSPAN5"	chr4	-	99399835	99399961	99399835	99399897	99428828	99428879
1769	"ENSG00000129451.12_3"	"KLK10"	chr19	-	51522298	51522398	51522298	51522395	51522882	51522965
1770	"ENSG00000129451.12_3"	"KLK10"	chr19	-	51522298	51522398	51522298	51522395	51523075	51523282
1771	"ENSG00000129451.12_3"	"KLK10"	chr19	-	51522298	51522398	51522298	51522395	51523323	51523431
1780	"ENSG00000247828.8_7"	"TMEM161B-AS1"	chr5	+	87581557	87581668	87581560	87581668	87566342	87566402
1790	"ENSG00000197586.12_7"	"ENTPD6"	chr20	+	25187711	25188033	25187714	25188033	25176789	25176890
1791	"ENSG00000197586.12_7"	"ENTPD6"	chr20	+	25187711	25188033	25187714	25188033	25177740	25177862
1794	"ENSG00000145681.10_6"	"HAPLN1"	chr5	-	82969242	82969368	82969242	82969363	83016607	83017432
1798	"ENSG00000159131.17_5"	"GART"	chr21	-	34911476	34911662	34911476	34911629	34914853	34915126
1799	"ENSG00000159131.17_5"	"GART"	chr21	-	34911476	34911662	34911476	34911629	34914892	34915148
1804	"ENSG00000126088.14_4"	"UROD"	chr1	+	45479246	45479463	45479265	45479463	45478528	45478691
